middle_xx_orbit_id,total_cxxc_count,distinct_face_pattern_count,left_cx_orbit_ids,right_xc_orbit_ids,outer_cc_orbit_ids,left_cxc_orbit_ids,right_cxc_orbit_ids,rep_cxxc_config_id,rep_cxxc_readable
36,4374,25,"[2, 3, 6, 7]","[0, 1, 2, 3]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2403,"CXXC[C[0,0],X[0,0|1,0],X[0,2|2,0],C[0,0]]"
37,8748,45,"[2, 3, 6, 7]","[0, 1, 2, 3]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2412,"CXXC[C[0,0],X[0,0|1,0],X[0,2|2,1],C[0,0]]"
38,8748,45,"[2, 3, 6, 7]","[0, 1, 2, 3]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2430,"CXXC[C[0,0],X[0,0|1,0],X[1,0|0,0],C[0,0]]"
39,17496,81,"[2, 3, 6, 7]","[0, 1, 2, 3]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2439,"CXXC[C[0,0],X[0,0|1,0],X[1,0|0,1],C[0,0]]"
40,8748,45,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2457,"CXXC[C[0,0],X[0,0|1,0],X[1,0|1,0],C[0,0]]"
41,17496,81,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2466,"CXXC[C[0,0],X[0,0|1,0],X[1,0|1,1],C[0,0]]"
42,8748,45,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2484,"CXXC[C[0,0],X[0,0|1,0],X[1,0|2,0],C[0,0]]"
43,17496,81,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2493,"CXXC[C[0,0],X[0,0|1,0],X[1,0|2,1],C[0,0]]"
44,8748,45,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2511,"CXXC[C[0,0],X[0,0|1,0],X[1,1|0,0],C[0,0]]"
45,17496,81,"[2, 3, 6, 7]","[4, 5, 6, 7]","[0, 1, 2, 3]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",2520,"CXXC[C[0,0],X[0,0|1,0],X[1,1|0,1],C[0,0]]"
