joint_id,count,left_cxc_orbit_id,middle_xx_orbit_id,right_cxc_orbit_id,outer_cc_orbit_ids,left_cx_orbit_ids,right_xc_orbit_ids,rep_cxxc_config_id,rep_cxxc_readable
48,216,1,19,42,[1],[0],[6],388,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[0,1]]"
49,216,1,19,43,[1],[0],[7],389,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[0,2]]"
50,54,2,0,2,[2],[0],[2],3,"CXXC[C[0,0],X[0,0|0,0],X[0,0|0,0],C[1,0]]"
51,108,2,1,7,[2],[0],[3],12,"CXXC[C[0,0],X[0,0|0,0],X[0,0|0,1],C[1,0]]"
52,108,2,2,12,[2],[0],[6],30,"CXXC[C[0,0],X[0,0|0,0],X[0,0|1,0],C[1,0]]"
53,216,2,3,17,[2],[0],[7],39,"CXXC[C[0,0],X[0,0|0,0],X[0,0|1,1],C[1,0]]"
54,108,2,4,12,[2],[0],[6],84,"CXXC[C[0,0],X[0,0|0,0],X[0,1|0,0],C[1,0]]"
55,216,2,5,17,[2],[0],[7],93,"CXXC[C[0,0],X[0,0|0,0],X[0,1|0,1],C[1,0]]"
56,108,2,6,2,[2],[0],[2],111,"CXXC[C[0,0],X[0,0|0,0],X[0,1|1,0],C[1,0]]"
57,216,2,7,7,[2],[0],[3],120,"CXXC[C[0,0],X[0,0|0,0],X[0,1|1,1],C[1,0]]"
58,108,2,8,12,[2],[0],[6],138,"CXXC[C[0,0],X[0,0|0,0],X[0,1|2,0],C[1,0]]"
59,216,2,9,17,[2],[0],[7],147,"CXXC[C[0,0],X[0,0|0,0],X[0,1|2,1],C[1,0]]"
60,54,2,10,22,[2],[0],[0],246,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,0],C[1,0]]"
61,54,2,10,24,[2],[0],[2],249,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,0],C[2,0]]"
62,108,2,11,29,[2],[0],[1],255,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[1,0]]"
63,108,2,11,32,[2],[0],[3],258,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[2,0]]"
64,108,2,12,37,[2],[0],[4],273,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,0],C[1,0]]"
65,108,2,12,39,[2],[0],[6],276,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,0],C[2,0]]"
66,216,2,13,44,[2],[0],[5],282,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[1,0]]"
67,216,2,13,47,[2],[0],[7],285,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[2,0]]"
68,108,2,14,37,[2],[0],[4],327,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,0],C[1,0]]"
69,108,2,14,39,[2],[0],[6],330,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,0],C[2,0]]"
70,216,2,15,44,[2],[0],[5],336,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[1,0]]"
71,216,2,15,47,[2],[0],[7],339,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[2,0]]"
72,108,2,16,22,[2],[0],[0],354,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,0],C[1,0]]"
73,108,2,16,24,[2],[0],[2],357,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,0],C[2,0]]"
74,216,2,17,29,[2],[0],[1],363,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[1,0]]"
75,216,2,17,32,[2],[0],[3],366,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[2,0]]"
76,108,2,18,37,[2],[0],[4],381,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,0],C[1,0]]"
77,108,2,18,39,[2],[0],[6],384,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,0],C[2,0]]"
78,216,2,19,44,[2],[0],[5],390,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[1,0]]"
79,216,2,19,47,[2],[0],[7],393,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[2,0]]"
80,108,3,0,3,[3],[0],[3],4,"CXXC[C[0,0],X[0,0|0,0],X[0,0|0,0],C[1,1]]"
81,108,3,1,8,[3],[0],[2],13,"CXXC[C[0,0],X[0,0|0,0],X[0,0|0,1],C[1,1]]"
82,108,3,1,9,[3],[0],[3],14,"CXXC[C[0,0],X[0,0|0,0],X[0,0|0,1],C[1,2]]"
83,216,3,2,13,[3],[0],[7],31,"CXXC[C[0,0],X[0,0|0,0],X[0,0|1,0],C[1,1]]"
84,216,3,3,18,[3],[0],[6],40,"CXXC[C[0,0],X[0,0|0,0],X[0,0|1,1],C[1,1]]"
85,216,3,3,19,[3],[0],[7],41,"CXXC[C[0,0],X[0,0|0,0],X[0,0|1,1],C[1,2]]"
86,216,3,4,13,[3],[0],[7],85,"CXXC[C[0,0],X[0,0|0,0],X[0,1|0,0],C[1,1]]"
87,216,3,5,18,[3],[0],[6],94,"CXXC[C[0,0],X[0,0|0,0],X[0,1|0,1],C[1,1]]"
88,216,3,5,19,[3],[0],[7],95,"CXXC[C[0,0],X[0,0|0,0],X[0,1|0,1],C[1,2]]"
89,216,3,6,3,[3],[0],[3],112,"CXXC[C[0,0],X[0,0|0,0],X[0,1|1,0],C[1,1]]"
90,216,3,7,8,[3],[0],[2],121,"CXXC[C[0,0],X[0,0|0,0],X[0,1|1,1],C[1,1]]"
91,216,3,7,9,[3],[0],[3],122,"CXXC[C[0,0],X[0,0|0,0],X[0,1|1,1],C[1,2]]"
92,216,3,8,13,[3],[0],[7],139,"CXXC[C[0,0],X[0,0|0,0],X[0,1|2,0],C[1,1]]"
93,216,3,9,18,[3],[0],[6],148,"CXXC[C[0,0],X[0,0|0,0],X[0,1|2,1],C[1,1]]"
94,216,3,9,19,[3],[0],[7],149,"CXXC[C[0,0],X[0,0|0,0],X[0,1|2,1],C[1,2]]"
95,108,3,10,23,[3],[0],[1],247,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,0],C[1,1]]"
96,108,3,10,25,[3],[0],[3],250,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,0],C[2,1]]"
97,108,3,11,30,[3],[0],[0],256,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[1,1]]"
98,108,3,11,31,[3],[0],[1],257,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[1,2]]"
99,108,3,11,33,[3],[0],[2],259,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[2,1]]"
100,108,3,11,34,[3],[0],[3],260,"CXXC[C[0,0],X[0,0|0,0],X[1,0|0,1],C[2,2]]"
101,216,3,12,38,[3],[0],[5],274,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,0],C[1,1]]"
102,216,3,12,40,[3],[0],[7],277,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,0],C[2,1]]"
103,216,3,13,45,[3],[0],[4],283,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[1,1]]"
104,216,3,13,46,[3],[0],[5],284,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[1,2]]"
105,216,3,13,48,[3],[0],[6],286,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[2,1]]"
106,216,3,13,49,[3],[0],[7],287,"CXXC[C[0,0],X[0,0|0,0],X[1,0|1,1],C[2,2]]"
107,216,3,14,38,[3],[0],[5],328,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,0],C[1,1]]"
108,216,3,14,40,[3],[0],[7],331,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,0],C[2,1]]"
109,216,3,15,45,[3],[0],[4],337,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[1,1]]"
110,216,3,15,46,[3],[0],[5],338,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[1,2]]"
111,216,3,15,48,[3],[0],[6],340,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[2,1]]"
112,216,3,15,49,[3],[0],[7],341,"CXXC[C[0,0],X[0,0|0,0],X[1,1|0,1],C[2,2]]"
113,216,3,16,23,[3],[0],[1],355,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,0],C[1,1]]"
114,216,3,16,25,[3],[0],[3],358,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,0],C[2,1]]"
115,216,3,17,30,[3],[0],[0],364,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[1,1]]"
116,216,3,17,31,[3],[0],[1],365,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[1,2]]"
117,216,3,17,33,[3],[0],[2],367,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[2,1]]"
118,216,3,17,34,[3],[0],[3],368,"CXXC[C[0,0],X[0,0|0,0],X[1,1|1,1],C[2,2]]"
119,216,3,18,38,[3],[0],[5],382,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,0],C[1,1]]"
120,216,3,18,40,[3],[0],[7],385,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,0],C[2,1]]"
121,216,3,19,45,[3],[0],[4],391,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[1,1]]"
122,216,3,19,46,[3],[0],[5],392,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[1,2]]"
123,216,3,19,48,[3],[0],[6],394,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[2,1]]"
124,216,3,19,49,[3],[0],[7],395,"CXXC[C[0,0],X[0,0|0,0],X[1,1|2,1],C[2,2]]"
125,54,4,0,4,[0],[1],[1],738,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,0]]"
126,54,4,1,0,[0],[1],[0],729,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,0],C[0,0]]"
127,54,4,1,4,[0],[1],[1],747,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,0]]"
128,108,4,2,14,[0],[1],[5],765,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,1],C[0,0]]"
129,108,4,3,10,[0],[1],[4],756,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,0],C[0,0]]"
130,108,4,3,14,[0],[1],[5],774,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,2],C[0,0]]"
131,108,4,4,14,[0],[1],[5],819,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,1],C[0,0]]"
132,108,4,5,10,[0],[1],[4],810,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,0],C[0,0]]"
133,108,4,5,14,[0],[1],[5],828,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,2],C[0,0]]"
134,108,4,6,4,[0],[1],[1],846,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,1],C[0,0]]"
135,108,4,7,0,[0],[1],[0],837,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,0],C[0,0]]"
136,108,4,7,4,[0],[1],[1],855,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,2],C[0,0]]"
137,108,4,8,14,[0],[1],[5],873,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,1],C[0,0]]"
138,108,4,9,10,[0],[1],[4],864,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,0],C[0,0]]"
139,108,4,9,14,[0],[1],[5],882,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,2],C[0,0]]"
140,108,4,10,26,[0],[1],[3],981,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,1],C[0,0]]"
141,108,4,11,20,[0],[1],[2],972,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,0],C[0,0]]"
142,108,4,11,26,[0],[1],[3],990,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,2],C[0,0]]"
143,216,4,12,41,[0],[1],[7],1008,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,1],C[0,0]]"
144,216,4,13,35,[0],[1],[6],999,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,0],C[0,0]]"
145,216,4,13,41,[0],[1],[7],1017,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,2],C[0,0]]"
146,216,4,14,41,[0],[1],[7],1062,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,1],C[0,0]]"
147,216,4,15,35,[0],[1],[6],1053,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,0],C[0,0]]"
148,216,4,15,41,[0],[1],[7],1071,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,2],C[0,0]]"
149,216,4,16,26,[0],[1],[3],1089,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,1],C[0,0]]"
150,216,4,17,20,[0],[1],[2],1080,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,0],C[0,0]]"
151,216,4,17,26,[0],[1],[3],1098,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,2],C[0,0]]"
152,216,4,18,41,[0],[1],[7],1116,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,1],C[0,0]]"
153,216,4,19,35,[0],[1],[6],1107,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,0],C[0,0]]"
154,216,4,19,41,[0],[1],[7],1125,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,2],C[0,0]]"
155,54,5,0,5,[1],[1],[0],739,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,1]]"
156,54,5,1,1,[1],[1],[1],730,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,0],C[0,1]]"
157,54,5,1,6,[1],[1],[1],748,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,1]]"
158,108,5,2,15,[1],[1],[4],766,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,1],C[0,1]]"
159,108,5,3,11,[1],[1],[5],757,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,0],C[0,1]]"
160,108,5,3,16,[1],[1],[5],775,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,2],C[0,1]]"
161,108,5,4,15,[1],[1],[4],820,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,1],C[0,1]]"
162,108,5,5,11,[1],[1],[5],811,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,0],C[0,1]]"
163,108,5,5,16,[1],[1],[5],829,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,2],C[0,1]]"
164,108,5,6,5,[1],[1],[0],847,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,1],C[0,1]]"
165,108,5,7,1,[1],[1],[1],838,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,0],C[0,1]]"
166,108,5,7,6,[1],[1],[1],856,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,2],C[0,1]]"
167,108,5,8,15,[1],[1],[4],874,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,1],C[0,1]]"
168,108,5,9,11,[1],[1],[5],865,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,0],C[0,1]]"
169,108,5,9,16,[1],[1],[5],883,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,2],C[0,1]]"
170,108,5,10,27,[1],[1],[2],982,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,1],C[0,1]]"
171,108,5,11,21,[1],[1],[3],973,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,0],C[0,1]]"
172,108,5,11,28,[1],[1],[3],991,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,2],C[0,1]]"
173,216,5,12,42,[1],[1],[6],1009,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,1],C[0,1]]"
174,216,5,13,36,[1],[1],[7],1000,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,0],C[0,1]]"
175,216,5,13,43,[1],[1],[7],1018,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,2],C[0,1]]"
176,216,5,14,42,[1],[1],[6],1063,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,1],C[0,1]]"
177,216,5,15,36,[1],[1],[7],1054,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,0],C[0,1]]"
178,216,5,15,43,[1],[1],[7],1072,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,2],C[0,1]]"
179,216,5,16,27,[1],[1],[2],1090,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,1],C[0,1]]"
180,216,5,17,21,[1],[1],[3],1081,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,0],C[0,1]]"
181,216,5,17,28,[1],[1],[3],1099,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,2],C[0,1]]"
182,216,5,18,42,[1],[1],[6],1117,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,1],C[0,1]]"
183,216,5,19,36,[1],[1],[7],1108,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,0],C[0,1]]"
184,216,5,19,43,[1],[1],[7],1126,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,2],C[0,1]]"
185,54,6,0,6,[1],[1],[1],740,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,2]]"
186,54,6,1,1,[1],[1],[1],731,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,0],C[0,2]]"
187,54,6,1,5,[1],[1],[0],749,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,2]]"
188,108,6,2,16,[1],[1],[5],767,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,1],C[0,2]]"
189,108,6,3,11,[1],[1],[5],758,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,0],C[0,2]]"
190,108,6,3,15,[1],[1],[4],776,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,2],C[0,2]]"
191,108,6,4,16,[1],[1],[5],821,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,1],C[0,2]]"
192,108,6,5,11,[1],[1],[5],812,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,0],C[0,2]]"
193,108,6,5,15,[1],[1],[4],830,"CXXC[C[0,0],X[0,0|0,1],X[0,1|0,2],C[0,2]]"
194,108,6,6,6,[1],[1],[1],848,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,1],C[0,2]]"
195,108,6,7,1,[1],[1],[1],839,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,0],C[0,2]]"
196,108,6,7,5,[1],[1],[0],857,"CXXC[C[0,0],X[0,0|0,1],X[0,1|1,2],C[0,2]]"
197,108,6,8,16,[1],[1],[5],875,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,1],C[0,2]]"
198,108,6,9,11,[1],[1],[5],866,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,0],C[0,2]]"
199,108,6,9,15,[1],[1],[4],884,"CXXC[C[0,0],X[0,0|0,1],X[0,1|2,2],C[0,2]]"
200,108,6,10,28,[1],[1],[3],983,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,1],C[0,2]]"
201,108,6,11,21,[1],[1],[3],974,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,0],C[0,2]]"
202,108,6,11,27,[1],[1],[2],992,"CXXC[C[0,0],X[0,0|0,1],X[1,0|0,2],C[0,2]]"
203,216,6,12,43,[1],[1],[7],1010,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,1],C[0,2]]"
204,216,6,13,36,[1],[1],[7],1001,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,0],C[0,2]]"
205,216,6,13,42,[1],[1],[6],1019,"CXXC[C[0,0],X[0,0|0,1],X[1,0|1,2],C[0,2]]"
206,216,6,14,43,[1],[1],[7],1064,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,1],C[0,2]]"
207,216,6,15,36,[1],[1],[7],1055,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,0],C[0,2]]"
208,216,6,15,42,[1],[1],[6],1073,"CXXC[C[0,0],X[0,0|0,1],X[1,1|0,2],C[0,2]]"
209,216,6,16,28,[1],[1],[3],1091,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,1],C[0,2]]"
210,216,6,17,21,[1],[1],[3],1082,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,0],C[0,2]]"
211,216,6,17,27,[1],[1],[2],1100,"CXXC[C[0,0],X[0,0|0,1],X[1,1|1,2],C[0,2]]"
212,216,6,18,43,[1],[1],[7],1118,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,1],C[0,2]]"
213,216,6,19,36,[1],[1],[7],1109,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,0],C[0,2]]"
214,216,6,19,42,[1],[1],[6],1127,"CXXC[C[0,0],X[0,0|0,1],X[1,1|2,2],C[0,2]]"
215,108,7,0,7,[2],[1],[3],741,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[1,0]]"
216,108,7,1,2,[2],[1],[2],732,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,0],C[1,0]]"
217,108,7,1,7,[2],[1],[3],750,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[1,0]]"
218,216,7,2,17,[2],[1],[7],768,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,1],C[1,0]]"
219,216,7,3,12,[2],[1],[6],759,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,0],C[1,0]]"
220,216,7,3,17,[2],[1],[7],777,"CXXC[C[0,0],X[0,0|0,1],X[0,0|1,2],C[1,0]]"
