rank,packet_file,delta_leak_basis,rank_H_basis,rank_N_basis,row_rank_N,n_hits,n_neutral,n_leaking,neutral_fraction,resid_min,resid_p10,resid_median,resid_p90,resid_max
20,basis_0022_cb96246d1e64.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3191226278057635,3.381587819459233,8.189096590107825
20,basis_0023_4466a9174daf.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3193534953883175,3.385476449986566,7.316940544791795
20,basis_0024_914d113c348f.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.312999442330976,3.3781294577369394,8.00190348118461
20,basis_0025_dc4fa68be501.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.30895696930867,3.3762187393367267,7.551238675287727
20,basis_0026_bfd9171be606.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.315361674068977,3.3894646104168227,8.478995188045728
20,basis_0027_0bf1d5873d54.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3169247079614634,3.3836876838680947,7.190172426168436
20,basis_0028_10089dfea68f.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3179996519052275,3.3862094685021,7.539461887697552
20,basis_0029_38194b67f50c.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3171734250141336,3.3842887623142945,7.699872519068986
20,basis_0030_ece76f7d0e3c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.312774347273139,3.3795409430007717,7.9510123910297965
20,basis_0031_51cf211f0c2a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3184808837710627,3.387038464464256,8.470559268039219
20,basis_0032_1e41f96aa34b.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3205766686025417,3.388757230865469,8.452321864495465
20,basis_0033_6e2586626d5a.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3124306054862074,3.38839983875812,7.41862373875936
20,basis_0034_fb566bf05297.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3110158772967186,3.3714891244166645,7.269896907227577
20,basis_0035_3de8fa6ef0b2.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.3177458722999855,3.3917373620752,7.309467218237572
20,basis_0036_923108709f4c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.315457183136286,3.3847908063920915,8.274609123799916
20,basis_0037_46a667a76117.npz,0,11,11,11,152213,39409,112804,0.2589069264780275,0.0,0.0,2.3139679911103537,3.382075023058101,7.269041815881983
20,basis_0038_dd350746ee87.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3168560882423423,3.3825017012363405,7.744282454244639
20,basis_0039_cd3e7e7cf8c0.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.318627963939947,3.381448337465464,7.757918222196717
20,basis_0040_3b463ed9093c.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.318462770033072,3.3857554662069105,8.029342560004464
20,basis_0041_a3e13680ddd8.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3192799329551805,3.3877681345210706,8.064671117221323
20,basis_0042_2c8ca12e89ce.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.319095075679604,3.3878824732853547,7.245900634328104
20,basis_0043_976e037240c0.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3126951633829895,3.3761993448399,8.190699015883498
20,basis_0044_87b26ad5eea4.npz,0,11,11,11,151789,39413,112376,0.2596564968475977,0.0,0.0,2.3140988296464786,3.37643934104002,7.284907417613163
20,basis_0045_0b6c2f30b162.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.315606543339296,3.378783684988626,7.220672368974327
20,basis_0046_ef41086efaa0.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.316909423964206,3.3822281601836908,7.932162745780997
20,basis_0047_3114b87d545a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.315003723771376,3.3772320935512123,7.459585513375018
20,basis_0048_5b0cc7ca3311.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3199074752541327,3.3867718334735764,7.239610038619879
20,basis_0049_2b3e1af79705.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.310317222723182,3.3774730627100915,7.233238466744677
20,basis_0050_1340bab8e59e.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3134845034418103,3.3797630243374193,7.358937183544798
20,basis_0051_0d2718f40ba4.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.314036893194629,3.3800854061483805,7.229668078788451
20,basis_0052_ca8ebc5128af.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3136560925266405,3.3803257670848157,7.390928425908641
20,basis_0053_99fd3cdd6abd.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.313523438604551,3.3801708375179995,7.986140021727895
20,basis_0054_d552d21daf42.npz,0,11,11,11,152165,39409,112756,0.2589885979035915,0.0,0.0,2.321775177666324,3.3961305551623564,7.534627081684221
20,basis_0055_5c123f8da38b.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.316126441514912,3.3840587189768567,7.239348027359869
20,basis_0056_d16305ef89df.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3216518960157697,3.38703130948396,8.310845080660625
20,basis_0057_1efb356c49eb.npz,0,11,11,11,152213,39409,112804,0.2589069264780275,0.0,0.0,2.3213274787966887,3.3901661926288083,7.804694907188004
20,basis_0058_015a80f09a5d.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3177312625921878,3.3810515072881717,7.879809381049313
20,basis_0059_9b96357764b8.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3196301805010986,3.385638037257616,8.063163668308233
20,basis_0060_d1d5724bb3b1.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.31768190911412,3.388233010142999,7.781499944414601
20,basis_0061_675f02d3b0a6.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3196716924331535,3.3835226678590957,7.468960725783721
20,basis_0062_e4e4671cb591.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3128027448861364,3.377697539735289,7.243769695681711
20,basis_0063_809e9e1cbae5.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3110039283964605,3.3783967637052195,7.637945465717772
20,basis_0064_104389ec6fc5.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.311738167089912,3.37581617121124,7.461672867577115
20,basis_0065_8653cea811a6.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.320974735958766,3.385459077090422,7.5246343113721075
20,basis_0066_0f8cfd520ff7.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3165083562272177,3.3769588297168083,7.751189502870135
20,basis_0067_576297776fb3.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3131263973140443,3.3803660706043166,7.656917766953222
20,basis_0068_e899d587578c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3137593880613383,3.380463865665512,7.310671639472009
20,basis_0069_7679da25bde3.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3156501059715087,3.378195848460934,8.420128125891608
20,basis_0070_9402d38e5be1.npz,0,11,11,11,151821,39409,112412,0.25957542105505826,0.0,0.0,2.3190096665726267,3.3868837188682774,7.560196283673031
20,basis_0071_97e1c633becc.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3200180522522933,3.3881073025939132,8.213331312379411
20,basis_0072_0e701f937ea0.npz,0,11,11,11,152685,39409,113276,0.2581065592559845,0.0,0.0,2.324341393981405,3.38501384373277,7.234996340178355
20,basis_0073_f11076bde11e.npz,0,11,11,11,152197,39409,112788,0.2589341445626392,0.0,0.0,2.3182027791987023,3.3898867259238394,7.430092012635246
20,basis_0074_d20c6b0911f5.npz,0,11,11,11,151773,39413,112360,0.25968386999005094,0.0,0.0,2.321216912142852,3.386803712095424,7.271670478859938
20,basis_0075_ef7cf7adaaf1.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3230262932521297,3.3868423425448406,7.895456313288536
20,basis_0076_fa98e94bf028.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3157611624142467,3.3805806811904198,7.763298412186448
20,basis_0077_eef88e00d9ca.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.317971854003585,3.3797667138354055,7.485046787637144
20,basis_0078_0e3c7006a5b7.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3129865446406908,3.3796841441776353,7.703374013320126
20,basis_0079_6f1b3f8e74a7.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3197497666754985,3.3848543543187675,7.999815051692107
20,basis_0080_04cc09bbf334.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.314413950821991,3.3883271689116556,7.6805163029453025
20,basis_0081_95ef2181d395.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.314232169255561,3.380106571894646,8.379029134132134
20,basis_0082_7811daefbe86.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.318813680331646,3.3813626707561872,7.794329832732581
20,basis_0083_b13a35b7ce78.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3112760095478193,3.374438497137572,8.344883193713498
20,basis_0084_d91f6e919312.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3160985051466088,3.383045507142494,8.014530391226359
20,basis_0085_685deeee26ef.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3231206498538146,3.3907801064206415,7.219254998675994
20,basis_0086_a194863a56e9.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3185847159152093,3.387952501308576,7.303077249711731
20,basis_0087_d19c77a01a82.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.310755867492774,3.3760641695923423,7.243345441838865
20,basis_0088_4176948be1f8.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.321940981627665,3.3845092716055296,7.725384388820208
20,basis_0089_75de6d80df10.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.311211200134306,3.379753179424328,7.333440636149356
20,basis_0090_122bd7f4e6b5.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3180433532077425,3.385625384627525,7.988335239464363
20,basis_0091_062684f7f21b.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.310003778782515,3.3806987533620814,7.562454496067252
20,basis_0092_fe66b1fc0eca.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.316843810041122,3.3807655032112782,8.354342641689811
20,basis_0093_9c126581795a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3230307146112885,3.392658531552554,8.198614686608474
20,basis_0094_03c779370294.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.315041032825899,3.3776521326496884,8.038680342788371
20,basis_0095_c9a7f9fe9132.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3217428471175396,3.3890596957171755,7.778645734709566
20,basis_0096_a8de539759cd.npz,0,11,11,11,152213,39409,112804,0.2589069264780275,0.0,0.0,2.320106659600337,3.3945140650864936,9.110066643238437
20,basis_0097_52e5a921e63c.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.317256403315269,3.386669357604567,7.932837330708245
20,basis_0098_04a40c46af01.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3181329327851543,3.3830985514268708,7.436341260264289
20,basis_0099_62826d8ab5b5.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.315390153344901,3.3797136218996573,7.696456234522084
20,basis_0100_50382de136d1.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.319231101217993,3.3941852574396623,7.707569206328262
20,basis_0101_e3b925cd6064.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3178977435689987,3.3879646919829884,8.461940428061705
20,basis_0102_c3177f147708.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3107032577596773,3.3785217491704587,7.23643153710288
20,basis_0103_4844d3a52c26.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3105315166104567,3.3780715021976864,7.8054053251637265
20,basis_0104_bf296d12c4aa.npz,0,11,11,11,151821,39409,112412,0.25957542105505826,0.0,0.0,2.311042903483683,3.3782433588291623,7.502332712491994
20,basis_0105_192191b6146b.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3201452618012235,3.3798334245836443,7.824285886602106
20,basis_0106_80772af53ed4.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.314420679353664,3.373179239634161,7.451087705400736
20,basis_0107_692a0d30185a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3203267601710484,3.3813293779629645,8.061427813908681
20,basis_0108_e7d8d5d780f0.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.309871051421072,3.3738124163449617,7.343660823004531
20,basis_0109_ab969d11eeb7.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.317808400379197,3.385775840590158,8.37031291388682
20,basis_0110_def2415892b8.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3099887615364714,3.3809645558267385,7.408482534466634
20,basis_0111_d87972c7b202.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.312715002742539,3.3820555181497407,7.885014878345227
20,basis_0112_c159c3ca606e.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3125761931775135,3.386893018473447,7.3944356071147315
20,basis_0113_6e93bb985fd6.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3175905403261305,3.3847479703577448,8.107928788174176
20,basis_0114_7258c3ba2d52.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3096789426576834,3.376511948574115,8.181398915034453
20,basis_0115_c8e3f4b5b3f2.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3142117715147985,3.3819458135346623,7.25395052640296
20,basis_0116_fbdc4eaf0e4c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.329306428750101,3.3886571253392304,8.080320018065459
20,basis_0117_ba7975c1ed5c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.322988310960423,3.386764901941013,7.270199911687939
20,basis_0118_681e62c62436.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3246047872414306,3.389049542398506,7.337853754520732
20,basis_0119_f608acf09fcd.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3112334939349,3.3780473017616623,7.595502907454603
20,basis_0120_bb8996e6c862.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3107044086669384,3.3783089224803877,8.055907942974919
20,basis_0121_cb3915e48164.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.319418156971638,3.3814818035869765,7.599776978284363
20,basis_0122_07ff08e32879.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.311439804390336,3.383834332356004,7.221162858432922
20,basis_0123_355ad2b14409.npz,0,11,11,11,152165,39409,112756,0.2589885979035915,0.0,0.0,2.3139726539143917,3.3849893537420086,8.327235493387862
20,basis_0124_e145fe036c7b.npz,0,11,11,11,152197,39409,112788,0.2589341445626392,0.0,0.0,2.329281338247365,3.3944268083709774,7.76487972762174
20,basis_0125_5d5987c464f4.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3223467193842318,3.385801124211573,7.514648483966937
20,basis_0126_6a874c49e1b6.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3132623785040844,3.379702644222511,7.278850699769966
20,basis_0127_b609b3cda3d5.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.320900261897734,3.383610170974019,7.2363368822005985
20,basis_0128_599df43eda0a.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3143598218095796,3.3767754192489887,7.374190496828759
20,basis_0129_6dd1776b2a34.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.31275888141458,3.3843682535226196,7.943369712221062
20,basis_0130_4d66fdcf1cd5.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3077977230948243,3.3738036639544218,7.504051270362043
20,basis_0131_43642f1d39c0.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3139461372026395,3.376442401318775,7.237981710018798
20,basis_0132_929eec9e0a7b.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3208254699402553,3.3897662602991554,7.261336727876994
20,basis_0133_49cd0dfc20c5.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3226428160462125,3.3862797327543683,8.22851714531106
20,basis_0134_a95997734169.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.312419238844085,3.3820556266689934,7.77652582888027
20,basis_0135_5d36595ef13e.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3249971267002545,3.386720501252022,7.461407718820817
20,basis_0136_7c993991a69b.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3136561185658584,3.374746068676177,7.240746064059
20,basis_0137_bb8f64d25089.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.314429498389105,3.382457400181915,7.472891579664274
20,basis_0138_52a7bf4bc441.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3223017979926657,3.3917642580986684,7.837247116489392
20,basis_0139_aa3cc81393c1.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.310645653455918,3.381608170015166,8.141186375897842
20,basis_0140_c1a60d678ee0.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3208217991582023,3.3855775461393014,7.541975431059516
20,basis_0141_0fe042ea43db.npz,0,11,11,11,151805,39413,112392,0.25962912947531375,0.0,0.0,2.318493066805837,3.3861226961637843,8.159837453214195
20,basis_0142_92167fb92d0b.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3116804955315584,3.381306456432287,7.646258195966247
20,basis_0143_34ddc4a2e604.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.314286323843877,3.3857863911544532,7.649118400411655
20,basis_0144_a88716916bdb.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.319479915972477,3.382474890106477,9.104712658236902
20,basis_0145_1c076a4a1cc8.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.314511794712973,3.374471594240746,7.2769470529270635
20,basis_0146_51b6931f8b7a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3221698698153266,3.387090839361486,7.464741049498089
20,basis_0147_26531e7731ea.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.3255550130953178,3.3939574060787803,8.222347907485322
20,basis_0148_7391b61f892a.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.317728394734314,3.3873173657104005,7.873268453121788
20,basis_0149_be8b803b0fd6.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3066744663114074,3.3732074925784357,8.216633860619318
20,basis_0150_d94eabba7f40.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.319934707551902,3.3884230726737203,8.071499193397116
20,basis_0151_d369c4a3b291.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.317911391864619,3.382922923534427,7.888077656468424
20,basis_0152_ffb015ed9938.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3095724756858904,3.371905667090243,7.301052243274053
20,basis_0153_ac517e2cf535.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.325449988495209,3.390500968936587,7.27160803074296
20,basis_0154_f02ca5095f25.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.306850858405101,3.372444977855242,7.2229688808259915
20,basis_0155_dab78e01efa4.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3179114153066376,3.386796578507326,7.289292761745712
20,basis_0156_3de1b15ec7e6.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3131487628932965,3.379917389298577,7.32956675739219
20,basis_0157_8f292e954bd7.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.309846069299658,3.379853012787055,7.22038462373086
20,basis_0158_370f9af29c96.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.3153085387923262,3.3810186610381674,7.868751361592467
20,basis_0159_6397d352d7b6.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3196520106231873,3.3851412244534522,7.672971458487077
20,basis_0160_a695c2079a4d.npz,0,11,11,11,151869,39409,112460,0.25949337916230436,0.0,0.0,2.3052232025305104,3.3805060346035023,7.2267578985866825
20,basis_0161_accf6403ad19.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3116782555339963,3.37601162378105,8.343476959368232
20,basis_0162_78dc6ebb256c.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.3155851152430538,3.3810617802563274,7.217330654418436
20,basis_0163_976d471c0396.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.320069548865242,3.387862048823458,7.666630835877996
20,basis_0164_b3ff689a0067.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.320506387313624,3.3939494344688748,7.264124327833058
20,basis_0165_5fd534e4c41f.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3069486932299275,3.373158898989403,7.438065816795679
20,basis_0166_e53acb29ebcb.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.317575929761218,3.386254518234089,8.074648004081247
20,basis_0167_e18ae0f12010.npz,0,11,11,11,151773,39409,112364,0.25965751484124316,0.0,0.0,2.3170315745997825,3.380816337022448,7.295723565269234
20,basis_0168_1a8885146fb9.npz,0,11,11,11,151789,39409,112380,0.2596301444768725,0.0,0.0,2.3063945598247404,3.3738756420158826,7.817145309807442
20,basis_0169_b5eb9a277885.npz,0,11,11,11,152245,39409,112836,0.25885250747150973,0.0,0.0,2.31321486954813,3.386845907906261,8.740699661957086
20,basis_0170_1840eeb92afb.npz,0,11,11,11,152653,39409,113244,0.25816066503769985,0.0,0.0,2.320149053047976,3.39166956746198,7.6753128118394605
20,basis_0171_7933d5ebb99f.npz,0,11,11,11,151805,39409,112396,0.2596027798820856,0.0,0.0,2.3095457461379625,3.3770072113205316,7.195183500538642
20,basis_0172_51adec5a547d.npz,0,11,11,11,151757,39409,112348,0.25968489097702246,0.0,0.0,2.315029337223233,3.3809278025839427,7.211020960316037
20,basis_0173_f307f3598021.npz,0,11,11,11,152213,39409,112804,0.2589069264780275,0.0,0.0,2.319542079093168,3.4009796364430147,7.485432938825417
