schema,orbit_id,rep_config_id,rep_readable,signature_key,orbit_size,stabilizer_size
CCXX,104,342,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,105,343,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,106,344,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|0,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,107,345,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,108,346,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,109,347,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|1,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,110,348,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|2,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,111,349,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|2,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,112,350,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,2|2,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,113,351,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|0,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,114,352,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|0,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,115,353,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|0,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,116,354,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,117,355,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,118,356,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|1,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,119,357,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,120,358,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,121,359,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,0|2,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,122,360,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,123,361,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,124,362,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|0,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,125,363,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|1,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,126,364,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|1,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,127,365,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|1,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,128,366,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,129,367,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,130,368,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,1|2,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,131,369,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,132,370,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,133,371,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|0,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,134,372,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,135,373,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,136,374,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|1,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,137,375,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|2,0]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,138,376,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|2,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,139,377,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[1,2|2,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,140,2187,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,0|0,0]]","(True, True, True, False, True, False, True, (0, 0, 1, 0), (0, 0, 0, 0))",54,4
CCXX,141,2188,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,0|0,1]]","(True, True, True, False, False, False, False, (0, 0, 1, 0), (0, 0, 0, 1))",108,2
CCXX,142,2190,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,0|1,0]]","(True, False, True, False, False, False, False, (0, 0, 1, 0), (0, 0, 0, 0))",108,2
CCXX,143,2191,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,0|1,1]]","(True, False, True, False, False, False, False, (0, 0, 1, 0), (0, 0, 0, 1))",216,1
CCXX,144,2196,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,1|0,0]]","(True, False, True, False, False, False, False, (0, 0, 1, 0), (0, 0, 0, 0))",108,2
CCXX,145,2197,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,1|0,1]]","(True, False, True, False, False, False, False, (0, 0, 1, 0), (0, 0, 0, 1))",216,1
CCXX,146,2199,"CCXX[C[0,0],C[0,0],X[1,0|0,0],X[0,1|1,0]]","(True, True, True, False, True, False, True, (0, 0, 1, 0), (0, 0, 0, 0))",108,2
