schema,orbit_id,rep_config_id,rep_readable,orbit_size,stabilizer_size
AXXC,104,363,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[1,0]]",216,1
AXXC,105,364,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[1,1]]",216,1
AXXC,106,365,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[1,2]]",216,1
AXXC,107,366,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[2,0]]",216,1
AXXC,108,367,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[2,1]]",216,1
AXXC,109,368,"AXXC[A[0,0],X[0,0|0,0],X[1,1|1,1],C[2,2]]",216,1
AXXC,110,378,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[0,0]]",108,2
AXXC,111,379,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[0,1]]",216,1
AXXC,112,381,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[1,0]]",108,2
AXXC,113,382,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[1,1]]",216,1
AXXC,114,384,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[2,0]]",108,2
AXXC,115,385,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,0],C[2,1]]",216,1
AXXC,116,387,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[0,0]]",216,1
AXXC,117,388,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[0,1]]",216,1
AXXC,118,389,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[0,2]]",216,1
AXXC,119,390,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[1,0]]",216,1
AXXC,120,391,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[1,1]]",216,1
AXXC,121,392,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[1,2]]",216,1
AXXC,122,393,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[2,0]]",216,1
AXXC,123,394,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[2,1]]",216,1
AXXC,124,395,"AXXC[A[0,0],X[0,0|0,0],X[1,1|2,1],C[2,2]]",216,1
AXXC,125,2187,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,0],C[0,0]]",54,4
AXXC,126,2188,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,0],C[0,1]]",108,2
AXXC,127,2190,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,0],C[1,0]]",108,2
AXXC,128,2191,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,0],C[1,1]]",216,1
AXXC,129,2196,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[0,0]]",108,2
AXXC,130,2197,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[0,1]]",108,2
AXXC,131,2198,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[0,2]]",108,2
AXXC,132,2199,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[1,0]]",216,1
AXXC,133,2200,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[1,1]]",216,1
AXXC,134,2201,"AXXC[A[0,0],X[0,0|1,0],X[0,0|0,1],C[1,2]]",216,1
AXXC,135,2214,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,0],C[0,0]]",54,4
AXXC,136,2215,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,0],C[0,1]]",108,2
AXXC,137,2217,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,0],C[1,0]]",108,2
