search_family,removed_term,covered_output_columns,exact,provenance,field,rank_tested,restart
,,0,False,MEASURED_FROM_CODE,GF(3),22,446
,,0,False,MEASURED_FROM_CODE,GF(3),22,447
,,0,False,MEASURED_FROM_CODE,GF(3),22,448
,,0,False,MEASURED_FROM_CODE,GF(3),22,449
,,0,False,MEASURED_FROM_CODE,GF(3),22,450
,,0,False,MEASURED_FROM_CODE,GF(3),22,451
,,0,False,MEASURED_FROM_CODE,GF(3),22,452
,,0,False,MEASURED_FROM_CODE,GF(3),22,453
,,0,False,MEASURED_FROM_CODE,GF(3),22,454
,,0,False,MEASURED_FROM_CODE,GF(3),22,455
,,0,False,MEASURED_FROM_CODE,GF(3),22,456
,,0,False,MEASURED_FROM_CODE,GF(3),22,457
,,0,False,MEASURED_FROM_CODE,GF(3),22,458
,,0,False,MEASURED_FROM_CODE,GF(3),22,459
,,0,False,MEASURED_FROM_CODE,GF(3),22,460
,,0,False,MEASURED_FROM_CODE,GF(3),22,461
,,0,False,MEASURED_FROM_CODE,GF(3),22,462
,,0,False,MEASURED_FROM_CODE,GF(3),22,463
,,0,False,MEASURED_FROM_CODE,GF(3),22,464
,,0,False,MEASURED_FROM_CODE,GF(3),22,465
,,0,False,MEASURED_FROM_CODE,GF(3),22,466
,,0,False,MEASURED_FROM_CODE,GF(3),22,467
,,0,False,MEASURED_FROM_CODE,GF(3),22,468
,,0,False,MEASURED_FROM_CODE,GF(3),22,469
,,0,False,MEASURED_FROM_CODE,GF(3),22,470
,,0,False,MEASURED_FROM_CODE,GF(3),22,471
,,0,False,MEASURED_FROM_CODE,GF(3),22,472
,,0,False,MEASURED_FROM_CODE,GF(3),22,473
,,0,False,MEASURED_FROM_CODE,GF(3),22,474
,,0,False,MEASURED_FROM_CODE,GF(3),22,475
,,0,False,MEASURED_FROM_CODE,GF(3),22,476
,,0,False,MEASURED_FROM_CODE,GF(3),22,477
,,0,False,MEASURED_FROM_CODE,GF(3),22,478
,,0,False,MEASURED_FROM_CODE,GF(3),22,479
,,0,False,MEASURED_FROM_CODE,GF(3),22,480
,,0,False,MEASURED_FROM_CODE,GF(3),22,481
,,0,False,MEASURED_FROM_CODE,GF(3),22,482
,,0,False,MEASURED_FROM_CODE,GF(3),22,483
,,0,False,MEASURED_FROM_CODE,GF(3),22,484
,,0,False,MEASURED_FROM_CODE,GF(3),22,485
,,0,False,MEASURED_FROM_CODE,GF(3),22,486
,,0,False,MEASURED_FROM_CODE,GF(3),22,487
,,0,False,MEASURED_FROM_CODE,GF(3),22,488
,,0,False,MEASURED_FROM_CODE,GF(3),22,489
,,0,False,MEASURED_FROM_CODE,GF(3),22,490
,,0,False,MEASURED_FROM_CODE,GF(3),22,491
,,0,False,MEASURED_FROM_CODE,GF(3),22,492
,,0,False,MEASURED_FROM_CODE,GF(3),22,493
,,0,False,MEASURED_FROM_CODE,GF(3),22,494
,,0,False,MEASURED_FROM_CODE,GF(3),22,495
,,0,False,MEASURED_FROM_CODE,GF(3),22,496
,,0,False,MEASURED_FROM_CODE,GF(3),22,497
,,0,False,MEASURED_FROM_CODE,GF(3),22,498
,,0,False,MEASURED_FROM_CODE,GF(3),22,499
,,0,False,MEASURED_FROM_CODE,GF(3),22,500
,,0,False,MEASURED_FROM_CODE,GF(3),22,501
,,0,False,MEASURED_FROM_CODE,GF(3),22,502
,,0,False,MEASURED_FROM_CODE,GF(3),22,503
,,0,False,MEASURED_FROM_CODE,GF(3),22,504
,,0,False,MEASURED_FROM_CODE,GF(3),22,505
,,0,False,MEASURED_FROM_CODE,GF(3),22,506
,,0,False,MEASURED_FROM_CODE,GF(3),22,507
,,0,False,MEASURED_FROM_CODE,GF(3),22,508
,,0,False,MEASURED_FROM_CODE,GF(3),22,509
,,0,False,MEASURED_FROM_CODE,GF(3),22,510
,,0,False,MEASURED_FROM_CODE,GF(3),22,511
,,0,False,MEASURED_FROM_CODE,GF(3),22,512
,,0,False,MEASURED_FROM_CODE,GF(3),22,513
,,0,False,MEASURED_FROM_CODE,GF(3),22,514
,,0,False,MEASURED_FROM_CODE,GF(3),22,515
,,0,False,MEASURED_FROM_CODE,GF(3),22,516
,,0,False,MEASURED_FROM_CODE,GF(3),22,517
,,0,False,MEASURED_FROM_CODE,GF(3),22,518
,,0,False,MEASURED_FROM_CODE,GF(3),22,519
,,0,False,MEASURED_FROM_CODE,GF(3),22,520
,,0,False,MEASURED_FROM_CODE,GF(3),22,521
,,0,False,MEASURED_FROM_CODE,GF(3),22,522
,,0,False,MEASURED_FROM_CODE,GF(3),22,523
,,0,False,MEASURED_FROM_CODE,GF(3),22,524
,,0,False,MEASURED_FROM_CODE,GF(3),22,525
,,0,False,MEASURED_FROM_CODE,GF(3),22,526
,,0,False,MEASURED_FROM_CODE,GF(3),22,527
,,0,False,MEASURED_FROM_CODE,GF(3),22,528
,,0,False,MEASURED_FROM_CODE,GF(3),22,529
,,0,False,MEASURED_FROM_CODE,GF(3),22,530
,,0,False,MEASURED_FROM_CODE,GF(3),22,531
,,0,False,MEASURED_FROM_CODE,GF(3),22,532
,,0,False,MEASURED_FROM_CODE,GF(3),22,533
,,0,False,MEASURED_FROM_CODE,GF(3),22,534
,,0,False,MEASURED_FROM_CODE,GF(3),22,535
,,0,False,MEASURED_FROM_CODE,GF(3),22,536
,,0,False,MEASURED_FROM_CODE,GF(3),22,537
,,0,False,MEASURED_FROM_CODE,GF(3),22,538
,,0,False,MEASURED_FROM_CODE,GF(3),22,539
,,0,False,MEASURED_FROM_CODE,GF(3),22,540
,,0,False,MEASURED_FROM_CODE,GF(3),22,541
,,0,False,MEASURED_FROM_CODE,GF(3),22,542
,,0,False,MEASURED_FROM_CODE,GF(3),22,543
,,0,False,MEASURED_FROM_CODE,GF(3),22,544
,,0,False,MEASURED_FROM_CODE,GF(3),22,545
,,0,False,MEASURED_FROM_CODE,GF(3),22,546
,,0,False,MEASURED_FROM_CODE,GF(3),22,547
,,0,False,MEASURED_FROM_CODE,GF(3),22,548
,,0,False,MEASURED_FROM_CODE,GF(3),22,549
,,0,False,MEASURED_FROM_CODE,GF(3),22,550
,,0,False,MEASURED_FROM_CODE,GF(3),22,551
,,0,False,MEASURED_FROM_CODE,GF(3),22,552
,,0,False,MEASURED_FROM_CODE,GF(3),22,553
,,0,False,MEASURED_FROM_CODE,GF(3),22,554
,,0,False,MEASURED_FROM_CODE,GF(3),22,555
,,0,False,MEASURED_FROM_CODE,GF(3),22,556
,,0,False,MEASURED_FROM_CODE,GF(3),22,557
,,0,False,MEASURED_FROM_CODE,GF(3),22,558
,,0,False,MEASURED_FROM_CODE,GF(3),22,559
,,0,False,MEASURED_FROM_CODE,GF(3),22,560
,,0,False,MEASURED_FROM_CODE,GF(3),22,561
,,0,False,MEASURED_FROM_CODE,GF(3),22,562
,,0,False,MEASURED_FROM_CODE,GF(3),22,563
,,0,False,MEASURED_FROM_CODE,GF(3),22,564
,,0,False,MEASURED_FROM_CODE,GF(3),22,565
,,0,False,MEASURED_FROM_CODE,GF(3),22,566
,,0,False,MEASURED_FROM_CODE,GF(3),22,567
,,0,False,MEASURED_FROM_CODE,GF(3),22,568
,,0,False,MEASURED_FROM_CODE,GF(3),22,569
,,0,False,MEASURED_FROM_CODE,GF(3),22,570
,,0,False,MEASURED_FROM_CODE,GF(3),22,571
,,0,False,MEASURED_FROM_CODE,GF(3),22,572
,,0,False,MEASURED_FROM_CODE,GF(3),22,573
,,0,False,MEASURED_FROM_CODE,GF(3),22,574
,,0,False,MEASURED_FROM_CODE,GF(3),22,575
,,0,False,MEASURED_FROM_CODE,GF(3),22,576
,,0,False,MEASURED_FROM_CODE,GF(3),22,577
,,0,False,MEASURED_FROM_CODE,GF(3),22,578
,,0,False,MEASURED_FROM_CODE,GF(3),22,579
,,0,False,MEASURED_FROM_CODE,GF(3),22,580
,,0,False,MEASURED_FROM_CODE,GF(3),22,581
,,0,False,MEASURED_FROM_CODE,GF(3),22,582
,,0,False,MEASURED_FROM_CODE,GF(3),22,583
,,0,False,MEASURED_FROM_CODE,GF(3),22,584
,,0,False,MEASURED_FROM_CODE,GF(3),22,585
,,0,False,MEASURED_FROM_CODE,GF(3),22,586
,,0,False,MEASURED_FROM_CODE,GF(3),22,587
,,0,False,MEASURED_FROM_CODE,GF(3),22,588
,,0,False,MEASURED_FROM_CODE,GF(3),22,589
,,0,False,MEASURED_FROM_CODE,GF(3),22,590
,,0,False,MEASURED_FROM_CODE,GF(3),22,591
,,0,False,MEASURED_FROM_CODE,GF(3),22,592
,,0,False,MEASURED_FROM_CODE,GF(3),22,593
,,0,False,MEASURED_FROM_CODE,GF(3),22,594
,,0,False,MEASURED_FROM_CODE,GF(3),22,595
,,0,False,MEASURED_FROM_CODE,GF(3),22,596
,,0,False,MEASURED_FROM_CODE,GF(3),22,597
,,0,False,MEASURED_FROM_CODE,GF(3),22,598
,,0,False,MEASURED_FROM_CODE,GF(3),22,599
,,0,False,MEASURED_FROM_CODE,GF(3),22,600
,,0,False,MEASURED_FROM_CODE,GF(3),22,601
,,0,False,MEASURED_FROM_CODE,GF(3),22,602
,,0,False,MEASURED_FROM_CODE,GF(3),22,603
,,0,False,MEASURED_FROM_CODE,GF(3),22,604
,,0,False,MEASURED_FROM_CODE,GF(3),22,605
,,0,False,MEASURED_FROM_CODE,GF(3),22,606
,,0,False,MEASURED_FROM_CODE,GF(3),22,607
,,0,False,MEASURED_FROM_CODE,GF(3),22,608
,,0,False,MEASURED_FROM_CODE,GF(3),22,609
,,0,False,MEASURED_FROM_CODE,GF(3),22,610
,,0,False,MEASURED_FROM_CODE,GF(3),22,611
,,0,False,MEASURED_FROM_CODE,GF(3),22,612
,,0,False,MEASURED_FROM_CODE,GF(3),22,613
,,0,False,MEASURED_FROM_CODE,GF(3),22,614
,,0,False,MEASURED_FROM_CODE,GF(3),22,615
,,0,False,MEASURED_FROM_CODE,GF(3),22,616
,,0,False,MEASURED_FROM_CODE,GF(3),22,617
,,0,False,MEASURED_FROM_CODE,GF(3),22,618
,,0,False,MEASURED_FROM_CODE,GF(3),22,619
,,0,False,MEASURED_FROM_CODE,GF(3),22,620
,,0,False,MEASURED_FROM_CODE,GF(3),22,621
,,0,False,MEASURED_FROM_CODE,GF(3),22,622
,,0,False,MEASURED_FROM_CODE,GF(3),22,623
,,0,False,MEASURED_FROM_CODE,GF(3),22,624
,,0,False,MEASURED_FROM_CODE,GF(3),22,625
,,0,False,MEASURED_FROM_CODE,GF(3),22,626
,,0,False,MEASURED_FROM_CODE,GF(3),22,627
,,0,False,MEASURED_FROM_CODE,GF(3),22,628
,,0,False,MEASURED_FROM_CODE,GF(3),22,629
,,0,False,MEASURED_FROM_CODE,GF(3),22,630
,,0,False,MEASURED_FROM_CODE,GF(3),22,631
,,0,False,MEASURED_FROM_CODE,GF(3),22,632
,,0,False,MEASURED_FROM_CODE,GF(3),22,633
,,0,False,MEASURED_FROM_CODE,GF(3),22,634
,,0,False,MEASURED_FROM_CODE,GF(3),22,635
,,0,False,MEASURED_FROM_CODE,GF(3),22,636
,,0,False,MEASURED_FROM_CODE,GF(3),22,637
,,0,False,MEASURED_FROM_CODE,GF(3),22,638
,,0,False,MEASURED_FROM_CODE,GF(3),22,639
,,0,False,MEASURED_FROM_CODE,GF(3),22,640
,,0,False,MEASURED_FROM_CODE,GF(3),22,641
,,0,False,MEASURED_FROM_CODE,GF(3),22,642
,,0,False,MEASURED_FROM_CODE,GF(3),22,643
,,0,False,MEASURED_FROM_CODE,GF(3),22,644
,,0,False,MEASURED_FROM_CODE,GF(3),22,645
,,0,False,MEASURED_FROM_CODE,GF(3),22,646
,,0,False,MEASURED_FROM_CODE,GF(3),22,647
,,0,False,MEASURED_FROM_CODE,GF(3),22,648
,,0,False,MEASURED_FROM_CODE,GF(3),22,649
,,0,False,MEASURED_FROM_CODE,GF(3),22,650
,,0,False,MEASURED_FROM_CODE,GF(3),22,651
,,0,False,MEASURED_FROM_CODE,GF(3),22,652
,,0,False,MEASURED_FROM_CODE,GF(3),22,653
,,0,False,MEASURED_FROM_CODE,GF(3),22,654
,,0,False,MEASURED_FROM_CODE,GF(3),22,655
,,0,False,MEASURED_FROM_CODE,GF(3),22,656
,,0,False,MEASURED_FROM_CODE,GF(3),22,657
,,0,False,MEASURED_FROM_CODE,GF(3),22,658
,,0,False,MEASURED_FROM_CODE,GF(3),22,659
,,0,False,MEASURED_FROM_CODE,GF(3),22,660
,,0,False,MEASURED_FROM_CODE,GF(3),22,661
,,0,False,MEASURED_FROM_CODE,GF(3),22,662
,,0,False,MEASURED_FROM_CODE,GF(3),22,663
,,0,False,MEASURED_FROM_CODE,GF(3),22,664
,,0,False,MEASURED_FROM_CODE,GF(3),22,665
,,0,False,MEASURED_FROM_CODE,GF(3),22,666
,,0,False,MEASURED_FROM_CODE,GF(3),22,667
,,0,False,MEASURED_FROM_CODE,GF(3),22,668
,,0,False,MEASURED_FROM_CODE,GF(3),22,669
,,0,False,MEASURED_FROM_CODE,GF(3),22,670
,,0,False,MEASURED_FROM_CODE,GF(3),22,671
,,0,False,MEASURED_FROM_CODE,GF(3),22,672
,,0,False,MEASURED_FROM_CODE,GF(3),22,673
,,0,False,MEASURED_FROM_CODE,GF(3),22,674
,,0,False,MEASURED_FROM_CODE,GF(3),22,675
,,0,False,MEASURED_FROM_CODE,GF(3),22,676
,,0,False,MEASURED_FROM_CODE,GF(3),22,677
,,0,False,MEASURED_FROM_CODE,GF(3),22,678
,,0,False,MEASURED_FROM_CODE,GF(3),22,679
,,0,False,MEASURED_FROM_CODE,GF(3),22,680
,,0,False,MEASURED_FROM_CODE,GF(3),22,681
,,0,False,MEASURED_FROM_CODE,GF(3),22,682
,,0,False,MEASURED_FROM_CODE,GF(3),22,683
,,0,False,MEASURED_FROM_CODE,GF(3),22,684
,,0,False,MEASURED_FROM_CODE,GF(3),22,685
,,0,False,MEASURED_FROM_CODE,GF(3),22,686
,,0,False,MEASURED_FROM_CODE,GF(3),22,687
,,0,False,MEASURED_FROM_CODE,GF(3),22,688
,,0,False,MEASURED_FROM_CODE,GF(3),22,689
,,0,False,MEASURED_FROM_CODE,GF(3),22,690
,,0,False,MEASURED_FROM_CODE,GF(3),22,691
,,0,False,MEASURED_FROM_CODE,GF(3),22,692
,,0,False,MEASURED_FROM_CODE,GF(3),22,693
,,0,False,MEASURED_FROM_CODE,GF(3),22,694
,,0,False,MEASURED_FROM_CODE,GF(3),22,695
,,0,False,MEASURED_FROM_CODE,GF(3),22,696
,,0,False,MEASURED_FROM_CODE,GF(3),22,697
,,0,False,MEASURED_FROM_CODE,GF(3),22,698
,,0,False,MEASURED_FROM_CODE,GF(3),22,699
,,0,False,MEASURED_FROM_CODE,GF(3),22,700
,,0,False,MEASURED_FROM_CODE,GF(3),22,701
,,0,False,MEASURED_FROM_CODE,GF(3),22,702
,,0,False,MEASURED_FROM_CODE,GF(3),22,703
,,0,False,MEASURED_FROM_CODE,GF(3),22,704
,,0,False,MEASURED_FROM_CODE,GF(3),22,705
,,0,False,MEASURED_FROM_CODE,GF(3),22,706
,,0,False,MEASURED_FROM_CODE,GF(3),22,707
,,0,False,MEASURED_FROM_CODE,GF(3),22,708
,,0,False,MEASURED_FROM_CODE,GF(3),22,709
,,0,False,MEASURED_FROM_CODE,GF(3),22,710
,,0,False,MEASURED_FROM_CODE,GF(3),22,711
,,0,False,MEASURED_FROM_CODE,GF(3),22,712
,,0,False,MEASURED_FROM_CODE,GF(3),22,713
,,0,False,MEASURED_FROM_CODE,GF(3),22,714
,,0,False,MEASURED_FROM_CODE,GF(3),22,715
,,0,False,MEASURED_FROM_CODE,GF(3),22,716
,,0,False,MEASURED_FROM_CODE,GF(3),22,717
,,0,False,MEASURED_FROM_CODE,GF(3),22,718
,,0,False,MEASURED_FROM_CODE,GF(3),22,719
,,0,False,MEASURED_FROM_CODE,GF(3),22,720
,,0,False,MEASURED_FROM_CODE,GF(3),22,721
,,0,False,MEASURED_FROM_CODE,GF(3),22,722
,,0,False,MEASURED_FROM_CODE,GF(3),22,723
,,0,False,MEASURED_FROM_CODE,GF(3),22,724
,,0,False,MEASURED_FROM_CODE,GF(3),22,725
,,0,False,MEASURED_FROM_CODE,GF(3),22,726
,,0,False,MEASURED_FROM_CODE,GF(3),22,727
,,0,False,MEASURED_FROM_CODE,GF(3),22,728
,,0,False,MEASURED_FROM_CODE,GF(3),22,729
,,0,False,MEASURED_FROM_CODE,GF(3),22,730
,,0,False,MEASURED_FROM_CODE,GF(3),22,731
,,0,False,MEASURED_FROM_CODE,GF(3),22,732
,,0,False,MEASURED_FROM_CODE,GF(3),22,733
,,0,False,MEASURED_FROM_CODE,GF(3),22,734
,,0,False,MEASURED_FROM_CODE,GF(3),22,735
,,0,False,MEASURED_FROM_CODE,GF(3),22,736
,,0,False,MEASURED_FROM_CODE,GF(3),22,737
,,0,False,MEASURED_FROM_CODE,GF(3),22,738
,,0,False,MEASURED_FROM_CODE,GF(3),22,739
,,0,False,MEASURED_FROM_CODE,GF(3),22,740
,,0,False,MEASURED_FROM_CODE,GF(3),22,741
,,0,False,MEASURED_FROM_CODE,GF(3),22,742
,,0,False,MEASURED_FROM_CODE,GF(3),22,743
,,0,False,MEASURED_FROM_CODE,GF(3),22,744
,,0,False,MEASURED_FROM_CODE,GF(3),22,745
,,0,False,MEASURED_FROM_CODE,GF(3),22,746
,,0,False,MEASURED_FROM_CODE,GF(3),22,747
,,0,False,MEASURED_FROM_CODE,GF(3),22,748
,,0,False,MEASURED_FROM_CODE,GF(3),22,749
,,0,False,MEASURED_FROM_CODE,GF(3),22,750
,,0,False,MEASURED_FROM_CODE,GF(3),22,751
,,0,False,MEASURED_FROM_CODE,GF(3),22,752
,,0,False,MEASURED_FROM_CODE,GF(3),22,753
,,0,False,MEASURED_FROM_CODE,GF(3),22,754
,,0,False,MEASURED_FROM_CODE,GF(3),22,755
,,0,False,MEASURED_FROM_CODE,GF(3),22,756
,,0,False,MEASURED_FROM_CODE,GF(3),22,757
,,0,False,MEASURED_FROM_CODE,GF(3),22,758
,,0,False,MEASURED_FROM_CODE,GF(3),22,759
,,0,False,MEASURED_FROM_CODE,GF(3),22,760
,,0,False,MEASURED_FROM_CODE,GF(3),22,761
,,0,False,MEASURED_FROM_CODE,GF(3),22,762
,,0,False,MEASURED_FROM_CODE,GF(3),22,763
,,0,False,MEASURED_FROM_CODE,GF(3),22,764
,,0,False,MEASURED_FROM_CODE,GF(3),22,765
,,0,False,MEASURED_FROM_CODE,GF(3),22,766
,,0,False,MEASURED_FROM_CODE,GF(3),22,767
,,0,False,MEASURED_FROM_CODE,GF(3),22,768
,,0,False,MEASURED_FROM_CODE,GF(3),22,769
,,0,False,MEASURED_FROM_CODE,GF(3),22,770
,,0,False,MEASURED_FROM_CODE,GF(3),22,771
,,0,False,MEASURED_FROM_CODE,GF(3),22,772
,,0,False,MEASURED_FROM_CODE,GF(3),22,773
,,0,False,MEASURED_FROM_CODE,GF(3),22,774
,,0,False,MEASURED_FROM_CODE,GF(3),22,775
,,0,False,MEASURED_FROM_CODE,GF(3),22,776
,,0,False,MEASURED_FROM_CODE,GF(3),22,777
,,0,False,MEASURED_FROM_CODE,GF(3),22,778
,,0,False,MEASURED_FROM_CODE,GF(3),22,779
,,0,False,MEASURED_FROM_CODE,GF(3),22,780
,,0,False,MEASURED_FROM_CODE,GF(3),22,781
,,0,False,MEASURED_FROM_CODE,GF(3),22,782
,,0,False,MEASURED_FROM_CODE,GF(3),22,783
,,0,False,MEASURED_FROM_CODE,GF(3),22,784
,,0,False,MEASURED_FROM_CODE,GF(3),22,785
,,0,False,MEASURED_FROM_CODE,GF(3),22,786
,,0,False,MEASURED_FROM_CODE,GF(3),22,787
,,0,False,MEASURED_FROM_CODE,GF(3),22,788
,,0,False,MEASURED_FROM_CODE,GF(3),22,789
,,0,False,MEASURED_FROM_CODE,GF(3),22,790
,,0,False,MEASURED_FROM_CODE,GF(3),22,791
,,0,False,MEASURED_FROM_CODE,GF(3),22,792
,,0,False,MEASURED_FROM_CODE,GF(3),22,793
,,0,False,MEASURED_FROM_CODE,GF(3),22,794
,,0,False,MEASURED_FROM_CODE,GF(3),22,795
,,0,False,MEASURED_FROM_CODE,GF(3),22,796
,,0,False,MEASURED_FROM_CODE,GF(3),22,797
,,0,False,MEASURED_FROM_CODE,GF(3),22,798
,,0,False,MEASURED_FROM_CODE,GF(3),22,799
,,0,False,MEASURED_FROM_CODE,GF(3),22,800
,,0,False,MEASURED_FROM_CODE,GF(3),22,801
,,0,False,MEASURED_FROM_CODE,GF(3),22,802
,,0,False,MEASURED_FROM_CODE,GF(3),22,803
,,0,False,MEASURED_FROM_CODE,GF(3),22,804
,,0,False,MEASURED_FROM_CODE,GF(3),22,805
,,0,False,MEASURED_FROM_CODE,GF(3),22,806
,,0,False,MEASURED_FROM_CODE,GF(3),22,807
,,0,False,MEASURED_FROM_CODE,GF(3),22,808
,,0,False,MEASURED_FROM_CODE,GF(3),22,809
,,0,False,MEASURED_FROM_CODE,GF(3),22,810
,,0,False,MEASURED_FROM_CODE,GF(3),22,811
,,0,False,MEASURED_FROM_CODE,GF(3),22,812
,,0,False,MEASURED_FROM_CODE,GF(3),22,813
,,0,False,MEASURED_FROM_CODE,GF(3),22,814
,,0,False,MEASURED_FROM_CODE,GF(3),22,815
,,0,False,MEASURED_FROM_CODE,GF(3),22,816
,,0,False,MEASURED_FROM_CODE,GF(3),22,817
,,0,False,MEASURED_FROM_CODE,GF(3),22,818
,,0,False,MEASURED_FROM_CODE,GF(3),22,819
,,0,False,MEASURED_FROM_CODE,GF(3),22,820
,,0,False,MEASURED_FROM_CODE,GF(3),22,821
,,0,False,MEASURED_FROM_CODE,GF(3),22,822
,,0,False,MEASURED_FROM_CODE,GF(3),22,823
,,0,False,MEASURED_FROM_CODE,GF(3),22,824
,,0,False,MEASURED_FROM_CODE,GF(3),22,825
,,0,False,MEASURED_FROM_CODE,GF(3),22,826
,,0,False,MEASURED_FROM_CODE,GF(3),22,827
,,0,False,MEASURED_FROM_CODE,GF(3),22,828
,,0,False,MEASURED_FROM_CODE,GF(3),22,829
,,0,False,MEASURED_FROM_CODE,GF(3),22,830
,,0,False,MEASURED_FROM_CODE,GF(3),22,831
,,0,False,MEASURED_FROM_CODE,GF(3),22,832
,,0,False,MEASURED_FROM_CODE,GF(3),22,833
,,0,False,MEASURED_FROM_CODE,GF(3),22,834
,,0,False,MEASURED_FROM_CODE,GF(3),22,835
,,0,False,MEASURED_FROM_CODE,GF(3),22,836
,,0,False,MEASURED_FROM_CODE,GF(3),22,837
,,0,False,MEASURED_FROM_CODE,GF(3),22,838
,,0,False,MEASURED_FROM_CODE,GF(3),22,839
,,0,False,MEASURED_FROM_CODE,GF(3),22,840
,,0,False,MEASURED_FROM_CODE,GF(3),22,841
,,0,False,MEASURED_FROM_CODE,GF(3),22,842
,,0,False,MEASURED_FROM_CODE,GF(3),22,843
,,0,False,MEASURED_FROM_CODE,GF(3),22,844
,,0,False,MEASURED_FROM_CODE,GF(3),22,845
,,0,False,MEASURED_FROM_CODE,GF(3),22,846
,,0,False,MEASURED_FROM_CODE,GF(3),22,847
,,0,False,MEASURED_FROM_CODE,GF(3),22,848
,,0,False,MEASURED_FROM_CODE,GF(3),22,849
,,0,False,MEASURED_FROM_CODE,GF(3),22,850
,,0,False,MEASURED_FROM_CODE,GF(3),22,851
,,0,False,MEASURED_FROM_CODE,GF(3),22,852
,,0,False,MEASURED_FROM_CODE,GF(3),22,853
,,0,False,MEASURED_FROM_CODE,GF(3),22,854
,,0,False,MEASURED_FROM_CODE,GF(3),22,855
,,0,False,MEASURED_FROM_CODE,GF(3),22,856
,,0,False,MEASURED_FROM_CODE,GF(3),22,857
,,0,False,MEASURED_FROM_CODE,GF(3),22,858
,,0,False,MEASURED_FROM_CODE,GF(3),22,859
,,0,False,MEASURED_FROM_CODE,GF(3),22,860
,,0,False,MEASURED_FROM_CODE,GF(3),22,861
,,0,False,MEASURED_FROM_CODE,GF(3),22,862
,,0,False,MEASURED_FROM_CODE,GF(3),22,863
,,0,False,MEASURED_FROM_CODE,GF(3),22,864
,,0,False,MEASURED_FROM_CODE,GF(3),22,865
,,0,False,MEASURED_FROM_CODE,GF(3),22,866
,,0,False,MEASURED_FROM_CODE,GF(3),22,867
,,0,False,MEASURED_FROM_CODE,GF(3),22,868
,,0,False,MEASURED_FROM_CODE,GF(3),22,869
,,0,False,MEASURED_FROM_CODE,GF(3),22,870
,,0,False,MEASURED_FROM_CODE,GF(3),22,871
,,0,False,MEASURED_FROM_CODE,GF(3),22,872
,,0,False,MEASURED_FROM_CODE,GF(3),22,873
,,0,False,MEASURED_FROM_CODE,GF(3),22,874
,,0,False,MEASURED_FROM_CODE,GF(3),22,875
,,0,False,MEASURED_FROM_CODE,GF(3),22,876
,,0,False,MEASURED_FROM_CODE,GF(3),22,877
,,0,False,MEASURED_FROM_CODE,GF(3),22,878
,,0,False,MEASURED_FROM_CODE,GF(3),22,879
,,0,False,MEASURED_FROM_CODE,GF(3),22,880
,,0,False,MEASURED_FROM_CODE,GF(3),22,881
,,0,False,MEASURED_FROM_CODE,GF(3),22,882
,,0,False,MEASURED_FROM_CODE,GF(3),22,883
,,0,False,MEASURED_FROM_CODE,GF(3),22,884
,,0,False,MEASURED_FROM_CODE,GF(3),22,885
,,0,False,MEASURED_FROM_CODE,GF(3),22,886
,,0,False,MEASURED_FROM_CODE,GF(3),22,887
,,0,False,MEASURED_FROM_CODE,GF(3),22,888
,,0,False,MEASURED_FROM_CODE,GF(3),22,889
,,0,False,MEASURED_FROM_CODE,GF(3),22,890
,,0,False,MEASURED_FROM_CODE,GF(3),22,891
,,0,False,MEASURED_FROM_CODE,GF(3),22,892
,,0,False,MEASURED_FROM_CODE,GF(3),22,893
,,0,False,MEASURED_FROM_CODE,GF(3),22,894
,,0,False,MEASURED_FROM_CODE,GF(3),22,895
,,0,False,MEASURED_FROM_CODE,GF(3),22,896
,,0,False,MEASURED_FROM_CODE,GF(3),22,897
,,0,False,MEASURED_FROM_CODE,GF(3),22,898
,,0,False,MEASURED_FROM_CODE,GF(3),22,899
,,0,False,MEASURED_FROM_CODE,GF(3),22,900
,,0,False,MEASURED_FROM_CODE,GF(3),22,901
,,0,False,MEASURED_FROM_CODE,GF(3),22,902
,,0,False,MEASURED_FROM_CODE,GF(3),22,903
,,0,False,MEASURED_FROM_CODE,GF(3),22,904
,,0,False,MEASURED_FROM_CODE,GF(3),22,905
,,0,False,MEASURED_FROM_CODE,GF(3),22,906
,,0,False,MEASURED_FROM_CODE,GF(3),22,907
,,0,False,MEASURED_FROM_CODE,GF(3),22,908
,,0,False,MEASURED_FROM_CODE,GF(3),22,909
,,0,False,MEASURED_FROM_CODE,GF(3),22,910
,,0,False,MEASURED_FROM_CODE,GF(3),22,911
,,0,False,MEASURED_FROM_CODE,GF(3),22,912
,,0,False,MEASURED_FROM_CODE,GF(3),22,913
,,0,False,MEASURED_FROM_CODE,GF(3),22,914
,,0,False,MEASURED_FROM_CODE,GF(3),22,915
,,0,False,MEASURED_FROM_CODE,GF(3),22,916
,,0,False,MEASURED_FROM_CODE,GF(3),22,917
,,0,False,MEASURED_FROM_CODE,GF(3),22,918
,,0,False,MEASURED_FROM_CODE,GF(3),22,919
,,0,False,MEASURED_FROM_CODE,GF(3),22,920
,,0,False,MEASURED_FROM_CODE,GF(3),22,921
,,0,False,MEASURED_FROM_CODE,GF(3),22,922
,,0,False,MEASURED_FROM_CODE,GF(3),22,923
,,0,False,MEASURED_FROM_CODE,GF(3),22,924
,,0,False,MEASURED_FROM_CODE,GF(3),22,925
,,0,False,MEASURED_FROM_CODE,GF(3),22,926
