orbit_id,rep_config_id,orbit_size,stabilizer_order,stabilizer_type,live_x1,live_x2,both_live,c1_eq_c2,x1_eq_x2,c1,x1,x2,c2,r1,s1,t1,u1,r2,s2,t2,u2,rep_readable,refinement_features
131,738,54,4,Z2xZ2,True,True,True,True,True,0,1,1,0,0,0,0,1,0,0,0,1,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,0]]","(0, 0)"
132,739,54,4,Z2xZ2,True,True,True,False,True,0,1,1,1,0,0,0,1,0,0,0,1,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,1]]","(0, 0)"
133,740,54,4,Z2xZ2,True,True,True,False,True,0,1,1,2,0,0,0,1,0,0,0,1,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,1],C[0,2]]","(0, 0)"
137,747,54,4,Z2xZ2,True,True,True,True,False,0,1,2,0,0,0,0,1,0,0,0,2,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,0]]","(0, 0)"
138,748,54,4,Z2xZ2,True,True,True,False,False,0,1,2,1,0,0,0,1,0,0,0,2,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,1]]","(0, 0)"
139,749,54,4,Z2xZ2,True,True,True,False,False,0,1,2,2,0,0,0,1,0,0,0,2,"CXXC[C[0,0],X[0,0|0,1],X[0,0|0,2],C[0,2]]","(0, 0)"
350,2187,54,4,Z2xZ2,False,True,False,True,False,0,3,0,0,0,0,1,0,0,0,0,0,"CXXC[C[0,0],X[0,0|1,0],X[0,0|0,0],C[0,0]]","(0, 0)"
360,2214,54,4,Z2xZ2,False,False,False,True,True,0,3,3,0,0,0,1,0,0,0,1,0,"CXXC[C[0,0],X[0,0|1,0],X[0,0|1,0],C[0,0]]","(0, 1)"
370,2241,54,4,Z2xZ2,False,False,False,True,False,0,3,6,0,0,0,1,0,0,0,2,0,"CXXC[C[0,0],X[0,0|1,0],X[0,0|2,0],C[0,0]]","(0, 2)"
380,2268,54,4,Z2xZ2,False,False,False,True,False,0,3,9,0,0,0,1,0,0,1,0,0,"CXXC[C[0,0],X[0,0|1,0],X[0,1|0,0],C[0,0]]","(1, 0)"
390,2295,54,4,Z2xZ2,False,True,False,True,False,0,3,12,0,0,0,1,0,0,1,1,0,"CXXC[C[0,0],X[0,0|1,0],X[0,1|1,0],C[0,0]]","(1, 1)"
400,2322,54,4,Z2xZ2,False,False,False,True,False,0,3,15,0,0,0,1,0,0,1,2,0,"CXXC[C[0,0],X[0,0|1,0],X[0,1|2,0],C[0,0]]","(1, 2)"
410,2349,54,4,Z2xZ2,False,False,False,True,False,0,3,18,0,0,0,1,0,0,2,0,0,"CXXC[C[0,0],X[0,0|1,0],X[0,2|0,0],C[0,0]]","(2, 0)"
420,2376,54,4,Z2xZ2,False,False,False,True,False,0,3,21,0,0,0,1,0,0,2,1,0,"CXXC[C[0,0],X[0,0|1,0],X[0,2|1,0],C[0,0]]","(2, 1)"
430,2403,54,4,Z2xZ2,False,True,False,True,False,0,3,24,0,0,0,1,0,0,2,2,0,"CXXC[C[0,0],X[0,0|1,0],X[0,2|2,0],C[0,0]]","(2, 2)"
980,19683,54,4,Z2xZ2,True,True,True,True,False,0,27,0,0,1,0,0,0,0,0,0,0,"CXXC[C[0,0],X[1,0|0,0],X[0,0|0,0],C[0,0]]","(0, 0)"
982,19686,54,4,Z2xZ2,True,True,True,False,False,0,27,0,3,1,0,0,0,0,0,0,0,"CXXC[C[0,0],X[1,0|0,0],X[0,0|0,0],C[1,0]]","(0, 0)"
984,19689,54,4,Z2xZ2,True,True,True,False,False,0,27,0,6,1,0,0,0,0,0,0,0,"CXXC[C[0,0],X[1,0|0,0],X[0,0|0,0],C[2,0]]","(0, 0)"
1055,19926,54,4,Z2xZ2,True,True,True,True,True,0,27,27,0,1,0,0,0,1,0,0,0,"CXXC[C[0,0],X[1,0|0,0],X[1,0|0,0],C[0,0]]","(0, 0)"
