term_id,x_cell,output_cell,equation_type,is_live,coefficient,provenance
t05,"X[0,2|0,1]","C[0,2]",E5,False,1,EXACT_DERIVED
t05,"X[0,2|0,1]","C[2,1]",E6,False,1,EXACT_DERIVED
t05,"X[0,2|0,2]","C[0,2]",E4,False,-1,EXACT_DERIVED
t05,"X[0,2|0,2]","C[2,1]",E7,False,-1,EXACT_DERIVED
t05,"X[0,2|1,1]","C[0,2]",E5,False,1,EXACT_DERIVED
t05,"X[0,2|1,1]","C[2,1]",E6,False,1,EXACT_DERIVED
t05,"X[0,2|1,2]","C[0,2]",E4,False,-1,EXACT_DERIVED
t05,"X[0,2|1,2]","C[2,1]",E7,False,-1,EXACT_DERIVED
t05,"X[0,2|2,1]","C[0,2]",E1,True,1,EXACT_DERIVED
t05,"X[0,2|2,1]","C[2,1]",E2,True,1,EXACT_DERIVED
t05,"X[2,2|0,1]","C[0,2]",E7,False,1,EXACT_DERIVED
t05,"X[2,2|0,1]","C[2,1]",E4,False,1,EXACT_DERIVED
t05,"X[2,2|0,2]","C[0,2]",E6,False,-1,EXACT_DERIVED
t05,"X[2,2|0,2]","C[2,1]",E5,False,-1,EXACT_DERIVED
t05,"X[2,2|1,1]","C[0,2]",E7,False,1,EXACT_DERIVED
t05,"X[2,2|1,1]","C[2,1]",E4,False,1,EXACT_DERIVED
t05,"X[2,2|1,2]","C[0,2]",E6,False,-1,EXACT_DERIVED
t05,"X[2,2|1,2]","C[2,1]",E5,False,-1,EXACT_DERIVED
t05,"X[2,2|2,1]","C[0,2]",E3,True,1,EXACT_DERIVED
t05,"X[2,2|2,1]","C[2,1]",E0,True,1,EXACT_DERIVED
t06,"X[0,0|1,1]","C[1,1]",E6,False,-1,EXACT_DERIVED
t06,"X[0,1|1,1]","C[1,1]",E2,True,1,EXACT_DERIVED
t06,"X[1,0|1,1]","C[1,1]",E4,False,-1,EXACT_DERIVED
t06,"X[1,1|1,1]","C[1,1]",E0,True,1,EXACT_DERIVED
t07,"X[0,1|0,1]","C[0,0]",E5,False,-1,EXACT_DERIVED
t07,"X[0,1|0,1]","C[2,1]",E6,False,1,EXACT_DERIVED
t07,"X[0,1|0,2]","C[0,0]",E5,False,1,EXACT_DERIVED
t07,"X[0,1|0,2]","C[2,1]",E7,False,-1,EXACT_DERIVED
t07,"X[0,1|1,0]","C[0,0]",E0,True,1,EXACT_DERIVED
t07,"X[0,1|1,0]","C[2,1]",E3,True,-1,EXACT_DERIVED
t07,"X[0,2|0,1]","C[0,0]",E5,False,1,EXACT_DERIVED
t07,"X[0,2|0,1]","C[2,1]",E6,False,-1,EXACT_DERIVED
t07,"X[0,2|0,2]","C[0,0]",E5,False,-1,EXACT_DERIVED
t07,"X[0,2|0,2]","C[2,1]",E7,False,1,EXACT_DERIVED
t07,"X[0,2|1,0]","C[0,0]",E4,False,-1,EXACT_DERIVED
t07,"X[0,2|1,0]","C[2,1]",E7,False,1,EXACT_DERIVED
t07,"X[2,0|0,1]","C[0,0]",E3,True,-1,EXACT_DERIVED
t07,"X[2,0|0,1]","C[2,1]",E0,True,1,EXACT_DERIVED
t07,"X[2,0|0,2]","C[0,0]",E3,True,1,EXACT_DERIVED
t07,"X[2,0|0,2]","C[2,1]",E1,True,-1,EXACT_DERIVED
t07,"X[2,0|1,0]","C[0,0]",E6,False,1,EXACT_DERIVED
t07,"X[2,0|1,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t07,"X[2,2|0,1]","C[0,0]",E7,False,1,EXACT_DERIVED
t07,"X[2,2|0,1]","C[2,1]",E4,False,-1,EXACT_DERIVED
t07,"X[2,2|0,2]","C[0,0]",E7,False,-1,EXACT_DERIVED
t07,"X[2,2|0,2]","C[2,1]",E5,False,1,EXACT_DERIVED
t07,"X[2,2|1,0]","C[0,0]",E6,False,-1,EXACT_DERIVED
t07,"X[2,2|1,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t08,"X[0,0|0,1]","C[0,0]",E1,True,-1,EXACT_DERIVED
t08,"X[0,0|0,1]","C[0,1]",E0,True,1,EXACT_DERIVED
t08,"X[0,0|0,1]","C[1,1]",E2,True,-1,EXACT_DERIVED
t08,"X[0,0|0,2]","C[0,0]",E1,True,1,EXACT_DERIVED
t08,"X[0,0|0,2]","C[0,1]",E1,True,-1,EXACT_DERIVED
t08,"X[0,0|0,2]","C[1,1]",E3,True,1,EXACT_DERIVED
t08,"X[0,1|0,1]","C[0,0]",E5,False,1,EXACT_DERIVED
t08,"X[0,1|0,1]","C[0,1]",E4,False,-1,EXACT_DERIVED
t08,"X[0,1|0,1]","C[1,1]",E6,False,1,EXACT_DERIVED
t08,"X[0,1|0,2]","C[0,0]",E5,False,-1,EXACT_DERIVED
t08,"X[0,1|0,2]","C[0,1]",E5,False,1,EXACT_DERIVED
t08,"X[0,1|0,2]","C[1,1]",E7,False,-1,EXACT_DERIVED
t09,"X[0,0|0,0]","C[0,0]",E0,True,1,EXACT_DERIVED
t09,"X[0,0|0,1]","C[0,0]",E1,True,1,EXACT_DERIVED
t09,"X[0,0|0,2]","C[0,0]",E1,True,-1,EXACT_DERIVED
t09,"X[2,0|0,0]","C[0,0]",E2,True,1,EXACT_DERIVED
t09,"X[2,0|0,1]","C[0,0]",E3,True,1,EXACT_DERIVED
t09,"X[2,0|0,2]","C[0,0]",E3,True,-1,EXACT_DERIVED
t10,"X[0,2|0,1]","C[0,2]",E5,False,-1,EXACT_DERIVED
t10,"X[0,2|0,2]","C[0,2]",E4,False,1,EXACT_DERIVED
t10,"X[0,2|1,1]","C[0,2]",E5,False,-1,EXACT_DERIVED
t10,"X[0,2|1,2]","C[0,2]",E4,False,1,EXACT_DERIVED
t10,"X[0,2|2,1]","C[0,2]",E1,True,-1,EXACT_DERIVED
t10,"X[0,2|2,2]","C[0,2]",E0,True,1,EXACT_DERIVED
t10,"X[2,2|0,1]","C[0,2]",E7,False,-1,EXACT_DERIVED
t10,"X[2,2|0,2]","C[0,2]",E6,False,1,EXACT_DERIVED
t10,"X[2,2|1,1]","C[0,2]",E7,False,-1,EXACT_DERIVED
t10,"X[2,2|1,2]","C[0,2]",E6,False,1,EXACT_DERIVED
t10,"X[2,2|2,1]","C[0,2]",E3,True,-1,EXACT_DERIVED
t10,"X[2,2|2,2]","C[0,2]",E2,True,1,EXACT_DERIVED
t11,"X[0,1|1,0]","C[2,1]",E3,True,1,EXACT_DERIVED
t11,"X[0,1|1,1]","C[2,1]",E2,True,1,EXACT_DERIVED
t11,"X[0,1|1,2]","C[2,1]",E3,True,-1,EXACT_DERIVED
t11,"X[0,2|1,0]","C[2,1]",E7,False,-1,EXACT_DERIVED
t11,"X[0,2|1,1]","C[2,1]",E6,False,-1,EXACT_DERIVED
t11,"X[0,2|1,2]","C[2,1]",E7,False,1,EXACT_DERIVED
t11,"X[2,1|1,0]","C[2,1]",E1,True,1,EXACT_DERIVED
t11,"X[2,1|1,1]","C[2,1]",E0,True,1,EXACT_DERIVED
t11,"X[2,1|1,2]","C[2,1]",E1,True,-1,EXACT_DERIVED
