pattern_id,count,left_cx_orbit_id,middle_xx_orbit_id,right_xc_orbit_id,outer_cc_orbit_id,left_cxc_orbit_id,right_cxc_orbit_id,rep_cxxc_config_id,rep_cxxc_readable
1499,216,5,15,7,3,33,13,20500,"CXXC[C[0,0],X[1,0|0,1],X[0,1|0,0],C[2,1]]"
1500,216,5,15,7,3,33,19,20518,"CXXC[C[0,0],X[1,0|0,1],X[0,1|0,2],C[2,1]]"
1501,216,5,15,7,3,34,13,20501,"CXXC[C[0,0],X[1,0|0,1],X[0,1|0,0],C[2,2]]"
1502,216,5,16,0,1,27,5,20530,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[0,1]]"
1503,216,5,16,0,3,33,30,21022,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[2,1]]"
1504,216,5,16,1,0,26,4,20529,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[0,0]]"
1505,216,5,16,1,1,28,6,20531,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[0,2]]"
1506,216,5,16,1,2,32,29,21021,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[2,0]]"
1507,216,5,16,1,3,34,31,21023,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[2,2]]"
1508,216,5,16,2,1,27,27,21016,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[0,1]]"
1509,216,5,16,2,3,30,8,20533,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[1,1]]"
1510,216,5,16,2,3,30,33,21019,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[1,1]]"
1511,216,5,16,2,3,33,8,20536,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[2,1]]"
1512,216,5,16,3,0,26,26,21015,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[0,0]]"
1513,216,5,16,3,1,28,28,21017,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[0,2]]"
1514,216,5,16,3,2,29,7,20532,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[1,0]]"
1515,216,5,16,3,2,29,32,21018,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[1,0]]"
1516,216,5,16,3,2,32,7,20535,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[2,0]]"
1517,216,5,16,3,3,31,9,20534,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[1,2]]"
1518,216,5,16,3,3,31,34,21020,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,1],C[1,2]]"
1519,216,5,16,3,3,34,9,20537,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,1],C[2,2]]"
1520,216,5,17,0,0,26,0,20520,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[0,0]]"
1521,216,5,17,0,1,28,5,20540,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[0,2]]"
1522,216,5,17,0,2,32,22,21012,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[2,0]]"
1523,216,5,17,0,3,34,30,21032,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[2,2]]"
1524,216,5,17,1,0,26,4,20538,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[0,0]]"
1525,216,5,17,1,1,27,1,20521,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[0,1]]"
1526,216,5,17,1,1,27,6,20539,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[0,1]]"
1527,216,5,17,1,1,28,1,20522,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[0,2]]"
1528,216,5,17,1,2,32,29,21030,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[2,0]]"
1529,216,5,17,1,3,33,23,21013,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[2,1]]"
1530,216,5,17,1,3,33,31,21031,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[2,1]]"
1531,216,5,17,1,3,34,23,21014,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[2,2]]"
1532,216,5,17,2,0,26,20,21006,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[0,0]]"
1533,216,5,17,2,1,28,27,21026,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[0,2]]"
1534,216,5,17,2,2,29,2,20523,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[1,0]]"
1535,216,5,17,2,2,29,24,21009,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[1,0]]"
1536,216,5,17,2,2,32,2,20526,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[2,0]]"
1537,216,5,17,2,3,31,8,20543,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[1,2]]"
1538,216,5,17,2,3,31,33,21029,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[1,2]]"
1539,216,5,17,2,3,34,8,20546,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[2,2]]"
1540,216,5,17,3,0,26,26,21024,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[0,0]]"
1541,216,5,17,3,1,27,21,21007,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[0,1]]"
1542,216,5,17,3,1,27,28,21025,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[0,1]]"
1543,216,5,17,3,1,28,21,21008,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[0,2]]"
1544,216,5,17,3,2,29,7,20541,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[1,0]]"
1545,216,5,17,3,2,29,32,21027,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[1,0]]"
1546,216,5,17,3,2,32,7,20544,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[2,0]]"
1547,216,5,17,3,3,30,3,20524,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[1,1]]"
1548,216,5,17,3,3,30,9,20542,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[1,1]]"
1549,216,5,17,3,3,30,25,21010,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[1,1]]"
1550,216,5,17,3,3,30,34,21028,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,2],C[1,1]]"
1551,216,5,17,3,3,31,3,20525,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[1,2]]"
1552,216,5,17,3,3,31,25,21011,"CXXC[C[0,0],X[1,0|0,1],X[2,1|1,0],C[1,2]]"
1553,216,5,17,3,3,33,3,20527,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[2,1]]"
1554,216,5,17,3,3,33,9,20545,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,2],C[2,1]]"
1555,216,5,17,3,3,34,3,20528,"CXXC[C[0,0],X[1,0|0,1],X[0,1|1,0],C[2,2]]"
1556,216,5,18,4,1,27,15,20557,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[0,1]]"
1557,216,5,18,4,3,33,45,21049,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[2,1]]"
1558,216,5,18,5,0,26,14,20556,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[0,0]]"
1559,216,5,18,5,1,28,16,20558,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[0,2]]"
1560,216,5,18,5,2,32,44,21048,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[2,0]]"
1561,216,5,18,5,3,34,46,21050,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[2,2]]"
1562,216,5,18,6,1,27,42,21043,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[0,1]]"
1563,216,5,18,6,3,30,18,20560,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[1,1]]"
1564,216,5,18,6,3,30,48,21046,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[1,1]]"
1565,216,5,18,6,3,33,18,20563,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[2,1]]"
1566,216,5,18,7,0,26,41,21042,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[0,0]]"
1567,216,5,18,7,1,28,43,21044,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[0,2]]"
1568,216,5,18,7,2,29,17,20559,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[1,0]]"
1569,216,5,18,7,2,29,47,21045,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[1,0]]"
1570,216,5,18,7,2,32,17,20562,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[2,0]]"
1571,216,5,18,7,3,31,19,20561,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[1,2]]"
1572,216,5,18,7,3,31,49,21047,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,1],C[1,2]]"
1573,216,5,18,7,3,34,19,20564,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,1],C[2,2]]"
1574,216,5,19,4,0,26,10,20547,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[0,0]]"
1575,216,5,19,4,1,28,15,20567,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[0,2]]"
1576,216,5,19,4,2,32,37,21039,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[2,0]]"
1577,216,5,19,4,3,34,45,21059,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[2,2]]"
1578,216,5,19,5,0,26,14,20565,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[0,0]]"
