schema,orbit_id,rep_config_id,rep_readable,orbit_size,stabilizer_size,signature_key,row_pattern,channel_pattern,col_pattern
LL,0,0,"LL[L[0,0,0],L[0,0,0]]",27,8,"rows=(0, 0); channels=(0, 0); cols=(0, 0)","(0, 0)","(0, 0)","(0, 0)"
LL,1,1,"LL[L[0,0,0],L[0,0,1]]",54,4,"rows=(0, 0); channels=(0, 0); cols=(0, 1)","(0, 0)","(0, 0)","(0, 1)"
LL,2,3,"LL[L[0,0,0],L[0,1,0]]",54,4,"rows=(0, 0); channels=(0, 1); cols=(0, 0)","(0, 0)","(0, 1)","(0, 0)"
LL,3,4,"LL[L[0,0,0],L[0,1,1]]",108,2,"rows=(0, 0); channels=(0, 1); cols=(0, 1)","(0, 0)","(0, 1)","(0, 1)"
LL,4,9,"LL[L[0,0,0],L[1,0,0]]",54,4,"rows=(0, 1); channels=(0, 0); cols=(0, 0)","(0, 1)","(0, 0)","(0, 0)"
LL,5,10,"LL[L[0,0,0],L[1,0,1]]",108,2,"rows=(0, 1); channels=(0, 0); cols=(0, 1)","(0, 1)","(0, 0)","(0, 1)"
LL,6,12,"LL[L[0,0,0],L[1,1,0]]",108,2,"rows=(0, 1); channels=(0, 1); cols=(0, 0)","(0, 1)","(0, 1)","(0, 0)"
LL,7,13,"LL[L[0,0,0],L[1,1,1]]",216,1,"rows=(0, 1); channels=(0, 1); cols=(0, 1)","(0, 1)","(0, 1)","(0, 1)"
