policy_name,base_label,step_idx,accepted,branch,sample_index,eps,base_kappa_ker,next_kappa_ker,rotation_deg,step_cost,used_budget_after,score,tensor_max_abs_residual,restricted_rank
sweep_rot12_bw0p3,alphatensor_rank23_transpose,12,1,structured,0,0.001,0.6172406688487604,0.616622845720359,0.17035889963999015,0.0031877419874481016,0.04194088716930093,0.6178630998159934,2.90763763641125e-15,14
sweep_rot12_bw0p3,alphatensor_rank23_transpose,13,1,structured,0,0.001,0.616622845720359,0.6160056548864906,0.1673525927095919,0.003180536673096435,0.04512142384239737,0.6172387368762688,2.8864987936707186e-15,14
sweep_rot12_bw0p3,alphatensor_rank23_transpose,14,1,wildcard,46,0.001,0.6160056548864906,0.6154920126439278,0.0905510492356578,0.0030769901920441227,0.04819841403444149,0.6165660281169338,2.111848256339926e-15,14
sweep_rot12_bw0p3,alphatensor_rank23_transpose,15,1,structured,0,0.001,0.6154920126439278,0.61487596146338,0.16506716462073642,0.0031744003983698293,0.051372814432811324,0.6161033935239255,2.670146068325284e-15,14
sweep_rot12_bw0p3,standard_rank27,0,1,wildcard,48,0.05,0.9999999999999996,0.9432122311282992,11.67180120860211,0.09325437380759077,0.09325437380759077,0.9906415452849133,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,1,1,structured,0,0.05,0.9432122311282992,0.8960516129632597,0.0062058039684037,0.0707425163570749,0.16399689016466568,0.9172847108769961,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,2,1,structured,0,0.05,0.8960516129632597,0.8512490259946263,0.0058786333811227855,0.07074113163921561,0.23473802180388129,0.8724811632086928,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,3,1,structured,0,0.05,0.8512490259946263,0.8086865688727404,0.0055287973964472225,0.07073987123887586,0.30547789304275713,0.8299177449067305,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,4,1,structured,0,0.05,0.8086865688727404,0.7682522352231065,0.005171000176132552,0.07073871586317654,0.37621660890593367,0.7894824683156864,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,5,1,structured,0,0.05,0.7682522352231065,0.72983961892587,0.004816794187514499,0.07073764287027397,0.4469542517762076,0.7510689397772647,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,6,1,structured,0,0.05,0.72983961892587,0.6933476341173211,0.004474682823404433,0.07073663003750162,0.5176908818137093,0.7145760809332773,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,7,1,structured,0,0.05,0.6933476341173211,0.6586802491851234,0.004150422983694084,0.07073565800272806,0.5884265398164373,0.6799078639575813,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,8,1,structured,0,0.05,0.6586802491851234,0.6257462340836496,0.003847439027672784,0.07073471143525352,0.6591612512516909,0.6469730599126051,3.3306690738754696e-16,18
sweep_rot12_bw0p3,standard_rank27,9,1,structured,0,0.05,0.6257462340836496,0.5944589202472522,0.0035672820815231686,0.07073377941516212,0.729895030666853,0.6156849995419368,3.3306690738754696e-16,18
sweep_rot12_bw0p3,standard_rank27,10,1,structured,0,0.05,0.5944589202472522,0.5647359725432727,0.0033100843908458006,0.07073285503201955,0.8006278856988726,0.5859613458601967,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,11,1,structured,0,0.05,0.5647359725432727,0.536499172592989,0.0030749802558366793,0.07073193484444483,0.8713598205433174,0.5577238780134155,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,12,1,structured,0,0.05,0.536499172592989,0.5096742129443039,0.0028604660034123822,0.07073101805368451,0.9420908385970019,0.5308982858037483,2.220446049250313e-16,18
sweep_rot12_bw0p3,standard_rank27,13,1,structured,0,0.05,0.5096742129443039,0.48419050152033655,0.0026646971697218053,0.07073010582094559,1.0128209444179475,0.5054139744285697,3.3306690738754696e-16,18
sweep_rot12_bw0p3,standard_rank27,14,1,structured,0,0.05,0.48419050152033655,0.45998097586399955,0.0024857132559767694,0.07072920054776895,1.0835501449657163,0.4812038788837568,3.3306690738754696e-16,18
sweep_rot12_bw0p3,standard_rank27,15,1,structured,0,0.05,0.45998097586399955,0.4369819266423335,0.0023215928157936036,0.07072830540317998,1.1542784503688963,0.45820428758464715,2.220446049250313e-16,18
sweep_rot12_bw0p6,alphatensor_rank23_transpose,0,1,structured,0,0.001,0.6245923009701738,0.6239670716119048,0.18551051755612386,0.0032377554228093693,0.0032377554228093693,0.6262189090615172,2.5495347402774828e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,1,1,structured,0,0.001,0.6239670716119048,0.6233424714689694,0.18429498245549888,0.0032331844099295235,0.006470939832738893,0.6255895404190195,3.1373854632626695e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,2,1,structured,0,0.001,0.6233424714689694,0.6227185000842123,0.18305444603001425,0.003228641978925588,0.009699581811664481,0.6249607760149509,2.751916733414263e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,3,1,structured,0,0.001,0.6227185000842123,0.6220951569854097,0.1817917056107644,0.003224133703218166,0.012923715514882647,0.6243326233833586,2.666593144946091e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,4,1,structured,0,0.001,0.6220951569854097,0.6214724417037027,0.18050637320890198,0.003219654429440715,0.016143369944323364,0.6237050783167153,3.299912103671704e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,5,1,structured,0,0.001,0.6214724417037027,0.6208503537338734,0.17920486156929855,0.0032152189598755178,0.019358588904198882,0.6230781598790809,2.775995699980385e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,6,1,structured,0,0.001,0.6208503537338734,0.6202288925980635,0.17788258019667597,0.003210809730025901,0.02256939863422478,0.6224518494030735,3.1270493315683733e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,7,1,structured,0,0.001,0.6202288925980635,0.6196080577840432,0.1765456232883849,0.003206442341332402,0.025775840975557185,0.6218261658943233,2.420699462554298e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,8,1,structured,0,0.001,0.6196080577840432,0.6189878487771824,0.17519447186853973,0.0032021145581740506,0.028977955533731236,0.6212011082985344,2.501665730318692e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,9,1,structured,0,0.001,0.6189878487771824,0.6183682650559393,0.173830480250783,0.003197826971245701,0.032175782504976935,0.6205766787057714,2.4424906541753444e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,10,1,structured,0,0.001,0.6183682650559393,0.6177493060878557,0.172455608499419,0.003193580968130325,0.03536936347310726,0.6199528806828996,2.992455999690285e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,11,1,structured,0,0.001,0.6177493060878557,0.6171309807404941,0.16941096316575205,0.00318623756866572,0.03855560104177298,0.6193250748869698,2.6645352591003757e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,12,1,structured,0,0.001,0.6171309807404941,0.6165132696320373,0.1696821653525479,0.003185251248606942,0.04174085229037992,0.6187072239901225,2.4318420614438223e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,13,1,structured,0,0.001,0.6165132696320373,0.615896181652238,0.16827977662127036,0.0031811271472821294,0.04492197943766205,0.6180853242349761,2.589914186466349e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,14,1,structured,0,0.001,0.615896181652238,0.6152797162264074,0.1668740600405478,0.0031770556056799908,0.048099035043342044,0.6174640730232164,2.421291379357549e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,15,1,structured,0,0.001,0.6152797162264074,0.6146638727895972,0.16546343085461876,0.003173026262528451,0.051272061305870496,0.616843460931872,2.4424906541753444e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,16,1,structured,0,0.001,0.6146638727895972,0.614048650773563,0.1640485089886528,0.0031690416617164738,0.05444110296758697,0.6162234899522405,3.774758283725532e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,17,1,structured,0,0.001,0.614048650773563,0.6134340496077382,0.1626296926905344,0.0031650968659161765,0.057606199833503145,0.6156041572151054,2.3746599730673257e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,18,1,structured,0,0.001,0.6134340496077382,0.6128200766989961,0.15978283882187982,0.003158477646691636,0.06076467748019478,0.6149814680183808,2.225297462823062e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,19,1,structured,0,0.001,0.6128200766989961,0.6122067154139809,0.15979982159290865,0.0031573978030464992,0.06392207528324129,0.614367487131797,3.0223686451915146e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,20,1,structured,0,0.001,0.6122067154139809,0.6115939732070019,0.15838024607280018,0.0031535934332616775,0.06707566871650296,0.6137500963437469,3.1870680113138095e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,21,1,structured,0,0.001,0.6115939732070019,0.6109818494661896,0.1569642647743608,0.0031498436450643932,0.07022551236156735,0.6131333627611856,2.881841062549448e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,22,1,structured,0,0.001,0.6109818494661896,0.6103703435829795,0.155551285332746,0.003146141597352191,0.07337165395891954,0.612517280683612,1.9984014443252818e-15,14
sweep_rot12_bw0p6,alphatensor_rank23_transpose,23,1,structured,0,0.001,0.6103703435829795,0.6097594620740213,0.15285486137581927,0.0031400070026755193,0.07651166096159505,0.6118982243779196,2.4424906541753444e-15,14
sweep_rot12_bw0p6,standard_rank27,0,1,structured,0,0.05,0.9999999999999996,0.9479163680290742,11.671578977568075,0.07875292466827208,0.07875292466827208,1.0146207544593175,0.0,18
sweep_rot12_bw0p6,standard_rank27,1,1,structured,0,0.05,0.9479163680290742,0.9005205496239114,0.0,0.07071067812418923,0.1494636027924613,0.9429469564984249,0.0,18
sweep_rot12_bw0p6,standard_rank27,2,1,structured,0,0.05,0.9005205496239114,0.8554945221402093,0.0,0.07071067812259034,0.22017428091505165,0.8979209290137635,0.0,18
sweep_rot12_bw0p6,standard_rank27,3,1,structured,0,0.05,0.8554945221402093,0.812719796031776,0.0,0.07071067812257154,0.2908849590376232,0.855146202905319,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,4,1,structured,0,0.001,0.812719796031776,0.8119070762357297,0.0,0.0014142135623985287,0.2922991726000217,0.8127556043731687,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,5,1,structured,0,0.001,0.8119070762357297,0.8110951691593843,0.0,0.001414213562624019,0.2937133861626457,0.8119436972969587,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,6,1,structured,0,0.001,0.8110951691593843,0.8102840739902053,0.0,0.0014142135624668943,0.2951275997251126,0.8111326021276855,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,7,1,structured,0,0.001,0.8102840739902053,0.8094737899161739,0.0,0.0014142135624455757,0.2965418132875582,0.8103223180536413,0.0,18
sweep_rot12_bw0p6,standard_rank27,8,1,structured,0,0.001,0.8094737899161739,0.8086643161262282,0.0,0.0014142135624247492,0.29795602684998296,0.8095128442636831,0.0,18
sweep_rot12_bw0p6,standard_rank27,9,1,structured,0,0.001,0.8086643161262282,0.8078556518100408,0.0,0.0014142135624796446,0.29937024041246263,0.8087041799475286,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,10,1,structured,0,0.001,0.8078556518100408,0.8070477961581282,0.0,0.0014142135625524203,0.3007844539750151,0.8078963242956596,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,11,1,structured,0,0.001,0.8070477961581282,0.8062407483619036,0.0,0.001414213562566405,0.30219866753758146,0.8070892764994435,0.0,18
sweep_rot12_bw0p6,standard_rank27,12,1,structured,0,0.001,0.8062407483619036,0.8054345076134553,0.0,0.0014142135625856047,0.30361288110016704,0.8062830357510066,0.0,18
sweep_rot12_bw0p6,standard_rank27,13,1,structured,0,0.001,0.8054345076134553,0.8046290731057614,0.0,0.001414213562513373,0.3050270946626804,0.8054776012432694,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,14,1,structured,0,0.001,0.8046290731057614,0.8038244440325866,0.0,0.0014142135625534052,0.3064413082252338,0.8046729721701186,2.220446049250313e-16,18
sweep_rot12_bw0p6,standard_rank27,15,1,structured,0,0.001,0.8038244440325866,0.8030206195885286,0.0,0.0014142135624777281,0.30785552178771153,0.8038691477260151,0.0,18
sweep_rot12_bw0p6,standard_rank27,16,1,structured,0,0.001,0.8030206195885286,0.8022175989689075,0.0,0.001414213562431842,0.30926973535014335,0.8030661271063666,0.0,18
sweep_rot12_bw0p6,standard_rank27,17,1,structured,0,0.001,0.8022175989689075,0.8014153813698744,0.0,0.0014142135624854116,0.31068394891262874,0.8022639095073657,0.0,18
sweep_rot12_bw0p6,standard_rank27,18,1,structured,0,0.001,0.8014153813698744,0.8006139659884145,0.0,0.0014142135625912836,0.31209816247522004,0.8014624941259693,0.0,18
sweep_rot12_bw0p6,standard_rank27,19,1,structured,0,0.001,0.8006139659884145,0.7998133520223376,0.0,0.0014142135625274494,0.3135123760377475,0.8006618801598541,0.0,18
sweep_rot12_bw0p6,standard_rank27,20,1,structured,0,0.001,0.7998133520223376,0.7990135386702859,0.0,0.0014142135624258033,0.31492658960017333,0.7998620668077414,0.0,18
sweep_rot12_bw0p6,standard_rank27,21,1,structured,0,0.001,0.7990135386702859,0.7982145251315008,0.0,0.0014142135626360537,0.3163408031628094,0.7990630532690824,0.0,18
sweep_rot12_bw0p6,standard_rank27,22,1,structured,0,0.001,0.7982145251315008,0.79741631060627,0.0,0.0014142135625479298,0.31775501672535733,0.7982648387437988,0.0,18
sweep_rot12_bw0p6,standard_rank27,23,1,structured,0,0.001,0.79741631060627,0.7966188942955966,0.0,0.001414213562493611,0.31916923028785094,0.7974674224330928,0.0,18
sweep_rot16_bw0p6,alphatensor_rank23_transpose,0,1,structured,0,0.001,0.6245923009701738,0.6239670716119048,0.18551051755612386,0.0032377554228093693,0.0032377554228093693,0.626025668939063,2.5495347402774828e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,1,1,structured,0,0.001,0.6239670716119048,0.6233424714689694,0.18429498245549888,0.0032331844099295235,0.006470939832738893,0.6253975664789617,3.1373854632626695e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,2,1,structured,0,0.001,0.6233424714689694,0.6227185000842123,0.18305444603001425,0.003228641978925588,0.009699581811664481,0.6247700943003364,2.751916733414263e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,3,1,structured,0,0.001,0.6227185000842123,0.6220951569854097,0.1817917056107644,0.003224133703218166,0.012923715514882647,0.6241432570233474,2.666593144946091e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,4,1,structured,0,0.001,0.6220951569854097,0.6214724417037027,0.18050637320890198,0.003219654429440715,0.016143369944323364,0.6235170508446227,3.299912103671704e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,5,1,structured,0,0.001,0.6214724417037027,0.6208503537338734,0.17920486156929855,0.0032152189598755178,0.019358588904198882,0.6228914881482795,2.775995699980385e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,6,1,structured,0,0.001,0.6208503537338734,0.6202288925980635,0.17788258019667597,0.003210809730025901,0.02256939863422478,0.622266555048702,3.1270493315683733e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,7,1,structured,0,0.001,0.6202288925980635,0.6196080577840432,0.1765456232883849,0.003206442341332402,0.025775840975557185,0.6216422642033979,2.420699462554298e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,8,1,structured,0,0.001,0.6196080577840432,0.6189878487771824,0.17519447186853973,0.0032021145581740506,0.028977955533731236,0.6210186140570046,2.501665730318692e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,9,1,structured,0,0.001,0.6189878487771824,0.6183682650559393,0.173830480250783,0.003197826971245701,0.032175782504976935,0.6203956052888435,2.4424906541753444e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,10,1,structured,0,0.001,0.6183682650559393,0.6177493060878557,0.172455608499419,0.003193580968130325,0.03536936347310726,0.619773239424046,2.992455999690285e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,11,1,structured,0,0.001,0.6177493060878557,0.6171309807404941,0.16941096316575205,0.00318623756866572,0.03855560104177298,0.6191486051336721,2.6645352591003757e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,12,1,structured,0,0.001,0.6171309807404941,0.6165132696320373,0.1696821653525479,0.003185251248606942,0.04174085229037992,0.6185304717345468,2.4318420614438223e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,13,1,structured,0,0.001,0.6165132696320373,0.615896181652238,0.16827977662127036,0.0031811271472821294,0.04492197943766205,0.6179100328009957,2.589914186466349e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,14,1,structured,0,0.001,0.615896181652238,0.6152797162264074,0.1668740600405478,0.0031770556056799908,0.048099035043342044,0.6172902458773408,2.421291379357549e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,15,1,structured,0,0.001,0.6152797162264074,0.6146638727895972,0.16546343085461876,0.003173026262528451,0.051272061305870496,0.6166711031913984,2.4424906541753444e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,16,1,structured,0,0.001,0.6146638727895972,0.614048650773563,0.1640485089886528,0.0031690416617164738,0.05444110296758697,0.6160526060887107,3.774758283725532e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,17,1,structured,0,0.001,0.614048650773563,0.6134340496077382,0.1626296926905344,0.0031650968659161765,0.057606199833503145,0.6154347512852195,2.3746599730673257e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,18,1,structured,0,0.001,0.6134340496077382,0.6128200766989961,0.15978283882187982,0.003158477646691636,0.06076467748019478,0.6148150275612747,2.225297462823062e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,19,1,structured,0,0.001,0.6128200766989961,0.6122067154139809,0.15979982159290865,0.0031573978030464992,0.06392207528324129,0.6142010289843044,3.0223686451915146e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,20,1,structured,0,0.001,0.6122067154139809,0.6115939732070019,0.15838024607280018,0.0031535934332616775,0.06707566871650296,0.6135851169207543,3.1870680113138095e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,21,1,structured,0,0.001,0.6115939732070019,0.6109818494661896,0.1569642647743608,0.0031498436450643932,0.07022551236156735,0.6129698583187122,2.881841062549448e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,22,1,structured,0,0.001,0.6109818494661896,0.6103703435829795,0.155551285332746,0.003146141597352191,0.07337165395891954,0.6123552480947237,1.9984014443252818e-15,14
sweep_rot16_bw0p6,alphatensor_rank23_transpose,23,1,structured,0,0.001,0.6103703435829795,0.6097594620740213,0.15285486137581927,0.0031400070026755193,0.07651166096159505,0.6117390005639864,2.4424906541753444e-15,14
