base_label,step_idx,branch,sample_index,eps,step_norm,delta_norm,dot_lambda_norm,base_kappa_ker,kappa_ker_state,honest_defect_l2,tensor_max_abs_residual,tensor_loss,restricted_rank,kernel_dim,is_regular
alphatensor_rank23_transpose,3,wildcard,20,0.001,3.3142339757481345,2.9873160027418177,1.435301343191016,0.5116236365281794,0.511197055338017,0.5112089405087341,1.9984014443252818e-15,1.668324828837329e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,20,0.003,3.3142339757481345,2.9873160027418177,1.435301343191016,0.5116236365281794,0.5103435558314766,0.5104507300514594,3.066248093392837e-15,2.894664001897775e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,20,0.01,3.3142339757481345,2.9873160027418177,1.435301343191016,0.5116236365281794,0.5073529220735656,0.5085508829270781,3.353504832543736e-15,3.594262861793309e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,20,0.03,3.3142339757481345,2.9873160027418177,1.435301343191016,0.5116236365281794,0.498783014218057,0.5096721886019155,2.1094237467877974e-15,1.82337448749432e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,20,0.05,3.3142339757481345,2.9873160027418177,1.435301343191016,0.5116236365281794,0.49018459984574997,0.5204129226414494,2.641168384850181e-15,2.1163585283301003e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,21,0.001,2.849888506998924,2.7564345880893057,0.7238320688595479,0.5116236365281794,0.511135363949506,0.5111364665660122,3.552713678800501e-15,2.3956036713367495e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,21,0.003,2.849888506998924,2.7564345880893057,0.7238320688595479,0.5116236365281794,0.5101583339038044,0.5101682696552581,2.6645352591003757e-15,2.3447768472456463e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,21,0.01,2.849888506998924,2.7564345880893057,0.7238320688595479,0.5116236365281794,0.5067337916295367,0.5068446985045527,2.9365842194160127e-15,3.0923599499493704e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,21,0.03,2.849888506998924,2.7564345880893057,0.7238320688595479,0.5116236365281794,0.49691072474180176,0.49792505633124196,4.467498180771433e-15,2.9505454150456113e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,21,0.05,2.849888506998924,2.7564345880893057,0.7238320688595479,0.5116236365281794,0.4870385999051242,0.48991651639772915,3.1615617977983e-15,2.2410573078488757e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,22,0.001,3.802462333821213,3.5581586240100713,1.3409798680486669,0.5116236365281794,0.5111410791274477,0.5111461675248391,2.4424906541753444e-15,2.3096464535993044e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,22,0.003,3.802462333821213,3.5581586240100713,1.3409798680486669,0.5116236365281794,0.510175038640904,0.5102208765409695,2.6645352591003757e-15,2.4055391501572093e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,22,0.01,3.802462333821213,3.5581586240100713,1.3409798680486669,0.5116236365281794,0.5067842260218388,0.5072950206763055,3.959030694059916e-15,3.28707029005434e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,22,0.03,3.802462333821213,3.5581586240100713,1.3409798680486669,0.5116236365281794,0.4970143972478227,0.501636907061461,3.6690609277367466e-15,2.686496801983356e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,22,0.05,3.802462333821213,3.5581586240100713,1.3409798680486669,0.5116236365281794,0.48712565925925005,0.4999824433568715,5.58922834978255e-15,7.01173118831582e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,23,0.001,3.271119036000709,3.1172006411668103,0.9916047147908478,0.5116236365281794,0.5110948057923318,0.5110962325676138,2.769134191143996e-15,2.7079297936408766e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,23,0.003,3.271119036000709,3.1172006411668103,0.9916047147908478,0.5116236365281794,0.5100368465630278,0.5100497040449671,2.7436730661838255e-15,2.3664670502689427e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,23,0.01,3.271119036000709,3.1172006411668103,0.9916047147908478,0.5116236365281794,0.5063310874799504,0.5064746441441826,2.220446049250313e-15,1.282962666532749e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,23,0.03,3.271119036000709,3.1172006411668103,0.9916047147908478,0.5116236365281794,0.49572380905073427,0.49703864163980216,2.3304815093127875e-15,1.5528687059321147e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,23,0.05,3.271119036000709,3.1172006411668103,0.9916047147908478,0.5116236365281794,0.4851006240436029,0.488842746508938,1.9865969202254593e-15,1.3791694415093965e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,24,0.001,3.247838050525628,3.035015312766782,1.156345127422288,0.5116236365281794,0.5111090984176135,0.5111164291197521,2.7109272505123507e-15,2.6988979394969733e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,24,0.003,3.247838050525628,3.035015312766782,1.156345127422288,0.5116236365281794,0.5100794917266397,0.5101456031028369,2.135264991482035e-15,2.0450665283226263e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,24,0.01,3.247838050525628,3.035015312766782,1.156345127422288,0.5116236365281794,0.506470451090288,0.5072099970940355,1.6540223946094113e-15,1.203651426072311e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,24,0.03,3.247838050525628,3.035015312766782,1.156345127422288,0.5116236365281794,0.49611618231332405,0.5028774647644646,2.2486253341813774e-15,2.22200721529004e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,24,0.05,3.247838050525628,3.035015312766782,1.156345127422288,0.5116236365281794,0.48570727995245083,0.5046842412779439,2.4144780527359287e-15,2.660280907421854e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,25,0.001,3.307213255435214,3.046396293881336,1.2872952798610138,0.5116236365281794,0.5110920972725868,0.5110949183433087,2.2969077233872497e-15,2.6604964048922918e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,25,0.003,3.307213255435214,3.046396293881336,1.2872952798610138,0.5116236365281794,0.5100287044135122,0.5100541605613258,2.71915816322966e-15,2.740251528933286e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,25,0.01,3.307213255435214,3.046396293881336,1.2872952798610138,0.5116236365281794,0.506303771258525,0.506589300690799,7.911384851376978e-15,5.732489277307942e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,25,0.03,3.307213255435214,3.046396293881336,1.2872952798610138,0.5116236365281794,0.49564083578164636,0.4982884767503848,2.2531411379336072e-15,1.556476660004543e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,25,0.05,3.307213255435214,3.046396293881336,1.2872952798610138,0.5116236365281794,0.4849619208546777,0.49258027144975475,1.94524461273211e-15,1.6264036735487929e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,26,0.001,3.9403689251107252,3.6673886987186823,1.4410993714830165,0.5116236365281794,0.5110900142923257,0.5110988101108337,3.4177774188909793e-15,2.5153421422975245e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,26,0.003,3.9403689251107252,3.6673886987186823,1.4410993714830165,0.5116236365281794,0.5100221711355727,0.510101509692754,3.648263847349007e-15,2.9378813130594862e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,26,0.01,3.9403689251107252,3.6673886987186823,1.4410993714830165,0.5116236365281794,0.5062785240830001,0.5071664269555212,1.887379141862766e-15,1.2057231396689218e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,26,0.03,3.9403689251107252,3.6673886987186823,1.4410993714830165,0.5116236365281794,0.49553151331578826,0.5036460254987647,6.917916571244609e-15,9.273607056300242e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,26,0.05,3.9403689251107252,3.6673886987186823,1.4410993714830165,0.5116236365281794,0.4847144733469925,0.5074217263145465,1.996482584205094e-15,1.4635916785891423e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,27,0.001,3.0386390492566093,2.8639751253740955,1.0153687768025694,0.5116236365281794,0.5111435602405854,0.5111478359296509,2.5286981677129717e-15,2.4145193387453357e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,27,0.003,3.0386390492566093,2.8639751253740955,1.0153687768025694,0.5116236365281794,0.510182927094052,0.5102214859359712,2.220446049250313e-15,2.769051228119001e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,27,0.01,3.0386390492566093,2.8639751253740955,1.0153687768025694,0.5116236365281794,0.5068158025846702,0.5072471770338198,2.6645352591003757e-15,2.1024978025097467e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,27,0.03,3.0386390492566093,2.8639751253740955,1.0153687768025694,0.5116236365281794,0.4971567053446857,0.5011085308144749,2.220446049250313e-15,1.146135681121649e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,27,0.05,3.0386390492566093,2.8639751253740955,1.0153687768025694,0.5116236365281794,0.4874479392867983,0.4985912285269552,2.7062759014809406e-15,2.8694560040973345e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,28,0.001,3.521506514092127,3.389533552480317,0.9550237826376088,0.5116236365281794,0.5111478146683295,0.5111515144504518,2.4424906541753444e-15,1.9535513392941754e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,28,0.003,3.521506514092127,3.389533552480317,0.9550237826376088,0.5116236365281794,0.5101955801284352,0.5102289300822933,2.672012172632085e-15,3.2180640724680227e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,28,0.01,3.521506514092127,3.389533552480317,0.9550237826376088,0.5116236365281794,0.5068566077705359,0.5072291077480611,2.2309556652882958e-15,1.744412798137034e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,28,0.03,3.521506514092127,3.389533552480317,0.9550237826376088,0.5116236365281794,0.49726517405068354,0.5006615945844632,2.3314683517128287e-15,1.339915557770051e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,28,0.05,3.521506514092127,3.389533552480317,0.9550237826376088,0.5116236365281794,0.4876000447985791,0.4971292863759953,1.887379141862766e-15,1.5060493445705265e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,29,0.001,3.454865901816224,3.2861023677681356,1.0665972192355864,0.5116236365281794,0.5112353179177104,0.5112382275119153,2.354879834859432e-15,2.515386087312099e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,29,0.003,3.454865901816224,3.2861023677681356,1.0665972192355864,0.5116236365281794,0.5104582957530873,0.5104845025610001,2.7733187748968644e-15,2.2340919425151077e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,29,0.01,3.454865901816224,3.2861023677681356,1.0665972192355864,0.5116236365281794,0.5077347214118674,0.5080266481991926,1.9984014443252818e-15,1.207982429870776e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,29,0.03,3.454865901816224,3.2861023677681356,1.0665972192355864,0.5116236365281794,0.4999199324281449,0.5025619028913462,1.9984014443252818e-15,1.76327637903175e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,29,0.05,3.454865901816224,3.2861023677681356,1.0665972192355864,0.5116236365281794,0.49205866519598246,0.4994195400018309,1.9984014443252818e-15,1.2390239966625556e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,30,0.001,3.656163329115711,3.1688147200201477,1.8237717947578078,0.5116236365281794,0.5112114647982642,0.5112387539114062,2.7009327107033403e-15,2.326170442957942e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,30,0.003,3.656163329115711,3.1688147200201477,1.8237717947578078,0.5116236365281794,0.5103869516520992,0.510632777759101,2.5138439359981137e-15,2.4417344711390505e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,30,0.01,3.656163329115711,3.1688147200201477,1.8237717947578078,0.5116236365281794,0.5074995047119415,0.5102345213080284,1.9984014443252818e-15,1.4045302889921062e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,30,0.03,3.656163329115711,3.1688147200201477,1.8237717947578078,0.5116236365281794,0.49923877222139884,0.5235598316650365,2.6791934124078455e-15,1.9409334789261153e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,30,0.05,3.656163329115711,3.1688147200201477,1.8237717947578078,0.5116236365281794,0.49096983485550383,0.5563309206388067,4.077048166557916e-15,5.4049604026365255e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,31,0.001,3.1380945585108044,2.9932958300316743,0.9422406975237856,0.5116236365281794,0.5111360978256564,0.5111432092533565,2.4594679004243394e-15,2.5139054494276404e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,31,0.003,3.1380945585108044,2.9932958300316743,0.9422406975237856,0.5116236365281794,0.5101603858303239,0.5102244812891013,2.6669753540226647e-15,3.141052414930605e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,31,0.01,3.1380945585108044,2.9932958300316743,0.9422406975237856,0.5116236365281794,0.5067388771327862,0.5074543849596523,2.1788207713152205e-15,1.939428185952256e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,31,0.03,3.1380945585108044,2.9932958300316743,0.9422406975237856,0.5116236365281794,0.4969108838110853,0.5034149736088868,1.9984014443252818e-15,1.626147234172269e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,31,0.05,3.1380945585108044,2.9932958300316743,0.9422406975237856,0.5116236365281794,0.48701403653633474,0.5051707378031188,2.3314683517128287e-15,1.332014229156818e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,32,0.001,4.053641684812095,3.760041238747664,1.5146289287357388,0.5116236365281794,0.5110265576301622,0.5110419249795656,3.2225143328138984e-15,2.161227346272493e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,32,0.003,4.053641684812095,3.760041238747664,1.5146289287357388,0.5116236365281794,0.5098317404686323,0.5099702245628078,3.2101542440566477e-15,2.9577147544327128e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,32,0.01,4.053641684812095,3.760041238747664,1.5146289287357388,0.5116236365281794,0.5056432046858014,0.5071872521501023,3.219646771412954e-15,1.221066807121469e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,32,0.03,4.053641684812095,3.760041238747664,1.5146289287357388,0.5116236365281794,0.4936248502405192,0.5075324527190361,2.33969343076644e-15,1.6528259323151916e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,32,0.05,4.053641684812095,3.760041238747664,1.5146289287357388,0.5116236365281794,0.48154536972880513,0.5197012724471622,4.221155420941053e-15,5.353278633552996e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,33,0.001,2.9005454894500287,2.738006369084565,0.957332366120179,0.5116236365281794,0.511142326172769,0.5111436578987039,2.175549005823437e-15,2.079517653043081e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,33,0.003,2.9005454894500287,2.738006369084565,0.957332366120179,0.5116236365281794,0.510179274576839,0.5101912743025491,2.220446049250313e-15,2.2065198900920553e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,33,0.01,2.9005454894500287,2.738006369084565,0.957332366120179,0.5116236365281794,0.5068041737083829,0.5069380726749915,2.1486662974904664e-15,1.5350693904857852e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,33,0.03,2.9005454894500287,2.738006369084565,0.957332366120179,0.5116236365281794,0.4971257285993008,0.4983469753612241,2.6492056268545823e-15,2.1976543032637287e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,33,0.05,2.9005454894500287,2.738006369084565,0.957332366120179,0.5116236365281794,0.48740124035986904,0.49084661657497514,2.4647514994573053e-15,2.102118435444996e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,34,0.001,3.2876675467516736,3.007692350418338,1.3276086106978902,0.5116236365281794,0.5112039341217434,0.5112076271244355,2.7755575615628914e-15,2.652197743011898e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,34,0.003,3.2876675467516736,3.007692350418338,1.3276086106978902,0.5116236365281794,0.5103636827769568,0.5103970093711783,2.469321696720962e-15,2.299119122197657e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,34,0.01,3.2876675467516736,3.007692350418338,1.3276086106978902,0.5116236365281794,0.5074140564836528,0.507787796191223,1.1049539695392811e-14,8.872432154537648e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,34,0.03,3.2876675467516736,3.007692350418338,1.3276086106978902,0.5116236365281794,0.49891493503198353,0.5023638739470284,2.3314683517128287e-15,1.6325745668335652e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,34,0.05,3.2876675467516736,3.007692350418338,1.3276086106978902,0.5116236365281794,0.49031717910534334,0.500119641703039,2.08818275267407e-15,1.350758665594095e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,35,0.001,4.5425701721453775,4.184283554828467,1.7682519338762042,0.5116236365281794,0.5109692595683502,0.5109826543675078,3.219646771412954e-15,2.9207839728700184e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,35,0.003,4.5425701721453775,4.184283554828467,1.7682519338762042,0.5116236365281794,0.5096594080635575,0.5097802985281018,2.9474491147631827e-15,2.3870891734796182e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,35,0.01,4.5425701721453775,4.184283554828467,1.7682519338762042,0.5116236365281794,0.5050638819299236,0.5064190996368152,1.7763568394002505e-15,1.2063962542868294e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,35,0.03,4.5425701721453775,4.184283554828467,1.7682519338762042,0.5116236365281794,0.49185049959970895,0.504262390503051,3.0322383725687785e-15,3.6457252036456272e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,35,0.05,4.5425701721453775,4.184283554828467,1.7682519338762042,0.5116236365281794,0.47853941193958877,0.5132123787762825,3.307536126131961e-15,2.2870960677987983e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,36,0.001,3.7174964399048713,3.3265755893440563,1.659419967665098,0.5116236365281794,0.5111391258888273,0.5111651971633404,2.886579864025407e-15,2.376154539783068e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,36,0.003,3.7174964399048713,3.3265755893440563,1.659419967665098,0.5116236365281794,0.5101697216608853,0.5104046719853966,2.886579864025407e-15,2.0261077554423753e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,36,0.01,3.7174964399048713,3.3265755893440563,1.659419967665098,0.5116236365281794,0.506772981456715,0.5093910388390828,2.3314683517128287e-15,2.053973323834999e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,36,0.03,3.7174964399048713,3.3265755893440563,1.659419967665098,0.5116236365281794,0.49703995339104823,0.5204464806789577,3.600248408619821e-15,4.0633029674812465e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,36,0.05,3.7174964399048713,3.3265755893440563,1.659419967665098,0.5116236365281794,0.4872763035025482,0.5505753370702519,2.132057856248758e-15,1.574407580404335e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,37,0.001,3.011119988821488,2.8387367845127502,1.004199708889886,0.5116236365281794,0.5111616783212484,0.5111670506245966,2.6645352591003757e-15,2.5093156994357915e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,37,0.003,3.011119988821488,2.8387367845127502,1.004199708889886,0.5116236365281794,0.5102373228064742,0.5102857431132055,2.3314683517128287e-15,2.089300593201102e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,37,0.01,3.011119988821488,2.8387367845127502,1.004199708889886,0.5116236365281794,0.5069975788707203,0.5075381436845822,2.6599405683636452e-15,2.1747606068955957e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,37,0.03,3.011119988821488,2.8387367845127502,1.004199708889886,0.5116236365281794,0.4977053098021734,0.5026247550788024,2.220446049250313e-15,1.7675463893994122e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,37,0.05,3.011119988821488,2.8387367845127502,1.004199708889886,0.5116236365281794,0.4883662742703795,0.502134093740285,3.333164673018414e-15,3.598626449296983e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,38,0.001,4.357700784727329,4.16242736292087,1.2898661084084555,0.5116236365281794,0.5110254996697523,0.5110298633167017,2.5269139336525885e-15,2.2435548267403117e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,38,0.003,4.357700784727329,4.16242736292087,1.2898661084084555,0.5116236365281794,0.5098283220046479,0.5098676114034784,2.220446049250313e-15,1.9200697323847044e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,38,0.01,4.357700784727329,4.16242736292087,1.2898661084084555,0.5116236365281794,0.5056289501307312,0.5060661544144044,2.51690622212486e-15,2.2608770101279804e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,38,0.03,4.357700784727329,4.16242736292087,1.2898661084084555,0.5116236365281794,0.4935575865052992,0.49751216503555945,3.1032677164973515e-15,3.284159383980848e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,38,0.05,4.357700784727329,4.16242736292087,1.2898661084084555,0.5116236365281794,0.48139307813420346,0.4924617017101858,2.557631260013424e-15,1.438031185209712e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,39,0.001,3.3026574668142503,3.1264726743206257,1.0642908248361225,0.5116236365281794,0.5111471669695766,0.5111504968900621,2.220446049250313e-15,2.519509223335915e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,39,0.003,3.3026574668142503,3.1264726743206257,1.0642908248361225,0.5116236365281794,0.5101939230032936,0.5102239235625943,2.1094237467877974e-15,2.100031538281292e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,39,0.01,3.3026574668142503,3.1264726743206257,1.0642908248361225,0.5116236365281794,0.5068544387547057,0.5071889496991296,2.7108820633244208e-15,2.2336584989674545e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,39,0.03,3.3026574668142503,3.1264726743206257,1.0642908248361225,0.5116236365281794,0.4972879923157436,0.5003253382841206,6.413545625003308e-15,8.072298584119909e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,39,0.05,3.3026574668142503,3.1264726743206257,1.0642908248361225,0.5116236365281794,0.48768873020657494,0.4961873048805466,3.717019924531667e-15,4.647571468118692e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,40,0.001,3.5489205224459943,3.3652101843975193,1.1270302966050059,0.5116236365281794,0.5111066661047649,0.5111094659962313,2.886579864025407e-15,2.871661545754994e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,40,0.003,3.5489205224459943,3.3652101843975193,1.1270302966050059,0.5116236365281794,0.5100719287613652,0.5100971809959132,2.841482989807813e-15,2.4270670041386736e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,40,0.01,3.5489205224459943,3.3652101843975193,1.1270302966050059,0.5116236365281794,0.5064422507641324,0.506724925696564,2.0327312164705787e-15,1.5976949720887236e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,40,0.03,3.5489205224459943,3.3652101843975193,1.1270302966050059,0.5116236365281794,0.4960088682515122,0.498609283483288,1.5096120932813499e-15,1.0361815070903902e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,40,0.05,3.5489205224459943,3.3652101843975193,1.1270302966050059,0.5116236365281794,0.4854978435413839,0.4928924088307951,5.285704188739923e-15,6.794742728512445e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,41,0.001,2.965340768471615,2.8779684896590454,0.7145230896825234,0.5116236365281794,0.5111045887083389,0.5111055521656747,2.8824270543277244e-15,2.383947892141986e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,41,0.003,2.965340768471615,2.8779684896590454,0.7145230896825234,0.5116236365281794,0.5100659573952722,0.510074644329761,2.133090327319394e-15,2.331948171027903e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,41,0.01,2.965340768471615,2.8779684896590454,0.7145230896825234,0.5116236365281794,0.506425269217297,0.5065224448472097,2.805702135571536e-15,3.301262837417583e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,41,0.03,2.965340768471615,2.8779684896590454,0.7145230896825234,0.5116236365281794,0.49597993832981147,0.49687479720966,1.7763568394002505e-15,1.0236126846366034e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,41,0.05,2.965340768471615,2.8779684896590454,0.7145230896825234,0.5116236365281794,0.48547891456258224,0.48803872050968855,2.4327861601847565e-15,2.080230640548349e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,42,0.001,3.150704013635131,2.9848381865519658,1.0087996736903206,0.5116236365281794,0.5110812155020218,0.5110843066205912,2.4730377655534507e-15,2.3950996983851196e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,42,0.003,3.150704013635131,2.9848381865519658,1.0087996736903206,0.5116236365281794,0.5099957718398549,0.5100236513374138,2.886579864025407e-15,2.5990265717033918e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,42,0.01,3.150704013635131,2.9848381865519658,1.0087996736903206,0.5116236365281794,0.5061906225019884,0.5065027567233018,3.1086244689504383e-15,2.4974225401880806e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,42,0.03,3.150704013635131,2.9848381865519658,1.0087996736903206,0.5116236365281794,0.4952719505378911,0.4981468121921227,2.237306835499213e-15,1.4093335351292638e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,42,0.05,3.150704013635131,2.9848381865519658,1.0087996736903206,0.5116236365281794,0.4842969058707918,0.49249328560185374,2.4047503569723576e-15,2.131705072986292e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,43,0.001,4.160984982874291,3.9674001649843342,1.2544050217484157,0.5116236365281794,0.5110337094581457,0.511044066343963,2.4359835948121165e-15,2.0633978478066127e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,43,0.003,4.160984982874291,3.9674001649843342,1.2544050217484157,0.5116236365281794,0.5098527097511859,0.5099460220760539,2.370963912901176e-15,2.6409001449423407e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,43,0.01,4.160984982874291,3.9674001649843342,1.2544050217484157,0.5116236365281794,0.5057073321741962,0.5067473629204621,7.923702794652083e-15,6.404566501335799e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,43,0.03,4.160984982874291,3.9674001649843342,1.2544050217484157,0.5116236365281794,0.49376520417673553,0.503154477230757,3.7737706870735174e-15,2.3258447251543748e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,43,0.05,4.160984982874291,3.9674001649843342,1.2544050217484157,0.5116236365281794,0.48168599400990214,0.5076236826858093,2.220446049250313e-15,1.2937519896868051e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,44,0.001,2.8881630446203466,2.784923677531454,0.765301171196903,0.5116236365281794,0.5111258936927576,0.5111265846282926,2.9976021664879227e-15,3.090413226180878e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,44,0.003,2.8881630446203466,2.784923677531454,0.765301171196903,0.5116236365281794,0.510130010772454,0.5101362282221377,2.6396282034260566e-15,2.583385392138891e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,44,0.01,2.8881630446203466,2.784923677531454,0.765301171196903,0.5116236365281794,0.506640447134562,0.5067095552653916,1.597772777744042e-15,1.0912058479719143e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,44,0.03,2.8881630446203466,2.784923677531454,0.765301171196903,0.5116236365281794,0.4966410377309537,0.4972693760000082,3.6459448633344355e-15,3.9533031808618908e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,44,0.05,2.8881630446203466,2.784923677531454,0.765301171196903,0.5116236365281794,0.48660969013046346,0.48840297322702264,2.1022044376554065e-15,1.6026032814410775e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,45,0.001,2.9726161768335517,2.8776447782923262,0.7453908134257032,0.5116236365281794,0.511115524661654,0.5111185712388776,2.2179875116145494e-15,1.9056420860410497e-28,14,14,1
alphatensor_rank23_transpose,3,wildcard,45,0.003,2.9726161768335517,2.8776447782923262,0.7453908134257032,0.5116236365281794,0.5100987656742991,0.5101262470381883,2.1094237467877974e-15,2.0066408382395377e-28,14,14,1
