R,trial_index,a0,a1,a2,b0,b1,b2,rank_H_numeric,rank_HDelta_numeric,lift_span_rank_numeric,channel0_identity_max_abs,channel1_identity_max_abs,channel2_identity_max_abs,tensor_max_abs_residual,tensor_loss
23,36,1.6438250434493744,-0.9139377265189899,-0.36731711651812515,0.02722097887640165,-0.8101368048710771,-1.6744840797143479,9,9,1,0.995070354610424,0.9184298395792462,0.9322391979564428,0.995070354610424,25.611654529315018
23,37,-1.2915732812191767,0.7951511966002467,1.0107838077662752,2.0007658169848384,0.22026781961739172,0.24731578097334095,9,9,1,0.5916588084918765,1.0276763395589275,1.039501900059502,1.039501900059502,23.92953343299275
23,38,-0.21228122410166178,-0.4163206670226898,0.4641072583576157,-0.4475867427603288,-0.5938672306227334,-0.5321064329262537,9,9,1,0.9750355515463082,0.9350393278164715,1.0648858573852944,1.0648858573852944,26.774646630732665
23,39,-1.3821896919441532,0.8249891625282011,0.1479689252465817,0.3560866156406757,-0.3409306525522829,1.110159742697887,9,9,1,0.9222324258809464,0.955558414420497,1.025955610361104,1.025955610361104,26.13371805596293
23,40,0.129716585326118,1.5977505417043008,-0.2789379243645328,-0.040825464786532976,0.3363156087602845,0.3750383921456946,9,9,1,1.0033473901663046,0.6603468178474741,1.0661245886654895,1.0661245886654895,24.56836917011341
23,41,-0.669708246616199,-0.27808398204998325,1.4396667697953358,-0.7189320163550895,-0.6656119949316583,2.450425289380345,9,9,1,0.8884084457951698,0.9571002295402266,0.18236155927726927,0.9571002295402266,18.250832111513983
23,42,-0.6380375714649112,-0.3222360327904295,-1.2605458057174963,-0.7756012899598448,0.8188741586083306,0.017793760205830563,9,9,1,0.9613733201484232,1.0205965211564811,1.00175076948827,1.0205965211564811,26.853485497138568
23,43,-0.4705235215730242,-2.3441874075864297,-1.771460776465662,-0.4065715169418244,0.8605217079880525,-0.49943391615543564,9,9,1,1.0176017463619171,0.8143941634392081,1.08140424298487,1.08140424298487,26.220601375073958
23,44,-0.14389063198750407,-1.322454362804877,0.15849759425348753,-0.012993036909940347,-1.1153262082884356,-0.30818274181160465,9,9,1,0.9988891337700834,0.12360241233130631,1.0290234851587363,1.0290234851587363,19.363635281341125
23,45,-0.408034999315544,-0.15056786210960513,0.027454068950658685,1.0181483010943269,-0.7454241691436416,-1.0611467150684557,9,9,1,0.7325625437970058,1.0722519427696169,0.9812459128678611,1.0722519427696169,25.074543594910352
23,46,1.3168719985636546,-0.9615398694911679,0.06604653868866138,-0.8322418667448879,1.0002981798869444,0.3192700359617156,9,9,1,0.5330891350004965,0.5902323844818899,1.0089835725805165,1.0089835725805165,19.190745828566115
23,47,0.8988986684580781,1.1376610574620125,0.02541666311454288,0.38064850285614527,0.22446198387604005,-0.9415253442689235,9,9,1,0.9137242233435714,0.935611293043318,1.006033989665238,1.006033989665238,25.698325554469143
23,48,-1.0059861566445232,0.8956218978525846,-0.274448194784882,-0.02222352802605096,-0.38471869827878635,-0.8370018530051576,9,9,1,1.0012889173111443,0.980135023978989,1.0132436240865614,1.0132436240865614,26.95200808839025
23,49,-0.8488960671110759,-1.5900210920374467,0.30187072568102513,0.8577653428011696,-0.019324695086144685,0.7787999691907194,9,9,1,0.924929039868289,1.003167849125748,1.0242379496124783,1.0242379496124783,26.57101354745864
23,50,-0.24999378677266226,0.6823907498905389,-0.8712806226059772,-0.3930584892420963,-0.09300832550274739,0.3870041008102975,9,9,1,1.0737660519341072,0.9523541475966519,0.7468699139766642,1.0737660519341072,24.956911021566807
23,51,0.5221500948797907,1.2902339745242841,-0.6023929317524261,-0.11597493758486335,-0.6207863796027925,-1.0006504667424871,9,9,1,0.9951351308612595,0.9356538885084985,1.0484254788082765,1.0484254788082765,26.81293048360231
23,52,-0.9497054367159432,-2.0173656025657727,-0.31686530707895016,0.2876831046250608,0.9784412384503923,-0.9408419295862028,9,9,1,0.9454716005500498,0.6060520641092545,1.0594991586818825,1.0594991586818825,23.499205410070676
23,53,-0.7527845888875931,0.2845654259872504,0.6967259868217661,0.07930279272986072,-0.4582778544970014,-0.4765784222146654,9,9,1,0.9379612584192645,0.8644764457534928,0.654935594260924,0.9379612584192645,22.116359685903127
23,54,1.818184179549609,1.6072393187272673,1.6450508793251735,-0.4591581235285001,0.668560276235791,-1.5121609935871798,9,9,1,0.925849217439442,1.0954413796667393,0.7790505332654035,1.0954413796667393,25.203070173344262
23,55,-0.2948537102656923,1.0890276365838893,-0.22655474383037552,-0.1670202098134005,-0.9898146804793115,0.09699188273208793,9,9,1,1.0384179004221892,0.15908752278889526,0.9828578001297871,1.0384179004221892,19.623269010067837
23,56,-0.5046811709556351,1.2029012445852816,-0.7923839511146814,0.8171219213340042,-0.16793379274659245,0.09320329410757448,9,9,1,0.8270788023199817,0.9152943573167182,0.9690321393592289,0.9690321393592289,24.40264769096336
23,57,-0.9323805525023436,-0.43893685463017534,0.2534331511216819,0.10894715021762545,0.6809329061220717,-0.5246319980163671,9,9,1,0.935916587062105,0.8114428864759163,0.9161207090020638,0.935916587062105,23.971321642860765
23,58,0.7627649960080999,-1.5018981286355075,-0.41591390487798613,-0.07448692452503816,-1.168550543698881,1.4952349988335698,9,9,1,1.0056319889165795,0.8260281540449137,1.0616458560228077,1.0616458560228077,26.039753990858706
23,59,-1.3475890430079966,0.8658028529252503,1.4388613019157546,0.012066433378782186,-0.8649008566119014,-1.639536541113181,9,9,1,0.9968110765937074,0.853143546038311,0.5373551517365216,0.9968110765937074,21.48578796931686
