rank_target,packet_file,completion_id,fiber_partition_str,rank_H,rank_H_target,gate1_pass,rank_N,delta_leak,gate2_pass,rank_sigma,rank_SN,augmented_gap,gate3_pass,eta_nullity,conservation,conservation_violation,sigma_innovation,sigma_condition_number,sigma_rank_gap,sigma_sv_min,sigma_sv_max,delta_rank,delta_in_H_span,delta_residual_frobenius,delta_residual_max,delta_leak_dims,n_channels_leaking,H_sv_1,H_sv_last,H_spectral_gap,SN_spectral_gap,SN_sv_min,Z_dim,omega_exists,omega_pd,omega_condition,omega_eig_min,omega_eig_max,gamma_lstsq_residual,gamma_max_entry_residual,tensor_reconstruction_error,tensor_reconstruction_rmse,n_zero_alpha_rows,n_zero_beta_cols,alpha_density,beta_density,n_hits_in_pool,basis_size
20,basis_0000_913251dbab23.npz,30,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,15,4,0,9,15,5,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,15,0,6.244997998398398,1.0,4,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.960621939478384,2.5174583713372436,1.006848024739098,0.19322313698830965,5,0,0.4888888888888889,0.5666666666666667,151757,11
20,basis_0000_913251dbab23.npz,31,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,18,0,7.483314773547883,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.9213014009253758e-16,-1,0,0,nan,nan,nan,7.988739826832577,2.5469926451845963,0.9982734348276624,0.1935135549371998,2,0,0.5722222222222222,0.49444444444444446,151757,11
20,basis_0000_913251dbab23.npz,32,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,20,9,0,9,20,0,1,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,20,0,8.717797887081348,1.0,9,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.726131045505119,-1,0,0,nan,nan,nan,7.9695902986453815,2.509635978318793,0.9999561645266132,0.19328522538194481,0,0,0.5777777777777777,0.49444444444444446,151757,11
20,basis_0000_913251dbab23.npz,33,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,17,0,8.12403840463596,1.0,6,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,5.8418389681909135e-34,-1,0,0,nan,nan,nan,7.975908055383402,2.5187290471898436,0.9949789697499669,0.1933824528734141,1,2,0.6388888888888888,0.46111111111111114,151757,11
20,basis_0000_913251dbab23.npz,34,"(9, 6, 1, 1, 1, 1, 1, 0, 0)",11,11,1,15,4,0,9,15,5,0,7,27,0,0,6.299245918143203,0,1.014251970335782,6.3890225841063755,15,0,7.615773105863909,1.0,4,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.7288457861617115,2.554503477874685,0.9987145280198467,0.19122853109833873,2,3,0.6444444444444445,0.49444444444444446,151757,11
20,basis_0000_913251dbab23.npz,35,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,18,0,8.18535277187245,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.959727138513253,2.533058524009418,0.9928366826500415,0.1929222894720039,2,0,0.55,0.5333333333333333,151757,11
20,basis_0000_913251dbab23.npz,36,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,15,4,0,9,15,5,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,15,0,3.872983346207417,1.0,4,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,8.007956679760662,2.559977447671786,0.9980500751263074,0.1937795361184602,2,3,0.5333333333333333,0.45,151757,11
20,basis_0000_913251dbab23.npz,37,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,9.702032160642405,0,0.7331413440529115,7.112960898297946,17,0,7.14142842854285,1.0,6,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.4324540540974433e-28,-1,0,0,nan,nan,nan,7.694823746339637,2.55277768341922,0.9977183506203936,0.1897387867616314,2,1,0.5611111111111111,0.5166666666666667,151757,11
20,basis_0000_913251dbab23.npz,38,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,19,8,0,9,19,1,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,19,0,8.246211251235321,1.0,8,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,9.693902108913898e-17,-1,0,0,nan,nan,nan,7.984794867978073,2.535655031487334,1.012857527712901,0.19353394438018,1,0,0.5833333333333334,0.4777777777777778,151757,11
20,basis_0000_913251dbab23.npz,39,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,18,0,7.483314773547883,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.939880000254292,2.5503752700721893,1.0118429085610403,0.1927168283816321,2,0,0.5555555555555556,0.5055555555555555,151757,11
20,basis_0000_913251dbab23.npz,40,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,17,0,8.0,1.0,6,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.999007313337019,2.538418653138279,1.0184717058245056,0.19348589688288412,0,3,0.6722222222222223,0.4388888888888889,151757,11
20,basis_0000_913251dbab23.npz,41,"(9, 5, 1, 1, 1, 1, 1, 1, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,4.765514763884512,0,1.146263792968002,5.462537028695273,18,0,7.681145747868608,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,2.1927217829477335e-29,-1,0,0,nan,nan,nan,7.6731335910357625,2.543612500694371,1.0062221516813648,0.18991729084563472,1,1,0.5777777777777777,0.5055555555555555,151757,11
20,basis_0000_913251dbab23.npz,42,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,19,8,0,9,19,1,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,19,0,8.48528137423857,1.0,8,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.949253878304477,2.5362854703913897,0.967330378496281,0.19300871875989128,0,1,0.5944444444444444,0.4722222222222222,151757,11
20,basis_0000_913251dbab23.npz,43,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,19,8,0,9,19,1,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,19,0,8.426149773176359,1.0,8,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.1622013706404205e-16,-1,0,0,nan,nan,nan,7.978490060774057,2.5329606374127334,0.9976191610534624,0.19354789112127233,0,1,0.6222222222222222,0.4666666666666667,151757,11
20,basis_0000_913251dbab23.npz,44,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,17,0,6.855654600401044,1.0,6,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,6.112987941755038e-33,-1,0,0,nan,nan,nan,7.998860965340654,2.538115542412134,0.9895011808016012,0.19374265905998267,1,2,0.6222222222222222,0.46111111111111114,151757,11
20,basis_0000_913251dbab23.npz,45,"(9, 5, 2, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,8.943857282921297,0,0.611939284656247,5.473097627778423,17,0,8.0,1.0,6,6,6.973049121292916,0.9457929448678718,0.9457929448678716,0.0,7.564035019170246e-17,-1,0,0,nan,nan,nan,7.9999110802001505,2.5451428819174375,0.9947370570413157,0.19361579941379906,1,1,0.6,0.5277777777777778,151757,11
20,basis_0000_913251dbab23.npz,46,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,18,0,7.3484692283495345,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,4.468681010408726e-31,-1,0,0,nan,nan,nan,7.993875867238865,2.5363998598449844,1.0085428336605158,0.19325407684152232,2,0,0.5444444444444444,0.5444444444444444,151757,11
20,basis_0000_913251dbab23.npz,47,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,20,9,0,9,20,0,1,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,20,0,8.12403840463596,1.0,9,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.2120922671323324,-1,0,0,nan,nan,nan,7.929348094167278,2.5051133729194,0.9805180834097614,0.1928255196765535,0,0,0.5277777777777778,0.5333333333333333,151757,11
20,basis_0000_913251dbab23.npz,48,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,17,0,6.082762530298219,1.0,6,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,0.0,-1,0,0,nan,nan,nan,7.999093584222648,2.524904865216122,0.9836516896956236,0.19360023818016175,1,2,0.5722222222222222,0.4722222222222222,151757,11
20,basis_0000_913251dbab23.npz,49,"(10, 5, 1, 1, 1, 1, 1, 0, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,9.751332357781932,0,0.5590425885164672,5.451410082778796,18,0,8.774964387392123,1.0,7,6,6.42312419924799,0.9457796502851518,0.9457796502851518,0.0,1.4395405211891482e-16,-1,0,0,nan,nan,nan,7.96322651963648,2.5304527173092133,0.9972022758816936,0.1932451634563009,1,1,0.5777777777777777,0.5333333333333333,151757,11
20,basis_0001_1cdbff107a5d.npz,0,"(9, 2, 2, 2, 2, 1, 1, 1, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,12.41044528627525,0,0.567156687590252,7.038667040083927,18,0,7.54983443527075,1.0,7,6,7.519074807293878,0.949303621736838,0.949303621736838,0.0,0.0,-1,0,0,nan,nan,nan,7.8041725592169655,2.6497493823034195,0.9898270285089743,0.19102000524655038,2,0,0.5166666666666667,0.5555555555555556,151757,11
20,basis_0001_1cdbff107a5d.npz,1,"(9, 2, 2, 2, 2, 1, 1, 1, 0)",11,11,1,17,6,0,9,17,3,0,7,27,0,0,12.41044528627525,0,0.567156687590252,7.038667040083927,17,0,8.602325267042627,1.0,6,6,7.519074807293878,0.949303621736838,0.949303621736838,0.0,0.0,-1,0,0,nan,nan,nan,7.791359474956917,2.625352840478761,0.9943100043278604,0.19119089237257397,3,0,0.4888888888888889,0.6111111111111112,151757,11
20,basis_0001_1cdbff107a5d.npz,2,"(9, 2, 2, 2, 2, 1, 1, 1, 0)",11,11,1,16,5,0,9,16,4,0,7,27,0,0,12.41044528627525,0,0.567156687590252,7.038667040083927,16,0,5.830951894845301,1.0,5,6,7.519074807293878,0.949303621736838,0.949303621736838,0.0,0.0,-1,0,0,nan,nan,nan,7.766502770996543,2.639966270930349,1.0069752250887811,0.19030313188023104,1,3,0.5666666666666667,0.4722222222222222,151757,11
20,basis_0001_1cdbff107a5d.npz,3,"(9, 2, 2, 2, 2, 1, 1, 1, 0)",11,11,1,19,8,0,9,19,1,0,7,27,0,0,12.41044528627525,0,0.567156687590252,7.038667040083927,19,0,8.0,1.0,8,6,7.519074807293878,0.949303621736838,0.949303621736838,0.0,3.1807037908725564e-17,-1,0,0,nan,nan,nan,7.752193641332227,2.6215976888219985,0.9937883634631918,0.19040735675508866,0,1,0.5444444444444444,0.5222222222222223,151757,11
20,basis_0001_1cdbff107a5d.npz,4,"(9, 2, 2, 2, 2, 1, 1, 1, 0)",11,11,1,18,7,0,9,18,2,0,7,27,0,0,12.41044528627525,0,0.567156687590252,7.038667040083927,18,0,7.745966692414834,1.0,7,6,7.519074807293878,0.949303621736838,0.949303621736838,0.0,3.7996089740339876e-33,-1,0,0,nan,nan,nan,7.750967935363121,2.6200517203800553,0.9953732036903704,0.19041643761264132,0,2,0.5555555555555556,0.49444444444444446,151757,11
