decomposition_id,source,source_detail,rank_H_numeric,rank_Delta_numeric,rank_HDelta_numeric,delta_in_eta_numeric,projection_max_residual_numeric,projection_nonzero_count_numeric,projection_unique_nonzero_coefficients_numeric,projection_allclose_to_integer_numeric,rank_Nuisance_numeric,rank_Sigma_numeric,quotient_gain_numeric,max_abs_residual,loss_value,rank_H_exact,rank_Delta_exact,rank_HDelta_exact,rank_Nuisance_exact,rank_Sigma_exact,quotient_gain_exact,eta_nullity_exact,delta_in_eta_exact,projection_nonzero_count,projection_unique_nonzero_coefficients,projection_integral,projection_support_min,projection_support_max
sym_000,symmetry_orbit,"action_id=0;((0, 1, 2), (0, 1, 2), (0, 1, 2))",14,10,14,True,1.4850086564716538e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_001,symmetry_orbit,"action_id=1;((0, 1, 2), (0, 1, 2), (0, 2, 1))",14,10,14,True,2.909610230134634e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_002,symmetry_orbit,"action_id=2;((0, 1, 2), (0, 1, 2), (1, 0, 2))",14,10,14,True,1.130490034385581e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_003,symmetry_orbit,"action_id=3;((0, 1, 2), (0, 1, 2), (1, 2, 0))",14,10,14,True,1.9984014443252818e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_004,symmetry_orbit,"action_id=4;((0, 1, 2), (0, 1, 2), (2, 0, 1))",14,10,14,True,1.5543122344752192e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_005,symmetry_orbit,"action_id=5;((0, 1, 2), (0, 1, 2), (2, 1, 0))",14,10,14,True,1.2957973631137298e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_006,symmetry_orbit,"action_id=6;((0, 1, 2), (0, 2, 1), (0, 1, 2))",14,10,14,True,1.7763568394002505e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_007,symmetry_orbit,"action_id=7;((0, 1, 2), (0, 2, 1), (0, 2, 1))",14,10,14,True,1.8908485888147197e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_008,symmetry_orbit,"action_id=8;((0, 1, 2), (0, 2, 1), (1, 0, 2))",14,10,14,True,3.941291737419306e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_009,symmetry_orbit,"action_id=9;((0, 1, 2), (0, 2, 1), (1, 2, 0))",14,10,14,True,7.371885580542914e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_010,symmetry_orbit,"action_id=10;((0, 1, 2), (0, 2, 1), (2, 0, 1))",14,10,14,True,4.413136522884997e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_011,symmetry_orbit,"action_id=11;((0, 1, 2), (0, 2, 1), (2, 1, 0))",14,10,14,True,7.318533423791275e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_012,symmetry_orbit,"action_id=12;((0, 1, 2), (1, 0, 2), (0, 1, 2))",14,10,14,True,1.9984014443252818e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_013,symmetry_orbit,"action_id=13;((0, 1, 2), (1, 0, 2), (0, 2, 1))",14,10,14,True,2.886579864025407e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_014,symmetry_orbit,"action_id=14;((0, 1, 2), (1, 0, 2), (1, 0, 2))",14,10,14,True,4.167673477835732e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_015,symmetry_orbit,"action_id=15;((0, 1, 2), (1, 0, 2), (1, 2, 0))",14,10,14,True,1.7763568394002505e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_016,symmetry_orbit,"action_id=16;((0, 1, 2), (1, 0, 2), (2, 0, 1))",14,10,14,True,4.152408557927353e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_017,symmetry_orbit,"action_id=17;((0, 1, 2), (1, 0, 2), (2, 1, 0))",14,10,14,True,1.4779844015322396e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1']",True,0,4
sym_018,symmetry_orbit,"action_id=18;((0, 1, 2), (1, 2, 0), (0, 1, 2))",14,10,14,True,2.8186811763769394e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,49,"['-1', '1']",True,0,4
sym_019,symmetry_orbit,"action_id=19;((0, 1, 2), (1, 2, 0), (0, 2, 1))",14,10,14,True,1.8041124150158794e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,49,"['-1', '1']",True,0,4
sym_020,symmetry_orbit,"action_id=20;((0, 1, 2), (1, 2, 0), (1, 0, 2))",14,10,14,True,3.672883286667412e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,49,"['-1', '1']",True,0,4
sym_021,symmetry_orbit,"action_id=21;((0, 1, 2), (1, 2, 0), (1, 2, 0))",14,10,14,True,1.3322676295501878e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,5
sym_022,symmetry_orbit,"action_id=22;((0, 1, 2), (1, 2, 0), (2, 0, 1))",14,10,14,True,4.146581901881188e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,5
sym_023,symmetry_orbit,"action_id=23;((0, 1, 2), (1, 2, 0), (2, 1, 0))",14,10,14,True,1.7763568394002505e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,5
sym_024,symmetry_orbit,"action_id=24;((0, 1, 2), (2, 0, 1), (0, 1, 2))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_025,symmetry_orbit,"action_id=25;((0, 1, 2), (2, 0, 1), (0, 2, 1))",14,10,14,True,1.9012569296705806e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_026,symmetry_orbit,"action_id=26;((0, 1, 2), (2, 0, 1), (1, 0, 2))",14,10,14,True,3.164135620181696e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_027,symmetry_orbit,"action_id=27;((0, 1, 2), (2, 0, 1), (1, 2, 0))",14,10,14,True,1.9984014443252818e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_028,symmetry_orbit,"action_id=28;((0, 1, 2), (2, 0, 1), (2, 0, 1))",14,10,14,True,2.7929047963226594e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_029,symmetry_orbit,"action_id=29;((0, 1, 2), (2, 0, 1), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,64,"['-1', '1']",True,0,6
sym_030,symmetry_orbit,"action_id=30;((0, 1, 2), (2, 1, 0), (0, 1, 2))",14,10,14,True,2.9897444807114475e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_031,symmetry_orbit,"action_id=31;((0, 1, 2), (2, 1, 0), (0, 2, 1))",14,10,14,True,2.6538677440487303e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_032,symmetry_orbit,"action_id=32;((0, 1, 2), (2, 1, 0), (1, 0, 2))",14,10,14,True,2.1094237467877974e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_033,symmetry_orbit,"action_id=33;((0, 1, 2), (2, 1, 0), (1, 2, 0))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_034,symmetry_orbit,"action_id=34;((0, 1, 2), (2, 1, 0), (2, 0, 1))",14,10,14,True,1.9984014443252818e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_035,symmetry_orbit,"action_id=35;((0, 1, 2), (2, 1, 0), (2, 1, 0))",14,10,14,True,1.5543122344752192e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,46,"['-1', '1']",True,0,4
sym_036,symmetry_orbit,"action_id=36;((0, 2, 1), (0, 1, 2), (0, 1, 2))",14,10,14,True,1.5543122344752192e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_037,symmetry_orbit,"action_id=37;((0, 2, 1), (0, 1, 2), (0, 2, 1))",14,10,14,True,1.6653345369377348e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_038,symmetry_orbit,"action_id=38;((0, 2, 1), (0, 1, 2), (1, 0, 2))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_039,symmetry_orbit,"action_id=39;((0, 2, 1), (0, 1, 2), (1, 2, 0))",14,10,14,True,1.2212453270876722e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_040,symmetry_orbit,"action_id=40;((0, 2, 1), (0, 1, 2), (2, 0, 1))",14,10,14,True,1.9984014443252818e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_041,symmetry_orbit,"action_id=41;((0, 2, 1), (0, 1, 2), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '-2', '1']",True,0,4
sym_042,symmetry_orbit,"action_id=42;((0, 2, 1), (0, 2, 1), (0, 1, 2))",14,10,14,True,1.3739009929736312e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,76,"['-1', '-2', '1']",True,0,6
sym_043,symmetry_orbit,"action_id=43;((0, 2, 1), (0, 2, 1), (0, 2, 1))",14,10,14,True,1.5543122344752192e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,76,"['-1', '-2', '1']",True,0,6
sym_044,symmetry_orbit,"action_id=44;((0, 2, 1), (0, 2, 1), (1, 0, 2))",14,10,14,True,3.941291737419306e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,76,"['-1', '-2', '1']",True,0,6
sym_045,symmetry_orbit,"action_id=45;((0, 2, 1), (0, 2, 1), (1, 2, 0))",14,10,14,True,7.206363994099218e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,68,"['-1', '-2', '1', '2']",True,0,6
sym_046,symmetry_orbit,"action_id=46;((0, 2, 1), (0, 2, 1), (2, 0, 1))",14,10,14,True,4.1494585545365226e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,68,"['-1', '-2', '1', '2']",True,0,6
sym_047,symmetry_orbit,"action_id=47;((0, 2, 1), (0, 2, 1), (2, 1, 0))",14,10,14,True,7.577272143066693e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,68,"['-1', '-2', '1', '2']",True,0,6
sym_048,symmetry_orbit,"action_id=48;((0, 2, 1), (1, 0, 2), (0, 1, 2))",14,10,14,True,2.3467504996615404e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_049,symmetry_orbit,"action_id=49;((0, 2, 1), (1, 0, 2), (0, 2, 1))",14,10,14,True,2.6645352591003757e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_050,symmetry_orbit,"action_id=50;((0, 2, 1), (1, 0, 2), (1, 0, 2))",14,10,14,True,4.1228837623163076e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_051,symmetry_orbit,"action_id=51;((0, 2, 1), (1, 0, 2), (1, 2, 0))",14,10,14,True,1.37393698647107e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_052,symmetry_orbit,"action_id=52;((0, 2, 1), (1, 0, 2), (2, 0, 1))",14,10,14,True,4.137749519790833e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_053,symmetry_orbit,"action_id=53;((0, 2, 1), (1, 0, 2), (2, 1, 0))",14,10,14,True,1.1102230246251565e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,59,"['-1', '1', '2']",True,0,4
sym_054,symmetry_orbit,"action_id=54;((0, 2, 1), (1, 2, 0), (0, 1, 2))",14,10,14,True,1.518861314863384e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,55,"['-1', '-2', '1']",True,0,4
sym_055,symmetry_orbit,"action_id=55;((0, 2, 1), (1, 2, 0), (0, 2, 1))",14,10,14,True,2.55351295663786e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,55,"['-1', '-2', '1']",True,0,4
sym_056,symmetry_orbit,"action_id=56;((0, 2, 1), (1, 2, 0), (1, 0, 2))",14,10,14,True,3.629628839881917e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,55,"['-1', '-2', '1']",True,0,4
sym_057,symmetry_orbit,"action_id=57;((0, 2, 1), (1, 2, 0), (1, 2, 0))",14,10,14,True,1.6653345369377348e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,69,"['-1', '1', '2']",True,0,5
sym_058,symmetry_orbit,"action_id=58;((0, 2, 1), (1, 2, 0), (2, 0, 1))",14,10,14,True,3.5600552964770085e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,69,"['-1', '1', '2']",True,0,5
sym_059,symmetry_orbit,"action_id=59;((0, 2, 1), (1, 2, 0), (2, 1, 0))",14,10,14,True,1.5543122344752192e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,69,"['-1', '1', '2']",True,0,5
sym_060,symmetry_orbit,"action_id=60;((0, 2, 1), (2, 0, 1), (0, 1, 2))",14,10,14,True,2.2919377791990028e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_061,symmetry_orbit,"action_id=61;((0, 2, 1), (2, 0, 1), (0, 2, 1))",14,10,14,True,1.887379141862766e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_062,symmetry_orbit,"action_id=62;((0, 2, 1), (2, 0, 1), (1, 0, 2))",14,10,14,True,2.886579864025407e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_063,symmetry_orbit,"action_id=63;((0, 2, 1), (2, 0, 1), (1, 2, 0))",14,10,14,True,1.0269562977782698e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_064,symmetry_orbit,"action_id=64;((0, 2, 1), (2, 0, 1), (2, 0, 1))",14,10,14,True,2.8796409701214998e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_065,symmetry_orbit,"action_id=65;((0, 2, 1), (2, 0, 1), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1', '2']",True,0,6
sym_066,symmetry_orbit,"action_id=66;((0, 2, 1), (2, 1, 0), (0, 1, 2))",14,10,14,True,2.3786070107869124e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_067,symmetry_orbit,"action_id=67;((0, 2, 1), (2, 1, 0), (0, 2, 1))",14,10,14,True,3.0945451264548858e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_068,symmetry_orbit,"action_id=68;((0, 2, 1), (2, 1, 0), (1, 0, 2))",14,10,14,True,1.5404344466674047e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_069,symmetry_orbit,"action_id=69;((0, 2, 1), (2, 1, 0), (1, 2, 0))",14,10,14,True,1.4988010832439613e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_070,symmetry_orbit,"action_id=70;((0, 2, 1), (2, 1, 0), (2, 0, 1))",14,10,14,True,1.814330444470516e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_071,symmetry_orbit,"action_id=71;((0, 2, 1), (2, 1, 0), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,53,"['-1', '1', '2']",True,0,4
sym_072,symmetry_orbit,"action_id=72;((1, 0, 2), (0, 1, 2), (0, 1, 2))",14,10,14,True,1.0642200952775352e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,44,"['-1', '1']",True,0,4
sym_073,symmetry_orbit,"action_id=73;((1, 0, 2), (0, 1, 2), (0, 2, 1))",14,10,14,True,1.0547118733938987e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,42,"['-1', '1']",True,0,4
sym_074,symmetry_orbit,"action_id=74;((1, 0, 2), (0, 1, 2), (1, 0, 2))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,44,"['-1', '1']",True,0,4
sym_075,symmetry_orbit,"action_id=75;((1, 0, 2), (0, 1, 2), (1, 2, 0))",14,10,14,True,1.4432899320127035e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,42,"['-1', '1']",True,0,4
sym_076,symmetry_orbit,"action_id=76;((1, 0, 2), (0, 1, 2), (2, 0, 1))",14,10,14,True,1.4432899320127035e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,44,"['-1', '1']",True,0,4
sym_077,symmetry_orbit,"action_id=77;((1, 0, 2), (0, 1, 2), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,42,"['-1', '1']",True,0,4
sym_078,symmetry_orbit,"action_id=78;((1, 0, 2), (0, 2, 1), (0, 1, 2))",14,10,14,True,2.886579864025407e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_079,symmetry_orbit,"action_id=79;((1, 0, 2), (0, 2, 1), (0, 2, 1))",14,10,14,True,3.184952301893418e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_080,symmetry_orbit,"action_id=80;((1, 0, 2), (0, 2, 1), (1, 0, 2))",14,10,14,True,1.887379141862766e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1']",True,0,10
sym_081,symmetry_orbit,"action_id=81;((1, 0, 2), (0, 2, 1), (1, 2, 0))",14,10,14,True,1.7763568394002505e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,52,"['-1', '1']",True,0,6
sym_082,symmetry_orbit,"action_id=82;((1, 0, 2), (0, 2, 1), (2, 0, 1))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,80,"['-1', '1']",True,0,10
sym_083,symmetry_orbit,"action_id=83;((1, 0, 2), (0, 2, 1), (2, 1, 0))",14,10,14,True,2.6645352591003757e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,52,"['-1', '1']",True,0,6
sym_084,symmetry_orbit,"action_id=84;((1, 0, 2), (1, 0, 2), (0, 1, 2))",14,10,14,True,1.5543122344752192e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,61,"['-1', '1']",True,0,5
sym_085,symmetry_orbit,"action_id=85;((1, 0, 2), (1, 0, 2), (0, 2, 1))",14,10,14,True,1.7763568394002505e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,4
sym_086,symmetry_orbit,"action_id=86;((1, 0, 2), (1, 0, 2), (1, 0, 2))",14,10,14,True,1.9984014443252818e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,61,"['-1', '1']",True,0,5
sym_087,symmetry_orbit,"action_id=87;((1, 0, 2), (1, 0, 2), (1, 2, 0))",14,10,14,True,2.220446049250313e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,4
sym_088,symmetry_orbit,"action_id=88;((1, 0, 2), (1, 0, 2), (2, 0, 1))",14,10,14,True,1.5543122344752192e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,61,"['-1', '1']",True,0,5
sym_089,symmetry_orbit,"action_id=89;((1, 0, 2), (1, 0, 2), (2, 1, 0))",14,10,14,True,1.366962099069724e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,51,"['-1', '1']",True,0,4
sym_090,symmetry_orbit,"action_id=90;((1, 0, 2), (1, 2, 0), (0, 1, 2))",14,10,14,True,1.609823385706477e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,43,"['-1', '1']",True,0,3
sym_091,symmetry_orbit,"action_id=91;((1, 0, 2), (1, 2, 0), (0, 2, 1))",14,10,14,True,1.5126788710517758e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,43,"['-1', '1']",True,0,3
sym_092,symmetry_orbit,"action_id=92;((1, 0, 2), (1, 2, 0), (1, 0, 2))",14,10,14,True,1.5543122344752192e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_093,symmetry_orbit,"action_id=93;((1, 0, 2), (1, 2, 0), (1, 2, 0))",14,10,14,True,1.5543122344752192e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,49,"['-1', '1']",True,0,5
sym_094,symmetry_orbit,"action_id=94;((1, 0, 2), (1, 2, 0), (2, 0, 1))",14,10,14,True,1.7763568394002505e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_095,symmetry_orbit,"action_id=95;((1, 0, 2), (1, 2, 0), (2, 1, 0))",14,10,14,True,1.186550857568136e-15,212,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,49,"['-1', '1']",True,0,5
sym_096,symmetry_orbit,"action_id=96;((1, 0, 2), (2, 0, 1), (0, 1, 2))",14,10,14,True,2.220446049250313e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_097,symmetry_orbit,"action_id=97;((1, 0, 2), (2, 0, 1), (0, 2, 1))",14,10,14,True,1.6757428777935957e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,52,"['-1', '1']",True,0,6
sym_098,symmetry_orbit,"action_id=98;((1, 0, 2), (2, 0, 1), (1, 0, 2))",14,10,14,True,1.4432899320127035e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_099,symmetry_orbit,"action_id=99;((1, 0, 2), (2, 0, 1), (1, 2, 0))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,52,"['-1', '1']",True,0,6
sym_100,symmetry_orbit,"action_id=100;((1, 0, 2), (2, 0, 1), (2, 0, 1))",14,10,14,True,1.4432899320127035e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,56,"['-1', '1']",True,0,6
sym_101,symmetry_orbit,"action_id=101;((1, 0, 2), (2, 0, 1), (2, 1, 0))",14,10,14,True,1.3322676295501878e-15,367,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,52,"['-1', '1']",True,0,6
sym_102,symmetry_orbit,"action_id=102;((1, 0, 2), (2, 1, 0), (0, 1, 2))",14,10,14,True,2.2552103216772995e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,44,"['-1', '1']",True,0,4
sym_103,symmetry_orbit,"action_id=103;((1, 0, 2), (2, 1, 0), (0, 2, 1))",14,10,14,True,2.220446049250313e-15,95,-0;-1;0;1,False,14,9,9,0.0,0.0,14,10,14,14,9,9,4,True,42,"['-1', '1']",True,0,4
