source,source_detail,attempt_id,sigma,restart_seed,rank,max_abs_residual,loss_value,exact_hit
symmetry_orbit,action_id=81,sym_081,,,23,0.0,0.0,True
symmetry_orbit,action_id=82,sym_082,,,23,0.0,0.0,True
symmetry_orbit,action_id=83,sym_083,,,23,0.0,0.0,True
symmetry_orbit,action_id=84,sym_084,,,23,0.0,0.0,True
symmetry_orbit,action_id=85,sym_085,,,23,0.0,0.0,True
symmetry_orbit,action_id=86,sym_086,,,23,0.0,0.0,True
symmetry_orbit,action_id=87,sym_087,,,23,0.0,0.0,True
symmetry_orbit,action_id=88,sym_088,,,23,0.0,0.0,True
symmetry_orbit,action_id=89,sym_089,,,23,0.0,0.0,True
symmetry_orbit,action_id=90,sym_090,,,23,0.0,0.0,True
symmetry_orbit,action_id=91,sym_091,,,23,0.0,0.0,True
symmetry_orbit,action_id=92,sym_092,,,23,0.0,0.0,True
symmetry_orbit,action_id=93,sym_093,,,23,0.0,0.0,True
symmetry_orbit,action_id=94,sym_094,,,23,0.0,0.0,True
symmetry_orbit,action_id=95,sym_095,,,23,0.0,0.0,True
symmetry_orbit,action_id=96,sym_096,,,23,0.0,0.0,True
symmetry_orbit,action_id=97,sym_097,,,23,0.0,0.0,True
symmetry_orbit,action_id=98,sym_098,,,23,0.0,0.0,True
symmetry_orbit,action_id=99,sym_099,,,23,0.0,0.0,True
symmetry_orbit,action_id=100,sym_100,,,23,0.0,0.0,True
symmetry_orbit,action_id=101,sym_101,,,23,0.0,0.0,True
symmetry_orbit,action_id=102,sym_102,,,23,0.0,0.0,True
symmetry_orbit,action_id=103,sym_103,,,23,0.0,0.0,True
symmetry_orbit,action_id=104,sym_104,,,23,0.0,0.0,True
symmetry_orbit,action_id=105,sym_105,,,23,0.0,0.0,True
symmetry_orbit,action_id=106,sym_106,,,23,0.0,0.0,True
symmetry_orbit,action_id=107,sym_107,,,23,0.0,0.0,True
symmetry_orbit,action_id=108,sym_108,,,23,0.0,0.0,True
symmetry_orbit,action_id=109,sym_109,,,23,0.0,0.0,True
symmetry_orbit,action_id=110,sym_110,,,23,0.0,0.0,True
symmetry_orbit,action_id=111,sym_111,,,23,0.0,0.0,True
symmetry_orbit,action_id=112,sym_112,,,23,0.0,0.0,True
symmetry_orbit,action_id=113,sym_113,,,23,0.0,0.0,True
symmetry_orbit,action_id=114,sym_114,,,23,0.0,0.0,True
symmetry_orbit,action_id=115,sym_115,,,23,0.0,0.0,True
symmetry_orbit,action_id=116,sym_116,,,23,0.0,0.0,True
symmetry_orbit,action_id=117,sym_117,,,23,0.0,0.0,True
symmetry_orbit,action_id=118,sym_118,,,23,0.0,0.0,True
symmetry_orbit,action_id=119,sym_119,,,23,0.0,0.0,True
symmetry_orbit,action_id=120,sym_120,,,23,0.0,0.0,True
symmetry_orbit,action_id=121,sym_121,,,23,0.0,0.0,True
symmetry_orbit,action_id=122,sym_122,,,23,0.0,0.0,True
symmetry_orbit,action_id=123,sym_123,,,23,0.0,0.0,True
symmetry_orbit,action_id=124,sym_124,,,23,0.0,0.0,True
symmetry_orbit,action_id=125,sym_125,,,23,0.0,0.0,True
symmetry_orbit,action_id=126,sym_126,,,23,0.0,0.0,True
symmetry_orbit,action_id=127,sym_127,,,23,0.0,0.0,True
symmetry_orbit,action_id=128,sym_128,,,23,0.0,0.0,True
symmetry_orbit,action_id=129,sym_129,,,23,0.0,0.0,True
symmetry_orbit,action_id=130,sym_130,,,23,0.0,0.0,True
symmetry_orbit,action_id=131,sym_131,,,23,0.0,0.0,True
symmetry_orbit,action_id=132,sym_132,,,23,0.0,0.0,True
symmetry_orbit,action_id=133,sym_133,,,23,0.0,0.0,True
symmetry_orbit,action_id=134,sym_134,,,23,0.0,0.0,True
symmetry_orbit,action_id=135,sym_135,,,23,0.0,0.0,True
symmetry_orbit,action_id=136,sym_136,,,23,0.0,0.0,True
symmetry_orbit,action_id=137,sym_137,,,23,0.0,0.0,True
symmetry_orbit,action_id=138,sym_138,,,23,0.0,0.0,True
symmetry_orbit,action_id=139,sym_139,,,23,0.0,0.0,True
symmetry_orbit,action_id=140,sym_140,,,23,0.0,0.0,True
symmetry_orbit,action_id=141,sym_141,,,23,0.0,0.0,True
symmetry_orbit,action_id=142,sym_142,,,23,0.0,0.0,True
symmetry_orbit,action_id=143,sym_143,,,23,0.0,0.0,True
symmetry_orbit,action_id=144,sym_144,,,23,0.0,0.0,True
symmetry_orbit,action_id=145,sym_145,,,23,0.0,0.0,True
symmetry_orbit,action_id=146,sym_146,,,23,0.0,0.0,True
symmetry_orbit,action_id=147,sym_147,,,23,0.0,0.0,True
symmetry_orbit,action_id=148,sym_148,,,23,0.0,0.0,True
symmetry_orbit,action_id=149,sym_149,,,23,0.0,0.0,True
symmetry_orbit,action_id=150,sym_150,,,23,0.0,0.0,True
symmetry_orbit,action_id=151,sym_151,,,23,0.0,0.0,True
symmetry_orbit,action_id=152,sym_152,,,23,0.0,0.0,True
symmetry_orbit,action_id=153,sym_153,,,23,0.0,0.0,True
symmetry_orbit,action_id=154,sym_154,,,23,0.0,0.0,True
symmetry_orbit,action_id=155,sym_155,,,23,0.0,0.0,True
symmetry_orbit,action_id=156,sym_156,,,23,0.0,0.0,True
symmetry_orbit,action_id=157,sym_157,,,23,0.0,0.0,True
symmetry_orbit,action_id=158,sym_158,,,23,0.0,0.0,True
symmetry_orbit,action_id=159,sym_159,,,23,0.0,0.0,True
symmetry_orbit,action_id=160,sym_160,,,23,0.0,0.0,True
symmetry_orbit,action_id=161,sym_161,,,23,0.0,0.0,True
symmetry_orbit,action_id=162,sym_162,,,23,0.0,0.0,True
symmetry_orbit,action_id=163,sym_163,,,23,0.0,0.0,True
symmetry_orbit,action_id=164,sym_164,,,23,0.0,0.0,True
symmetry_orbit,action_id=165,sym_165,,,23,0.0,0.0,True
symmetry_orbit,action_id=166,sym_166,,,23,0.0,0.0,True
symmetry_orbit,action_id=167,sym_167,,,23,0.0,0.0,True
symmetry_orbit,action_id=168,sym_168,,,23,0.0,0.0,True
symmetry_orbit,action_id=169,sym_169,,,23,0.0,0.0,True
symmetry_orbit,action_id=170,sym_170,,,23,0.0,0.0,True
symmetry_orbit,action_id=171,sym_171,,,23,0.0,0.0,True
symmetry_orbit,action_id=172,sym_172,,,23,0.0,0.0,True
symmetry_orbit,action_id=173,sym_173,,,23,0.0,0.0,True
symmetry_orbit,action_id=174,sym_174,,,23,0.0,0.0,True
symmetry_orbit,action_id=175,sym_175,,,23,0.0,0.0,True
symmetry_orbit,action_id=176,sym_176,,,23,0.0,0.0,True
symmetry_orbit,action_id=177,sym_177,,,23,0.0,0.0,True
symmetry_orbit,action_id=178,sym_178,,,23,0.0,0.0,True
symmetry_orbit,action_id=179,sym_179,,,23,0.0,0.0,True
symmetry_orbit,action_id=180,sym_180,,,23,0.0,0.0,True
symmetry_orbit,action_id=181,sym_181,,,23,0.0,0.0,True
symmetry_orbit,action_id=182,sym_182,,,23,0.0,0.0,True
symmetry_orbit,action_id=183,sym_183,,,23,0.0,0.0,True
symmetry_orbit,action_id=184,sym_184,,,23,0.0,0.0,True
symmetry_orbit,action_id=185,sym_185,,,23,0.0,0.0,True
symmetry_orbit,action_id=186,sym_186,,,23,0.0,0.0,True
symmetry_orbit,action_id=187,sym_187,,,23,0.0,0.0,True
symmetry_orbit,action_id=188,sym_188,,,23,0.0,0.0,True
symmetry_orbit,action_id=189,sym_189,,,23,0.0,0.0,True
symmetry_orbit,action_id=190,sym_190,,,23,0.0,0.0,True
symmetry_orbit,action_id=191,sym_191,,,23,0.0,0.0,True
symmetry_orbit,action_id=192,sym_192,,,23,0.0,0.0,True
symmetry_orbit,action_id=193,sym_193,,,23,0.0,0.0,True
symmetry_orbit,action_id=194,sym_194,,,23,0.0,0.0,True
symmetry_orbit,action_id=195,sym_195,,,23,0.0,0.0,True
symmetry_orbit,action_id=196,sym_196,,,23,0.0,0.0,True
symmetry_orbit,action_id=197,sym_197,,,23,0.0,0.0,True
symmetry_orbit,action_id=198,sym_198,,,23,0.0,0.0,True
symmetry_orbit,action_id=199,sym_199,,,23,0.0,0.0,True
symmetry_orbit,action_id=200,sym_200,,,23,0.0,0.0,True
symmetry_orbit,action_id=201,sym_201,,,23,0.0,0.0,True
symmetry_orbit,action_id=202,sym_202,,,23,0.0,0.0,True
symmetry_orbit,action_id=203,sym_203,,,23,0.0,0.0,True
symmetry_orbit,action_id=204,sym_204,,,23,0.0,0.0,True
symmetry_orbit,action_id=205,sym_205,,,23,0.0,0.0,True
symmetry_orbit,action_id=206,sym_206,,,23,0.0,0.0,True
symmetry_orbit,action_id=207,sym_207,,,23,0.0,0.0,True
symmetry_orbit,action_id=208,sym_208,,,23,0.0,0.0,True
symmetry_orbit,action_id=209,sym_209,,,23,0.0,0.0,True
symmetry_orbit,action_id=210,sym_210,,,23,0.0,0.0,True
symmetry_orbit,action_id=211,sym_211,,,23,0.0,0.0,True
symmetry_orbit,action_id=212,sym_212,,,23,0.0,0.0,True
symmetry_orbit,action_id=213,sym_213,,,23,0.0,0.0,True
symmetry_orbit,action_id=214,sym_214,,,23,0.0,0.0,True
symmetry_orbit,action_id=215,sym_215,,,23,0.0,0.0,True
perturbation,sigma=0.01,perturb_sigma_0.01_00000,0.01,7310,23,0.0010282427782583332,1.904499530002762e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00001,0.01,7311,23,0.00040782379943549846,4.709279796728763e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00002,0.01,7312,23,0.00022560149206969702,7.196640467572719e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00003,0.01,7313,23,1.986346980737206e-05,2.5048008508346055e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00004,0.01,7314,23,3.571281116224702e-05,2.2181934068343547e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00005,0.01,7315,23,0.0006725087954554431,9.609786792634295e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00006,0.01,7316,23,0.00026875233349598964,2.7715512745104864e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00007,0.01,7317,23,0.0006050654668826283,6.841831993490343e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00008,0.01,7318,23,0.000865071481738437,2.1774225021425808e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00009,0.01,7319,23,0.0002929638580827035,1.4280082463719876e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00010,0.01,7320,23,0.0003635950879585828,2.250466969337023e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00011,0.01,7321,23,0.0004554459486410091,6.39457745097545e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00012,0.01,7322,23,0.0003257337323377334,1.0120220295146496e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00013,0.01,7323,23,0.0005459834688426834,9.257816068750546e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00014,0.01,7324,23,0.0002657897235482517,2.6238249275088157e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00015,0.01,7325,23,0.0007859263826353693,1.93787159224178e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00016,0.01,7326,23,9.328568215265329e-05,1.9905423207420175e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00017,0.01,7327,23,0.0010528120294697521,1.6935753097247805e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00018,0.01,7328,23,9.921994359830821e-05,1.540461109212433e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00019,0.01,7329,23,0.00019152172000893176,1.194477374961347e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00020,0.01,7330,23,0.0007833324068787733,1.209756951584024e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00021,0.01,7331,23,0.0002674841176694449,2.13205062823648e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00022,0.01,7332,23,0.00021977322006416224,1.2840821263631826e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00023,0.01,7333,23,0.0012102726671252674,1.167931451276675e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00024,0.01,7334,23,0.0002885444791007733,8.917046634610736e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00025,0.01,7335,23,0.0009553394282068833,1.4284132154942008e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00026,0.01,7336,23,5.928747321419116e-05,1.8511061346044166e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00027,0.01,7337,23,0.0008987930085136726,1.9035191113700884e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00028,0.01,7338,23,4.004357102982712e-05,2.8214735637410613e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00029,0.01,7339,23,0.0006084407054222676,9.385260056520036e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00030,0.01,7340,23,0.0003599900031235198,9.684823159684787e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00031,0.01,7341,23,6.716428355728592e-05,6.222136193313722e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00032,0.01,7342,23,4.7423601673523026e-05,4.357276930320694e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00033,0.01,7343,23,0.0003390346411152542,1.062426917906866e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00034,0.01,7344,23,7.508688042275146e-05,6.009661789807146e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00035,0.01,7345,23,0.0011610206665906692,2.6422900419960257e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00036,0.01,7346,23,0.0006672913190648771,4.987932031289869e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00037,0.01,7347,23,0.0015221912285281636,7.47258923676081e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00038,0.01,7348,23,0.00016590183023101047,6.472435342121105e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00039,0.01,7349,23,0.0005812981788750568,6.060180600279839e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00040,0.01,7350,23,1.113385432090148e-05,1.7796962031638215e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00041,0.01,7351,23,0.00013426605208233445,1.1329247848544987e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00042,0.01,7352,23,0.0005625548878983089,8.289521697657504e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00043,0.01,7353,23,2.0303628629136398e-05,4.0337691412457374e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00044,0.01,7354,23,0.00021539953966984442,1.7688882548709151e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00045,0.01,7355,23,4.9643570977115834e-05,5.093517362246228e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00046,0.01,7356,23,0.0001879963694817438,1.1474549941197696e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00047,0.01,7357,23,0.0007704637208008804,9.08338432346567e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00048,0.01,7358,23,3.735029452831985e-05,5.064100130940124e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00049,0.01,7359,23,0.0005123992848968167,3.0094474911984416e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00050,0.01,7360,23,8.131416150853359e-05,1.6214938805787666e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00051,0.01,7361,23,0.00020644475684589226,4.332106629060922e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00052,0.01,7362,23,0.00010865776793760668,2.3247720953447998e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00053,0.01,7363,23,0.00021242304299770945,1.6606162819579514e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00054,0.01,7364,23,0.00015394456551646573,5.010544714442824e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00055,0.01,7365,23,8.874717154366946e-05,1.351128091716351e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00056,0.01,7366,23,0.00035980219665219376,2.4868974563265375e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00057,0.01,7367,23,3.436745821334205e-05,4.161729811488038e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00058,0.01,7368,23,0.00037914599790510306,1.7176806338637943e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00059,0.01,7369,23,2.77692908217156e-05,5.004646406187824e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00060,0.01,7370,23,0.00046910985966998537,2.149756853021452e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00061,0.01,7371,23,4.83830914831749e-05,8.163325996605791e-09,False
perturbation,sigma=0.01,perturb_sigma_0.01_00062,0.01,7372,23,0.000991645728367582,1.3890676621250457e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00063,0.01,7373,23,0.00022214144324164646,1.0453244982711214e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00064,0.01,7374,23,0.00150506029887122,3.356975347472338e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00065,0.01,7375,23,0.000866590680220998,2.6585659035752786e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00066,0.01,7376,23,0.0004129884874319853,2.2029735981024123e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00067,0.01,7377,23,0.00044591272877569915,4.169547535401885e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00068,0.01,7378,23,0.0004082201314465745,4.356355263248855e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00069,0.01,7379,23,3.9042363679132135e-05,2.9913236778929255e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00070,0.01,7380,23,0.0002756816767769066,2.1152546227792684e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00071,0.01,7381,23,9.663402871171471e-05,8.53284572519891e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00072,0.01,7382,23,0.00033207479940281035,1.2216465713027092e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00073,0.01,7383,23,0.0005956360082186615,1.2892166116933737e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00074,0.01,7384,23,4.087795926230847e-05,1.350303221046108e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00075,0.01,7385,23,0.00023445686302992586,1.6689523739702368e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00076,0.01,7386,23,0.000255288917654727,7.49005370479832e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00077,0.01,7387,23,0.00012040744291410494,1.9377851354612792e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00078,0.01,7388,23,0.00045615396154320877,5.075718955737932e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00079,0.01,7389,23,0.00033837328985082465,2.2912983597868064e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00080,0.01,7390,23,0.0010495635596753977,3.944953071528242e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00081,0.01,7391,23,0.00044619152839222697,4.7969186921548895e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00082,0.01,7392,23,0.00015954555648586648,4.386649915049034e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00083,0.01,7393,23,0.00029381842398495527,8.237056320961608e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00084,0.01,7394,23,0.0002121254569606917,6.169652085280788e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00085,0.01,7395,23,0.0006908182800278133,1.09771580622164e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00086,0.01,7396,23,0.00015348600277637794,4.786419066415923e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00087,0.01,7397,23,0.002173552461223783,6.394675814084158e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00088,0.01,7398,23,0.0005715741877656028,5.9177972000189535e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00089,0.01,7399,23,0.0006544367698209971,5.6656336576638214e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00090,0.01,7400,23,0.0003372130607589792,1.5793624164072836e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00091,0.01,7401,23,0.00041993899954375914,3.798611265094002e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00092,0.01,7402,23,0.0002319362549337525,6.096775944686489e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00093,0.01,7403,23,0.0005168094254756812,5.80283991056548e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00094,0.01,7404,23,0.00038164159712487895,2.9748298158570814e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00095,0.01,7405,23,4.43025560986664e-05,4.46491070778603e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00096,0.01,7406,23,0.00025692419695629845,1.5839227387900222e-06,False
perturbation,sigma=0.01,perturb_sigma_0.01_00097,0.01,7407,23,9.602463515494897e-05,1.7618196060493666e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00098,0.01,7408,23,0.0009133986518190448,1.396971327108612e-05,False
perturbation,sigma=0.01,perturb_sigma_0.01_00099,0.01,7409,23,4.215808184897336e-05,4.48764974922659e-08,False
perturbation,sigma=0.01,perturb_sigma_0.01_00100,0.01,7410,23,0.0001326472327967458,5.0526526263572e-07,False
perturbation,sigma=0.01,perturb_sigma_0.01_00101,0.01,7411,23,0.00027658779005456866,1.7189024524001508e-06,False
