policy_name,base_label,step_idx,branch,sample_index,eps,base_kappa_ker,kappa_ker_state,honest_defect_l2,tensor_max_abs_residual,restricted_rank,rotation_deg,step_cost,used_budget_before,used_budget_after,score,is_regular,within_rotation,within_budget,accepted_by_policy
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,10,0.001,0.6245923009701738,0.6239658645255769,0.6239672494913807,2.7859787219249947e-15,14,0.21194879987388904,0.003463266077335152,0.0,0.003463266077335152,0.6239658645255769,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,10,0.003,0.6245923009701738,0.622708382903749,0.6227207904649974,2.469611023749198e-15,14,0.6280209750924696,0.010389798232005457,0.0,0.010389798232005457,0.622708382903749,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,10,0.01,0.6245923009701738,0.6182611646315012,0.6183969493896493,2.5950617604412877e-15,14,2.005938905535039,0.034632660773351524,0.0,0.034632660773351524,0.6182611646315012,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,10,0.03,0.6245923009701738,0.6052120378004482,0.6063919532688408,2.5382700829951488e-15,14,5.3628617017899725,0.10389798232005455,0.0,0.10389798232005455,0.6052120378004482,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,10,0.05,0.6245923009701738,0.5917565571867399,0.5949641922247858,3.4477618115953023e-15,14,8.053787951251643,0.1731633038667576,0.0,0.1731633038667576,0.5917565571867399,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,11,0.001,0.6245923009701738,0.6238862019526439,0.6238903628807615,3.690588302048408e-15,14,0.1934768724019408,0.004501452010402599,0.0,0.004501452010402599,0.6238862019526439,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,11,0.003,0.6245923009701738,0.622469976419838,0.6225074463302049,2.6042446486701452e-15,14,0.572544622551906,0.013504356031207799,0.0,0.013504356031207799,0.622469976419838,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,11,0.01,0.6245923009701738,0.6174730676728918,0.6178903702247863,2.8588735394441745e-15,14,1.8219662818470164,0.04501452010402599,0.0,0.04501452010402599,0.6174730676728918,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,11,0.03,0.6245923009701738,0.6028984782985958,0.6066884721827521,5.0463957737956485e-15,14,4.846804865879016,0.13504356031207798,0.0,0.13504356031207798,0.6028984782985958,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,11,0.05,0.6245923009701738,0.5879707769307722,0.5986292354445012,4.6573018568365485e-15,14,7.2838747181749985,0.22507260052012998,0.0,0.22507260052012998,0.5879707769307722,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,12,0.001,0.6245923009701738,0.6239233260343842,0.6239266160107841,2.5245307498144156e-15,14,0.21363435887958324,0.0039439639193397285,0.0,0.0039439639193397285,0.6239233260343842,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,12,0.003,0.6245923009701738,0.6225807082931297,0.6226102833374422,3.294695897831485e-15,14,0.6318387337348151,0.011831891758019185,0.0,0.011831891758019185,0.6225807082931297,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,12,0.01,0.6245923009701738,0.6178353035760428,0.6181627273666727,2.400080544296623e-15,14,2.005758200983845,0.03943963919339728,0.0,0.03943963919339728,0.6178353035760428,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,12,0.03,0.6245923009701738,0.6039395356510321,0.6068674863873359,1.9060999690434008e-15,14,5.284303916866227,0.11831891758019183,0.0,0.11831891758019183,0.6039395356510321,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,12,0.05,0.6245923009701738,0.5896540192579419,0.5977775859823755,2.138664290134316e-15,14,7.849016443854671,0.1971981959669864,0.0,0.1971981959669864,0.5896540192579419,1,1,1,1
