base_label,policy_name,rotation_cap_deg,total_budget,accepted_steps,wildcard_wins,budget_used,initial_kappa_ker,final_kappa_ker,total_gain,feasible_descent
standard_rank27,sharpen_rot7p0_budget0p4,7.0,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p0_budget0p8,7.0,0.8,5,5,0.798176852627597,0.6245923009701738,0.4971107506106773,0.12748155035949654,1
standard_rank27,sharpen_rot7p0_budget0p8,7.0,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p0_budget1p2,7.0,1.2,8,8,1.1991790361610628,0.6245923009701738,0.44801971227827597,0.17657258869189785,1
standard_rank27,sharpen_rot7p0_budget1p2,7.0,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p0_budget2p0,7.0,2.0,9,9,1.998577982372336,0.6245923009701738,0.3688790973575372,0.2557132036126366,1
standard_rank27,sharpen_rot7p0_budget2p0,7.0,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p0_budget3p0,7.0,3.0,14,14,2.999291853448101,0.6245923009701738,0.27231896405062267,0.35227333691955115,1
standard_rank27,sharpen_rot7p0_budget3p0,7.0,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p02,7.5,0.02,2,1,0.019710980345065875,0.6245923009701738,0.621538579360469,0.0030537216097048514,1
standard_rank27,sharpen_rot7p5_budget0p02,7.5,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p05,7.5,0.05,2,2,0.04976924025721028,0.6245923009701738,0.616164376417216,0.008427924552957822,1
standard_rank27,sharpen_rot7p5_budget0p05,7.5,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p1,7.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot7p5_budget0p1,7.5,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p2,7.5,0.2,1,1,0.19838203259995837,0.6245923009701738,0.5902544912384682,0.03433780973170564,1
standard_rank27,sharpen_rot7p5_budget0p2,7.5,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p4,7.5,0.4,4,4,0.39991205728718593,0.6245923009701738,0.5631345530664942,0.06145774790367964,1
standard_rank27,sharpen_rot7p5_budget0p4,7.5,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget0p8,7.5,0.8,5,5,0.7997122082216798,0.6245923009701738,0.4998918371890625,0.12470046378111133,1
standard_rank27,sharpen_rot7p5_budget0p8,7.5,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget1p2,7.5,1.2,7,7,1.1990347878523728,0.6245923009701738,0.44879031565340677,0.17580198531676705,1
standard_rank27,sharpen_rot7p5_budget1p2,7.5,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget2p0,7.5,2.0,10,10,1.9995642352453586,0.6245923009701738,0.3631435270628562,0.26144877390731763,1
standard_rank27,sharpen_rot7p5_budget2p0,7.5,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot7p5_budget3p0,7.5,3.0,14,13,2.9975921905451743,0.6245923009701738,0.28056133683625795,0.3440309641339159,1
standard_rank27,sharpen_rot7p5_budget3p0,7.5,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p02,8.0,0.02,2,2,0.019639334596059467,0.6245923009701738,0.6215593954552918,0.0030329055148820006,1
standard_rank27,sharpen_rot8p0_budget0p02,8.0,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p05,8.0,0.05,2,2,0.04779586981885895,0.6245923009701738,0.6166475817476934,0.007944719222480412,1
standard_rank27,sharpen_rot8p0_budget0p05,8.0,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p1,8.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot8p0_budget0p1,8.0,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p2,8.0,0.2,1,1,0.19701748089659002,0.6245923009701738,0.590592118949447,0.034000182020726855,1
standard_rank27,sharpen_rot8p0_budget0p2,8.0,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p4,8.0,0.4,3,3,0.3999913775050357,0.6245923009701738,0.5624422210310619,0.062150079939111924,1
standard_rank27,sharpen_rot8p0_budget0p4,8.0,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget0p8,8.0,0.8,4,4,0.7972330137534195,0.6245923009701738,0.506220668977943,0.11837163199223077,1
standard_rank27,sharpen_rot8p0_budget0p8,8.0,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget1p2,8.0,1.2,7,7,1.1987653486689611,0.6245923009701738,0.44454360994835773,0.1800486910218161,1
standard_rank27,sharpen_rot8p0_budget1p2,8.0,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget2p0,8.0,2.0,11,11,1.9991008089382385,0.6245923009701738,0.36269690686315015,0.26189539410702367,1
standard_rank27,sharpen_rot8p0_budget2p0,8.0,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p0_budget3p0,8.0,3.0,15,15,2.9996986290975944,0.6245923009701738,0.27624203648489365,0.34835026448528017,1
standard_rank27,sharpen_rot8p0_budget3p0,8.0,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p02,8.5,0.02,2,2,0.01971535100154409,0.6245923009701738,0.6217126198297456,0.0028796811404282474,1
standard_rank27,sharpen_rot8p5_budget0p02,8.5,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p05,8.5,0.05,2,2,0.046883223752145944,0.6245923009701738,0.6164214733409542,0.008170827629219612,1
standard_rank27,sharpen_rot8p5_budget0p05,8.5,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p1,8.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot8p5_budget0p1,8.5,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p2,8.5,0.2,2,1,0.199823660853216,0.6245923009701738,0.5886295997180708,0.03596270125210299,1
standard_rank27,sharpen_rot8p5_budget0p2,8.5,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p4,8.5,0.4,3,2,0.39958722130959845,0.6245923009701738,0.5558031433207477,0.06878915764942617,1
standard_rank27,sharpen_rot8p5_budget0p4,8.5,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget0p8,8.5,0.8,6,6,0.7998629860770151,0.6245923009701738,0.49783463067768385,0.12675767029248997,1
standard_rank27,sharpen_rot8p5_budget0p8,8.5,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget1p2,8.5,1.2,6,6,1.1992336718520975,0.6245923009701738,0.4505872602985895,0.17400504067158434,1
standard_rank27,sharpen_rot8p5_budget1p2,8.5,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget2p0,8.5,2.0,10,10,1.9979046473891668,0.6245923009701738,0.36317106068926125,0.26142124028091257,1
standard_rank27,sharpen_rot8p5_budget2p0,8.5,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot8p5_budget3p0,8.5,3.0,14,13,2.9985763615527232,0.6245923009701738,0.28166997409869593,0.3429223268714779,1
standard_rank27,sharpen_rot8p5_budget3p0,8.5,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p02,9.0,0.02,2,1,0.019804617315372704,0.6245923009701738,0.6214796078239969,0.0031126931461769036,1
standard_rank27,sharpen_rot9p0_budget0p02,9.0,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p05,9.0,0.05,2,2,0.04983125921922131,0.6245923009701738,0.6163329351524505,0.008259365817723352,1
standard_rank27,sharpen_rot9p0_budget0p05,9.0,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p1,9.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot9p0_budget0p1,9.0,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p2,9.0,0.2,2,2,0.19866434415076145,0.6245923009701738,0.5898742763374679,0.0347180246327059,1
standard_rank27,sharpen_rot9p0_budget0p2,9.0,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p4,9.0,0.4,3,3,0.3986166205952089,0.6245923009701738,0.5557355371693654,0.06885676380080841,1
standard_rank27,sharpen_rot9p0_budget0p4,9.0,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget0p8,9.0,0.8,6,6,0.7998298784470245,0.6245923009701738,0.5060058692587891,0.11858643171138472,1
standard_rank27,sharpen_rot9p0_budget0p8,9.0,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget1p2,9.0,1.2,6,6,1.1995770985386875,0.6245923009701738,0.4525402941665812,0.17205200680359262,1
standard_rank27,sharpen_rot9p0_budget1p2,9.0,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget2p0,9.0,2.0,10,10,1.9970993752737247,0.6245923009701738,0.36780818560800127,0.25678411536217255,1
standard_rank27,sharpen_rot9p0_budget2p0,9.0,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p0_budget3p0,9.0,3.0,13,12,2.9977927084575864,0.6245923009701738,0.28075605567383677,0.34383624529633705,1
standard_rank27,sharpen_rot9p0_budget3p0,9.0,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p02,9.5,0.02,2,2,0.01959866378601076,0.6245923009701738,0.621656852817733,0.002935448152440845,1
standard_rank27,sharpen_rot9p5_budget0p02,9.5,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p05,9.5,0.05,1,1,0.049272221253469015,0.6245923009701738,0.6172395805198166,0.007352720450357175,1
standard_rank27,sharpen_rot9p5_budget0p05,9.5,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p1,9.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot9p5_budget0p1,9.5,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p2,9.5,0.2,1,1,0.19964465198169884,0.6245923009701738,0.590213551395498,0.03437874957467579,1
standard_rank27,sharpen_rot9p5_budget0p2,9.5,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p4,9.5,0.4,3,3,0.3984768539168476,0.6245923009701738,0.5552796999624514,0.06931260100772241,1
standard_rank27,sharpen_rot9p5_budget0p4,9.5,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget0p8,9.5,0.8,5,5,0.7975880112421032,0.6245923009701738,0.5032975427926876,0.12129475817748625,1
standard_rank27,sharpen_rot9p5_budget0p8,9.5,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget1p2,9.5,1.2,7,7,1.1995471813183658,0.6245923009701738,0.4502793022487984,0.1743129987213754,1
standard_rank27,sharpen_rot9p5_budget1p2,9.5,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget2p0,9.5,2.0,10,9,1.999725135214587,0.6245923009701738,0.35777416850790494,0.2668181324622689,1
standard_rank27,sharpen_rot9p5_budget2p0,9.5,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot9p5_budget3p0,9.5,3.0,13,13,2.9986976457154824,0.6245923009701738,0.27326477773800856,0.35132752323216526,1
standard_rank27,sharpen_rot9p5_budget3p0,9.5,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p02,10.0,0.02,2,1,0.019754059950655926,0.6245923009701738,0.621539114613815,0.0030531863563588724,1
standard_rank27,sharpen_rot10p0_budget0p02,10.0,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p05,10.0,0.05,2,1,0.04973542529025255,0.6245923009701738,0.616199881669185,0.008392419300988774,1
standard_rank27,sharpen_rot10p0_budget0p05,10.0,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p1,10.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot10p0_budget0p1,10.0,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p2,10.0,0.2,1,1,0.1992525843755001,0.6245923009701738,0.5889024789039549,0.03568982206621896,1
standard_rank27,sharpen_rot10p0_budget0p2,10.0,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p4,10.0,0.4,3,3,0.39917461692098305,0.6245923009701738,0.5572412311782208,0.06735106979195304,1
standard_rank27,sharpen_rot10p0_budget0p4,10.0,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget0p8,10.0,0.8,5,4,0.797451374809077,0.6245923009701738,0.4996379129801735,0.1249543879900003,1
standard_rank27,sharpen_rot10p0_budget0p8,10.0,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget1p2,10.0,1.2,5,5,1.1984928821027307,0.6245923009701738,0.45648856839719415,0.16810373257297967,1
standard_rank27,sharpen_rot10p0_budget1p2,10.0,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget2p0,10.0,2.0,9,9,1.997594619063175,0.6245923009701738,0.3605853342308267,0.2640069667393471,1
standard_rank27,sharpen_rot10p0_budget2p0,10.0,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p0_budget3p0,10.0,3.0,14,14,2.998958282730285,0.6245923009701738,0.28160129588512883,0.342991005085045,1
standard_rank27,sharpen_rot10p0_budget3p0,10.0,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p02,10.5,0.02,2,2,0.019945343245290265,0.6245923009701738,0.6215146813869652,0.003077619583208624,1
standard_rank27,sharpen_rot10p5_budget0p02,10.5,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p05,10.5,0.05,1,1,0.048238016542661015,0.6245923009701738,0.6166156329846039,0.007976667985569952,1
standard_rank27,sharpen_rot10p5_budget0p05,10.5,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p1,10.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot10p5_budget0p1,10.5,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p2,10.5,0.2,1,1,0.19896270732945473,0.6245923009701738,0.5882138883767957,0.03637841259337815,1
standard_rank27,sharpen_rot10p5_budget0p2,10.5,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p4,10.5,0.4,3,3,0.3971511154557509,0.6245923009701738,0.5625203744732028,0.06207192649697102,1
standard_rank27,sharpen_rot10p5_budget0p4,10.5,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget0p8,10.5,0.8,5,5,0.7993601066831255,0.6245923009701738,0.5043586472127319,0.12023365375744188,1
standard_rank27,sharpen_rot10p5_budget0p8,10.5,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget1p2,10.5,1.2,6,6,1.1977959929208974,0.6245923009701738,0.45032937843090626,0.17426292253926756,1
standard_rank27,sharpen_rot10p5_budget1p2,10.5,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget2p0,10.5,2.0,10,10,1.9988037375446164,0.6245923009701738,0.3666685928636267,0.25792370810654713,1
standard_rank27,sharpen_rot10p5_budget2p0,10.5,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot10p5_budget3p0,10.5,3.0,14,14,2.9999630138092295,0.6245923009701738,0.2818667887703232,0.34272551219985065,1
standard_rank27,sharpen_rot10p5_budget3p0,10.5,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p02,11.0,0.02,2,2,0.01977030730167901,0.6245923009701738,0.6214762522395897,0.003116048730584131,1
standard_rank27,sharpen_rot11p0_budget0p02,11.0,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p05,11.0,0.05,2,2,0.04836118782779251,0.6245923009701738,0.6163891305905476,0.008203170379626257,1
standard_rank27,sharpen_rot11p0_budget0p05,11.0,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p1,11.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot11p0_budget0p1,11.0,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p2,11.0,0.2,3,3,0.19976897292510287,0.6245923009701738,0.587187857229491,0.03740444374068286,1
standard_rank27,sharpen_rot11p0_budget0p2,11.0,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p4,11.0,0.4,3,2,0.3997803234105049,0.6245923009701738,0.5607639607227795,0.06382834024739437,1
standard_rank27,sharpen_rot11p0_budget0p4,11.0,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget0p8,11.0,0.8,5,4,0.7974979677877961,0.6245923009701738,0.488486204273996,0.1361060966961778,1
standard_rank27,sharpen_rot11p0_budget0p8,11.0,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget1p2,11.0,1.2,7,7,1.1984954056001116,0.6245923009701738,0.45126846439833096,0.17332383657184286,1
standard_rank27,sharpen_rot11p0_budget1p2,11.0,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget2p0,11.0,2.0,11,11,1.9997846284647405,0.6245923009701738,0.3678799278818288,0.256712373088345,1
standard_rank27,sharpen_rot11p0_budget2p0,11.0,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p0_budget3p0,11.0,3.0,13,13,2.997612341883797,0.6245923009701738,0.2774789871878282,0.3471133137823456,1
standard_rank27,sharpen_rot11p0_budget3p0,11.0,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p02,11.5,0.02,2,2,0.019877773804209898,0.6245923009701738,0.621597300604759,0.0029950003654147794,1
standard_rank27,sharpen_rot11p5_budget0p02,11.5,0.02,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p05,11.5,0.05,1,1,0.04884620844065334,0.6245923009701738,0.6168266907189899,0.007765610251183941,1
standard_rank27,sharpen_rot11p5_budget0p05,11.5,0.05,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p1,11.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot11p5_budget0p1,11.5,0.1,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p2,11.5,0.2,2,2,0.19924906792759287,0.6245923009701738,0.587608435471473,0.03698386549870081,1
standard_rank27,sharpen_rot11p5_budget0p2,11.5,0.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p4,11.5,0.4,4,3,0.39972127226157217,0.6245923009701738,0.5586075980871965,0.06598470288297731,1
standard_rank27,sharpen_rot11p5_budget0p4,11.5,0.4,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget0p8,11.5,0.8,4,3,0.7994820647140967,0.6245923009701738,0.49155664346321326,0.13303565750696056,1
standard_rank27,sharpen_rot11p5_budget0p8,11.5,0.8,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget1p2,11.5,1.2,7,7,1.1992784157993928,0.6245923009701738,0.4403197178053461,0.1842725831648277,1
standard_rank27,sharpen_rot11p5_budget1p2,11.5,1.2,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget2p0,11.5,2.0,9,8,1.999620762775153,0.6245923009701738,0.3599516418276093,0.2646406591425645,1
standard_rank27,sharpen_rot11p5_budget2p0,11.5,2.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot11p5_budget3p0,11.5,3.0,14,14,2.998525783766293,0.6245923009701738,0.2673373851304252,0.3572549158397486,1
standard_rank27,sharpen_rot11p5_budget3p0,11.5,3.0,0,0,0.0,0.9999999999999996,0.9999999999999996,0.0,0
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p02,12.0,0.02,2,2,0.01997340160327625,0.6245923009701738,0.6216273837820506,0.002964917188123195,1
standard_rank27,sharpen_rot12p0_budget0p02,12.0,0.02,1,1,0.01928893932976584,0.9999999999999996,0.9887583290267251,0.011241670973274442,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p05,12.0,0.05,1,1,0.04949721942562431,0.6245923009701738,0.6170962524644292,0.00749604850574459,1
standard_rank27,sharpen_rot12p0_budget0p05,12.0,0.05,2,1,0.04944756672514724,0.9999999999999996,0.9675857114676042,0.03241428853239536,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p1,12.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot12p0_budget0p1,12.0,0.1,3,2,0.09999785867862972,0.9999999999999996,0.9393499200218223,0.060650079978177285,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p2,12.0,0.2,3,3,0.19994231638645826,0.6245923009701738,0.5883397761984807,0.03625252477169316,1
standard_rank27,sharpen_rot12p0_budget0p2,12.0,0.2,2,2,0.19921457703314654,0.9999999999999996,0.8909882889428826,0.10901171105711693,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p4,12.0,0.4,3,3,0.399425381194279,0.6245923009701738,0.5608836913509576,0.0637086096192162,1
standard_rank27,sharpen_rot12p0_budget0p4,12.0,0.4,4,4,0.3997774830604248,0.9999999999999996,0.8020069013432723,0.1979930986567272,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget0p8,12.0,0.8,4,4,0.7988118016208583,0.6245923009701738,0.49816383992186686,0.12642846104830696,1
standard_rank27,sharpen_rot12p0_budget0p8,12.0,0.8,9,8,0.7997994682889505,0.9999999999999996,0.6432259314722585,0.3567740685277411,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget1p2,12.0,1.2,6,6,1.1973999631569903,0.6245923009701738,0.45409367623040164,0.17049862473977218,1
standard_rank27,sharpen_rot12p0_budget1p2,12.0,1.2,12,12,1.199984871298281,0.9999999999999996,0.5390847157253646,0.4609152842746349,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget2p0,12.0,2.0,10,10,1.9998613360821176,0.6245923009701738,0.3680409913222604,0.2565513096479134,1
standard_rank27,sharpen_rot12p0_budget2p0,12.0,2.0,19,19,1.9998631928837292,0.9999999999999996,0.34363204437181805,0.6563679556281815,1
alphatensor_rank23_transpose,sharpen_rot12p0_budget3p0,12.0,3.0,14,14,2.9998907218724145,0.6245923009701738,0.2833505532848011,0.34124174768537274,1
standard_rank27,sharpen_rot12p0_budget3p0,12.0,3.0,24,24,2.8272855331585456,0.9999999999999996,0.23338426530814219,0.7666157346918574,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p02,12.5,0.02,2,2,0.019533767602553674,0.6245923009701738,0.6216733093437564,0.0029189916264174,1
standard_rank27,sharpen_rot12p5_budget0p02,12.5,0.02,2,2,0.01983157759188576,0.9999999999999996,0.9881290874641514,0.011870912535848155,1
