search_id,rank,strategy,init_detail,seed,final_loss,final_max_abs,exact_hit,rank_H_numeric,rank_Delta_numeric,rank_Nuisance_numeric,quotient_gain_numeric,delta_in_eta_numeric,projection_max_residual_numeric,border_tail_norm
cold22_0052,22,cold_random,cold22,623052,2.0009752128702516,0.28710666447608124,False,18,22,22,0,False,0.03839663743232549,
cold22_0106,22,cold_random,cold22,623106,2.000010190971139,0.2880085607516708,False,18,22,22,0,False,0.018168967580769968,
warm22_0016,22,warm_alpha_seed,remove_t09_t12,40400,1.0000108921439796,0.2887819249401531,False,18,22,22,0,False,0.00030457363589719063,
cold22_0049,22,cold_random,cold22,623049,1.0317242005012497,0.2897014183661588,False,18,22,22,0,False,0.11884744456721363,
warm22_0023,22,warm_alpha_seed,remove_t09_t12,40407,1.0000114194069778,0.291011972621977,False,18,22,22,0,False,0.00020246717633177035,
warm22_0024,22,warm_alpha_seed,remove_t09_t12,40408,1.0000093143254252,0.2914142597268454,False,18,22,22,0,False,0.00029350271897778113,
cold22_0067,22,cold_random,cold22,623067,2.0003584866232798,0.2920099993893317,False,18,22,22,0,False,0.00239544190300601,
warm22_0003,22,warm_alpha_seed,remove_t03_t06,40403,1.0000019896962675,0.29265299127678146,False,18,22,22,0,False,0.00018202686112422234,
cold22_0081,22,cold_random,cold22,623081,2.0002463775645243,0.29387661338178495,False,18,22,22,0,False,0.004930633125295902,
warm22_0030,22,warm_alpha_seed,remove_t09_t12,40414,1.0000678499492837,0.2947437470712573,False,18,22,22,0,False,0.0006108670650350548,
cold22_0141,22,cold_random,cold22,623141,2.0180875618228367,0.29621454133517877,False,18,22,22,0,False,0.28985918223013335,
warm22_0088,22,warm_alpha_seed,core_mask_010,50708,1.0004301099322344,0.29704091117857034,False,18,22,22,0,False,0.018123001349145212,
cold22_0192,22,cold_random,cold22,623192,1.0036476182547855,0.29704442334361036,False,18,22,22,0,False,0.004178206144703656,
cold22_0062,22,cold_random,cold22,623062,1.010336800673734,0.2983590238738466,False,18,22,22,0,False,0.012036477973406734,
warm22_0094,22,warm_alpha_seed,core_mask_010,50714,1.0004644438764807,0.2999883770757171,False,18,22,22,0,False,0.0040063014256623355,
warm22_0018,22,warm_alpha_seed,remove_t09_t12,40402,1.000012170395433,0.3006307613454411,False,18,22,22,0,False,0.0002444251907138782,
warm22_0100,22,warm_alpha_seed,core_mask_110,50804,1.0012446769162837,0.3007546650769223,False,18,22,22,0,False,0.008974934771255591,
cold22_0239,22,cold_random,cold22,623239,2.0008710393746107,0.3026345849234149,False,18,22,22,0,False,0.005727338645409474,
warm22_0028,22,warm_alpha_seed,remove_t09_t12,40412,1.0000008824356137,0.3037344667350491,False,18,22,22,0,False,7.126499160690913e-05,
cold22_0074,22,cold_random,cold22,623074,1.0369695455390247,0.3050353230129167,False,18,22,22,0,False,0.04451922551198212,
cold22_0109,22,cold_random,cold22,623109,2.004662535462627,0.3068843239203527,False,18,22,22,0,False,0.036085336940230056,
cold22_0228,22,cold_random,cold22,623228,2.006185672255275,0.3071631486095038,False,18,22,22,0,False,0.007860581713465792,
cold22_0251,22,cold_random,cold22,623251,2.000798536832826,0.3074185212719185,False,18,22,22,0,False,0.013323446689585967,
warm22_0022,22,warm_alpha_seed,remove_t09_t12,40406,1.000102648587323,0.30910710344971704,False,18,22,22,0,False,0.009179931213937231,
warm22_0096,22,warm_alpha_seed,core_mask_110,50800,1.000587348048478,0.3111144108347478,False,18,22,22,0,False,0.005791141650342383,
cold22_0146,22,cold_random,cold22,623146,1.052184338573396,0.3112746296120983,False,18,22,22,0,False,0.09278630321082137,
cold22_0014,22,cold_random,cold22,623014,1.0806108115407398,0.31161422240515335,False,18,22,22,0,False,0.19449706130743513,
cold22_0187,22,cold_random,cold22,623187,2.00785840526825,0.3129336731399943,False,18,22,22,0,False,0.023960220407185123,
warm22_0020,22,warm_alpha_seed,remove_t09_t12,40404,1.0000004758721477,0.31456086432237007,False,18,22,22,0,False,8.391832333161766e-05,
cold22_0229,22,cold_random,cold22,623229,1.01334065792356,0.31710481458639816,False,18,22,22,0,False,0.007293062555758331,
cold22_0050,22,cold_random,cold22,623050,2.005342815512703,0.3192275036229416,False,18,22,22,0,False,0.06021530634029631,
warm22_0084,22,warm_alpha_seed,core_mask_010,50704,1.0006116091740151,0.32076542620934667,False,18,22,22,0,False,0.00397010954371663,
cold22_0188,22,cold_random,cold22,623188,1.0121054307749922,0.32084763673376404,False,18,22,22,0,False,0.03528199788563802,
cold22_0059,22,cold_random,cold22,623059,1.0361281246633576,0.3215397304633286,False,18,22,22,0,False,0.09195670627666144,
cold22_0236,22,cold_random,cold22,623236,2.0024200788094517,0.3227215168751634,False,18,22,22,0,False,0.007360236300854972,
cold22_0047,22,cold_random,cold22,623047,3.0001060531628365,0.32317478741893846,False,18,22,22,0,False,0.0016501084337838152,
warm22_0108,22,warm_alpha_seed,core_mask_110,50812,1.0020420658427895,0.3245702529930351,False,18,22,22,0,False,0.011418091537389805,
warm22_0041,22,warm_alpha_seed,remove_t15_t17,40409,1.0000810051836375,0.3255831923810095,False,18,22,22,0,False,0.0018002710758190967,
cold22_0215,22,cold_random,cold22,623215,2.009321389297071,0.3258731308258027,False,18,22,22,0,False,0.006456309281776429,
cold22_0087,22,cold_random,cold22,623087,2.003997115402325,0.3262992690905262,False,18,22,22,0,False,0.04671551906384312,
cold22_0083,22,cold_random,cold22,623083,2.000314538662805,0.3276121487296848,False,18,22,22,0,False,0.028374126710016156,
cold22_0247,22,cold_random,cold22,623247,2.000041601590757,0.3280057502949211,False,18,22,22,0,False,0.0018099962508080492,
cold22_0248,22,cold_random,cold22,623248,1.0382740712273755,0.32846603585108103,False,18,22,22,0,False,0.02028149293194159,
cold22_0121,22,cold_random,cold22,623121,2.005354239839068,0.3288850636906646,False,18,22,22,0,False,0.051432005836337,
cold22_0143,22,cold_random,cold22,623143,1.0204686853205454,0.3336950971007816,False,18,22,22,0,False,0.01357738416190335,
cold22_0107,22,cold_random,cold22,623107,2.0123912324107587,0.3343567774588315,False,18,22,22,0,False,0.012447206537599564,
cold22_0210,22,cold_random,cold22,623210,2.007047351565312,0.3361925648861708,False,18,22,22,0,False,0.008122365708980395,
cold22_0176,22,cold_random,cold22,623176,2.0095168984985103,0.33903160226807927,False,18,22,22,0,False,0.14709824860106316,
cold22_0175,22,cold_random,cold22,623175,1.0193098566103613,0.3391280136305036,False,18,22,22,0,False,0.04457234876831988,
cold22_0137,22,cold_random,cold22,623137,2.000041270540774,0.3425371657504326,False,18,22,22,0,False,0.0006343259429864023,
cold22_0035,22,cold_random,cold22,623035,2.006134338392244,0.3435873403529207,False,18,22,22,0,False,0.004352772838246107,
cold22_0130,22,cold_random,cold22,623130,2.003208418587211,0.34403560083268137,False,18,22,22,0,False,0.04791849189309566,
cold22_0140,22,cold_random,cold22,623140,2.0041733826279073,0.34719515002723667,False,18,22,22,0,False,0.00795235078042656,
cold22_0019,22,cold_random,cold22,623019,1.0306833620544225,0.35006356141627015,False,18,22,22,0,False,0.13805019028153676,
cold22_0093,22,cold_random,cold22,623093,1.0241280213528774,0.35069021421232904,False,18,22,22,0,False,0.060141677399886614,
cold22_0230,22,cold_random,cold22,623230,1.0135244029361492,0.35155333872508643,False,18,22,22,0,False,0.012712572580723835,
cold22_0043,22,cold_random,cold22,623043,1.0151512727547516,0.3520503946910005,False,18,22,22,0,False,0.04141288943841384,
cold22_0037,22,cold_random,cold22,623037,2.014750884284305,0.35295115529044696,False,18,22,22,0,False,0.011246922902646783,
cold22_0129,22,cold_random,cold22,623129,1.0146102428871566,0.3538169489001497,False,18,22,22,0,False,0.027071646609099952,
cold22_0238,22,cold_random,cold22,623238,2.000145054588073,0.35546905971615184,False,18,22,22,0,False,0.003256664767429966,
warm22_0106,22,warm_alpha_seed,core_mask_110,50810,1.0019940004445531,0.35714621629506993,False,18,22,22,0,False,0.00867765625857475,
cold22_0072,22,cold_random,cold22,623072,1.0171975169686447,0.3574688540362585,False,18,22,22,0,False,0.02274317384855959,
warm22_0049,22,warm_alpha_seed,core_mask_000,50501,0.9995572831081729,0.35851449082286213,False,18,22,22,0,False,0.01724646507103822,
warm22_0061,22,warm_alpha_seed,core_mask_000,50513,0.9998049790860206,0.3608395491490226,False,18,22,22,0,False,0.02048888204818121,
cold22_0180,22,cold_random,cold22,623180,2.0046593855099992,0.3629223952997308,False,18,22,22,0,False,0.011630729173174079,
cold22_0250,22,cold_random,cold22,623250,1.0311630582925646,0.3676196856151749,False,18,22,22,0,False,0.04508480590705155,
cold22_0223,22,cold_random,cold22,623223,2.0001674074193385,0.36948625484246,False,18,22,22,0,False,0.0010211723287528174,
cold22_0045,22,cold_random,cold22,623045,2.002771222860788,0.37142815310083677,False,18,22,22,0,False,0.011569523179185692,
cold22_0237,22,cold_random,cold22,623237,1.0236412363949832,0.37292777124766274,False,18,22,22,0,False,0.08369135531639167,
cold22_0167,22,cold_random,cold22,623167,1.0140058342114877,0.37370530474774366,False,18,22,22,0,False,0.006419951992765488,
cold22_0142,22,cold_random,cold22,623142,3.0000166329750204,0.375575356922925,False,18,22,22,0,False,0.013763263535084738,
cold22_0216,22,cold_random,cold22,623216,3.0001219096625915,0.37623336696005527,False,18,22,22,0,False,0.0008446762115984496,
border23_0014,22,border_vanishing_tail,rank23_with_penalized_last_term,777014,1.0108551298022794,0.3779679994882088,False,18,22,22,0,False,0.04033630812157002,0.3782929512245807
cold22_0222,22,cold_random,cold22,623222,2.0027845297312346,0.3781715570622689,False,18,22,22,0,False,0.02630502440876649,
cold22_0183,22,cold_random,cold22,623183,2.0064310779457886,0.37821354221030057,False,18,22,22,0,False,0.010152395647957668,
cold22_0054,22,cold_random,cold22,623054,2.0133368840409274,0.37824512132186516,False,18,22,22,0,False,0.011543608653094006,
cold22_0151,22,cold_random,cold22,623151,1.0992580694698055,0.3803167745725824,False,18,22,22,0,False,0.9703040352626061,
border23_0030,22,border_vanishing_tail,rank23_with_penalized_last_term,777030,1.0003144158068842,0.38138319224865924,False,18,22,22,0,False,0.0007498980837915004,0.25332675282067507
cold22_0235,22,cold_random,cold22,623235,1.0123624644894753,0.381914508497062,False,18,22,22,0,False,0.020851636741431104,
cold22_0158,22,cold_random,cold22,623158,1.0015339350777785,0.38447543977169807,False,18,22,22,0,False,0.0036733699821607235,
warm22_0029,22,warm_alpha_seed,remove_t09_t12,40413,1.000017914385508,0.3880549689051733,False,18,22,22,0,False,0.0004900955072785127,
cold22_0004,22,cold_random,cold22,623004,1.03363963869588,0.3904021358459442,False,18,22,22,0,False,0.03200485448965573,
warm22_0040,22,warm_alpha_seed,remove_t15_t17,40408,1.0000357535618802,0.39247148720042935,False,18,22,22,0,False,0.0019761815169045405,
cold22_0245,22,cold_random,cold22,623245,2.006665766583071,0.3930936297869633,False,18,22,22,0,False,0.008149636713332575,
cold22_0189,22,cold_random,cold22,623189,1.0305484658504125,0.3960182381075301,False,18,22,22,0,False,0.021644044697830652,
warm22_0095,22,warm_alpha_seed,core_mask_010,50715,1.0002993618855747,0.4057246800837906,False,18,22,22,0,False,0.0011550615952427012,
cold22_0198,22,cold_random,cold22,623198,1.0069768868101245,0.40860824302230436,False,18,22,22,0,False,0.005613982626279858,
warm22_0141,22,warm_alpha_seed,core_mask_101,51013,1.000069194911041,0.4091678515766425,False,18,22,22,0,False,0.0006213503929058753,
cold22_0125,22,cold_random,cold22,623125,2.0139840252476335,0.4098609990728854,False,18,22,22,0,False,0.06730875261240984,
warm22_0137,22,warm_alpha_seed,core_mask_101,51009,1.0000226241658683,0.41060424230254444,False,18,22,22,0,False,0.000444610937087803,
warm22_0080,22,warm_alpha_seed,core_mask_010,50700,1.0000802787415923,0.4119589506951029,False,18,22,22,0,False,0.002510492301738338,
warm22_0072,22,warm_alpha_seed,core_mask_100,50608,1.0000303161694153,0.4142164010119592,False,18,22,22,0,False,0.0007006272537516955,
cold22_0226,22,cold_random,cold22,623226,2.0116042800001948,0.416556680645387,False,18,22,22,0,False,0.008731132801846397,
cold22_0058,22,cold_random,cold22,623058,3.0002504196971334,0.4228488445406767,False,18,22,22,0,False,0.006459095975855533,
warm22_0051,22,warm_alpha_seed,core_mask_000,50503,1.000141068673981,0.42786131160407004,False,18,22,22,0,False,0.0019264757100399474,
warm22_0151,22,warm_alpha_seed,core_mask_011,51107,1.000019099129466,0.42920990741469334,False,18,22,22,0,False,0.0002478658683353264,
warm22_0128,22,warm_alpha_seed,core_mask_101,51000,1.0000079129522375,0.4311882732494151,False,18,22,22,0,False,0.00019206757213164542,
warm22_0014,22,warm_alpha_seed,remove_t03_t06,40414,1.0000203034205366,0.4353628735805324,False,18,22,22,0,False,0.00033471972814944073,
cold22_0138,22,cold_random,cold22,623138,1.0000921979580903,0.43709016711734583,False,18,22,22,0,False,0.004916586462590966,
cold22_0005,22,cold_random,cold22,623005,1.0101613768194633,0.4381520420934433,False,18,22,22,0,False,0.011643894784765157,
warm22_0125,22,warm_alpha_seed,core_mask_001,50913,1.0000180236519924,0.43867387689392656,False,18,22,22,0,False,0.0004693432450120216,
warm22_0146,22,warm_alpha_seed,core_mask_011,51102,1.0000217035597603,0.4415102820282002,False,18,22,22,0,False,0.0002221316796926498,
warm22_0085,22,warm_alpha_seed,core_mask_010,50705,1.0000797740336904,0.44299200253995097,False,18,22,22,0,False,0.0016076137937669653,
warm22_0007,22,warm_alpha_seed,remove_t03_t06,40407,1.0000506189692775,0.4458600747518786,False,18,22,22,0,False,0.0008161672843033666,
warm22_0082,22,warm_alpha_seed,core_mask_010,50702,1.0000624191325682,0.4474654107861017,False,18,22,22,0,False,0.0010500209577432688,
warm22_0011,22,warm_alpha_seed,remove_t03_t06,40411,1.0000148009534653,0.4477509858600863,False,18,22,22,0,False,0.00022285243432467104,
warm22_0012,22,warm_alpha_seed,remove_t03_t06,40412,1.0000043618260663,0.44803411888800593,False,18,22,22,0,False,8.723083870816519e-05,
warm22_0156,22,warm_alpha_seed,core_mask_011,51112,1.0000257790405505,0.4490375258578957,False,18,22,22,0,False,0.00019473026584503333,
warm22_0113,22,warm_alpha_seed,core_mask_001,50901,1.0000792023732241,0.4493973680875776,False,18,22,22,0,False,0.0003666753984094412,
warm22_0174,22,warm_alpha_seed,core_mask_111,51214,1.0006895429623088,0.44978828464556586,False,18,22,22,0,False,0.0019337080609147517,
warm22_0083,22,warm_alpha_seed,core_mask_010,50703,1.0000765082233423,0.45099532992160496,False,18,22,22,0,False,0.00046413284573161226,
border23_0031,22,border_vanishing_tail,rank23_with_penalized_last_term,777031,2.0002159597854843,0.45278743365692586,False,18,22,22,0,False,0.004810436170180531,0.5416799400686219
warm22_0004,22,warm_alpha_seed,remove_t03_t06,40404,1.0002408009318908,0.45503818470244584,False,18,22,22,0,False,0.0006555863362448246,
warm22_0013,22,warm_alpha_seed,remove_t03_t06,40413,1.00001603719738,0.4566161537703045,False,18,22,22,0,False,0.0004361086612767205,
warm22_0000,22,warm_alpha_seed,remove_t03_t06,40400,1.000007392974074,0.4576916200678024,False,18,22,22,0,False,0.00013017571323210928,
warm22_0010,22,warm_alpha_seed,remove_t03_t06,40410,1.000024516113828,0.458413919024828,False,18,22,22,0,False,0.0001839529728644429,
warm22_0157,22,warm_alpha_seed,core_mask_011,51113,1.0011705437174583,0.4588738151161139,False,18,22,22,0,False,0.0014522112344820988,
warm22_0115,22,warm_alpha_seed,core_mask_001,50903,1.000034041419869,0.4592854506669445,False,18,22,22,0,False,0.000504513130910387,
warm22_0155,22,warm_alpha_seed,core_mask_011,51111,1.0002442013914972,0.4648268855688841,False,18,22,22,0,False,0.000977930644950509,
cold22_0112,22,cold_random,cold22,623112,1.003000548044668,0.4657331891916857,False,18,22,22,0,False,0.008583173819699561,
warm22_0089,22,warm_alpha_seed,core_mask_010,50709,1.0000489446725616,0.4668479480123717,False,18,22,22,0,False,0.00022808725876974356,
warm22_0114,22,warm_alpha_seed,core_mask_001,50902,1.0000979162616328,0.4672754049746046,False,18,22,22,0,False,0.0012297153999981658,
warm22_0006,22,warm_alpha_seed,remove_t03_t06,40406,1.0000100725108727,0.4679508272808478,False,18,22,22,0,False,0.000160877301044026,
warm22_0153,22,warm_alpha_seed,core_mask_011,51109,1.000020312171368,0.4718071523517845,False,18,22,22,0,False,0.0004311018098985776,
warm22_0001,22,warm_alpha_seed,remove_t03_t06,40401,1.0000354520546522,0.47483230796851783,False,18,22,22,0,False,0.0006786864056861444,
warm22_0123,22,warm_alpha_seed,core_mask_001,50911,1.0000700168100172,0.4752367280919715,False,18,22,22,0,False,0.0007610537590116099,
warm22_0087,22,warm_alpha_seed,core_mask_010,50707,1.0000542860698245,0.4756069857158072,False,18,22,22,0,False,0.000274119832800776,
warm22_0119,22,warm_alpha_seed,core_mask_001,50907,1.0000662595625158,0.4759295886756172,False,18,22,22,0,False,0.0006347179145448495,
warm22_0079,22,warm_alpha_seed,core_mask_100,50615,1.0002405821474631,0.47682982874504143,False,18,22,22,0,False,0.0008842113256191109,
warm22_0015,22,warm_alpha_seed,remove_t03_t06,40415,1.0000256429416505,0.47711032882920545,False,18,22,22,0,False,0.0002256544714612127,
cold22_0115,22,cold_random,cold22,623115,3.0000848401835483,0.48101702271701063,False,18,22,22,0,False,0.000975911592120831,
warm22_0144,22,warm_alpha_seed,core_mask_011,51100,1.0000453702025498,0.4828745962921921,False,18,22,22,0,False,0.00032662504439817663,
warm22_0148,22,warm_alpha_seed,core_mask_011,51104,1.0011076780700978,0.48684646303878876,False,18,22,22,0,False,0.003698804367181084,
warm22_0008,22,warm_alpha_seed,remove_t03_t06,40408,1.0000507175079052,0.4873941813422006,False,18,22,22,0,False,0.0006102620384849898,
warm22_0147,22,warm_alpha_seed,core_mask_011,51103,1.0000006140956987,0.49025826531648686,False,18,22,22,0,False,4.8164011509447754e-05,
cold22_0225,22,cold_random,cold22,623225,1.0375226770350074,0.4904783953767604,False,18,22,22,0,False,0.01428330208873826,
warm22_0099,22,warm_alpha_seed,core_mask_110,50803,1.0001152064725682,0.494881568685854,False,18,22,22,0,False,0.000626085816003547,
warm22_0090,22,warm_alpha_seed,core_mask_010,50710,1.000173162296532,0.4965117343171459,False,18,22,22,0,False,0.000559422292795311,
warm22_0097,22,warm_alpha_seed,core_mask_110,50801,1.0058624495852577,0.4966938596147439,False,18,22,22,0,False,0.004962848049612523,
warm22_0152,22,warm_alpha_seed,core_mask_011,51108,1.0000136560964716,0.49784507458155336,False,18,22,22,0,False,0.0001591900855540519,
warm22_0081,22,warm_alpha_seed,core_mask_010,50701,1.0000425071412073,0.49833387484427605,False,18,22,22,0,False,0.0003284785076262328,
warm22_0158,22,warm_alpha_seed,core_mask_011,51114,1.0000039791220259,0.5019185889119635,False,18,22,22,0,False,7.664480413311497e-05,
warm22_0066,22,warm_alpha_seed,core_mask_100,50602,1.000709682773645,0.5027115833202409,False,18,22,22,0,False,0.004618912853067072,
cold22_0246,22,cold_random,cold22,623246,2.0389505985219283,0.5033573874798859,False,18,22,22,0,False,0.03845085595100889,
warm22_0064,22,warm_alpha_seed,core_mask_100,50600,1.0000464601236008,0.5049451227120553,False,18,22,22,0,False,0.0003398062354119129,
warm22_0127,22,warm_alpha_seed,core_mask_001,50915,1.0001043000115983,0.5067228295079005,False,18,22,22,0,False,0.0012057000732593175,
cold22_0153,22,cold_random,cold22,623153,2.0000025697096415,0.5096439248514079,False,18,22,22,0,False,0.0006426449239653282,
warm22_0086,22,warm_alpha_seed,core_mask_010,50706,1.0001959252582868,0.5160022405796456,False,18,22,22,0,False,0.0005483430168974567,
warm22_0069,22,warm_alpha_seed,core_mask_100,50605,1.0003220361925582,0.5164342666726582,False,18,22,22,0,False,0.0033147199257088115,
warm22_0126,22,warm_alpha_seed,core_mask_001,50914,1.000676901867125,0.5207811443084687,False,18,22,22,0,False,0.0006510654794203241,
warm22_0091,22,warm_alpha_seed,core_mask_010,50711,1.0002046367686424,0.5207817688304159,False,18,22,22,0,False,0.0005651766257857404,
warm22_0092,22,warm_alpha_seed,core_mask_010,50712,1.0001874528606787,0.5279786455381905,False,18,22,22,0,False,0.0009515199009701714,
warm22_0053,22,warm_alpha_seed,core_mask_000,50505,1.0000827735398072,0.5352191287880411,False,18,22,22,0,False,0.0008940226682836519,
warm22_0111,22,warm_alpha_seed,core_mask_110,50815,1.000687141095065,0.5365111731872197,False,18,22,22,0,False,0.0014601975260943659,
warm22_0074,22,warm_alpha_seed,core_mask_100,50610,1.00053721280634,0.5367839249388544,False,18,22,22,0,False,0.0015977853370229074,
warm22_0057,22,warm_alpha_seed,core_mask_000,50509,1.0000213881868898,0.5370152082157977,False,18,22,22,0,False,0.00025025809219558775,
warm22_0165,22,warm_alpha_seed,core_mask_111,51205,1.0000010835873883,0.5374090705316686,False,18,22,22,0,False,7.213645216451198e-05,
warm22_0077,22,warm_alpha_seed,core_mask_100,50613,1.0000518569286945,0.5384794481765764,False,18,22,22,0,False,0.00048271479229879626,
warm22_0105,22,warm_alpha_seed,core_mask_110,50809,1.0004735398742037,0.5386973223709617,False,18,22,22,0,False,0.0015158110920577336,
warm22_0075,22,warm_alpha_seed,core_mask_100,50611,1.0006894317583506,0.544191268086443,False,18,22,22,0,False,0.004278933108027225,
cold22_0099,22,cold_random,cold22,623099,2.013309609735372,0.5468658712748304,False,18,22,22,0,False,0.04649595355708325,
warm22_0067,22,warm_alpha_seed,core_mask_100,50603,1.0000501647196176,0.5496361820805965,False,18,22,22,0,False,0.0006438983390419235,
warm22_0122,22,warm_alpha_seed,core_mask_001,50910,1.0000046963194544,0.5508513635243935,False,18,22,22,0,False,0.00012840875095920454,
warm22_0103,22,warm_alpha_seed,core_mask_110,50807,1.00114052090643,0.5527506490059654,False,18,22,22,0,False,0.003826983589417899,
warm22_0120,22,warm_alpha_seed,core_mask_001,50908,1.0000503242861025,0.5579507028907487,False,18,22,22,0,False,0.0006469384744685041,
warm22_0071,22,warm_alpha_seed,core_mask_100,50607,1.0000292763901726,0.5594813722987,False,18,22,22,0,False,0.00018529516846743643,
warm22_0093,22,warm_alpha_seed,core_mask_010,50713,1.0001029576014928,0.5628234268632493,False,18,22,22,0,False,0.0005236669958442273,
warm22_0172,22,warm_alpha_seed,core_mask_111,51212,1.0001050057902874,0.5630743050914688,False,18,22,22,0,False,0.0009012535203646371,
warm22_0070,22,warm_alpha_seed,core_mask_100,50606,1.0006016499553805,0.5630991980397607,False,18,22,22,0,False,0.005731440098757173,
warm22_0130,22,warm_alpha_seed,core_mask_101,51002,1.0000119203970321,0.5654176225751509,False,18,22,22,0,False,0.00021675595298664696,
warm22_0078,22,warm_alpha_seed,core_mask_100,50614,1.0006561204286744,0.5665107080967101,False,18,22,22,0,False,0.0058764003647100715,
warm22_0005,22,warm_alpha_seed,remove_t03_t06,40405,1.000034027354154,0.567807268709764,False,18,22,22,0,False,0.00043755831413794244,
cold22_0009,22,cold_random,cold22,623009,2.0000542325728774,0.5700835556234651,False,18,22,22,0,False,0.002633533278559669,
cold22_0114,22,cold_random,cold22,623114,2.000219170563459,0.5752259717282759,False,18,22,22,0,False,0.007067170034541548,
warm22_0166,22,warm_alpha_seed,core_mask_111,51206,1.000115123058479,0.5752884023622497,False,18,22,22,0,False,0.00033246398245248554,
warm22_0055,22,warm_alpha_seed,core_mask_000,50507,1.0004030543904108,0.5754690528479282,False,18,22,22,0,False,0.0040992110445497165,
cold22_0108,22,cold_random,cold22,623108,2.000622876697965,0.5808196666952447,False,18,22,22,0,False,0.006604880797199076,
warm22_0164,22,warm_alpha_seed,core_mask_111,51204,1.0000362252145902,0.5821546840425098,False,18,22,22,0,False,0.0001827532148170669,
warm22_0101,22,warm_alpha_seed,core_mask_110,50805,1.0000558007233988,0.5870882847561887,False,18,22,22,0,False,0.0010420119142790507,
warm22_0110,22,warm_alpha_seed,core_mask_110,50814,1.0000886005484193,0.5879368640759932,False,18,22,22,0,False,0.0005508960829461174,
warm22_0134,22,warm_alpha_seed,core_mask_101,51006,1.0000066072093567,0.5880344307757759,False,18,22,22,0,False,0.00010627217952896562,
warm22_0060,22,warm_alpha_seed,core_mask_000,50512,1.0003769750142115,0.5902476084726198,False,18,22,22,0,False,0.003777731552783714,
warm22_0117,22,warm_alpha_seed,core_mask_001,50905,1.0000086050374246,0.5916877610134259,False,18,22,22,0,False,0.0001739101456372078,
warm22_0065,22,warm_alpha_seed,core_mask_100,50601,1.000090059248328,0.5926105361319951,False,18,22,22,0,False,0.0005263775316976388,
warm22_0076,22,warm_alpha_seed,core_mask_100,50612,1.0000978614880889,0.5947623496982781,False,18,22,22,0,False,0.0004079718783050109,
warm22_0132,22,warm_alpha_seed,core_mask_101,51004,1.0000186394520993,0.5972377320195725,False,18,22,22,0,False,0.0002037044657703448,
warm22_0033,22,warm_alpha_seed,remove_t15_t17,40401,1.000042804261263,0.5973046483967339,False,18,22,22,0,False,0.0012474078354009679,
warm22_0098,22,warm_alpha_seed,core_mask_110,50802,1.0000240717154105,0.5983607559354791,False,18,22,22,0,False,0.0005516243317741322,
cold22_0206,22,cold_random,cold22,623206,2.0068801814158146,0.6001230224565353,False,18,22,22,0,False,0.08365604273756758,
warm22_0150,22,warm_alpha_seed,core_mask_011,51106,1.0000027732612544,0.605217326334526,False,18,22,22,0,False,0.00018045177030594738,
warm22_0124,22,warm_alpha_seed,core_mask_001,50912,1.000035608844856,0.6081032811319578,False,18,22,22,0,False,0.00033273035135181553,
warm22_0116,22,warm_alpha_seed,core_mask_001,50904,1.0000168062010382,0.6108629095616898,False,18,22,22,0,False,0.00018216042976444864,
warm22_0027,22,warm_alpha_seed,remove_t09_t12,40411,1.0000465420997509,0.6136342208832761,False,18,22,22,0,False,0.0005130076372935888,
warm22_0002,22,warm_alpha_seed,remove_t03_t06,40402,1.0000156293312752,0.6166503676039876,False,18,22,22,0,False,0.0001739132611402695,
warm22_0048,22,warm_alpha_seed,core_mask_000,50500,1.0004940403302414,0.6191218386872088,False,18,22,22,0,False,0.004174366485273917,
warm22_0009,22,warm_alpha_seed,remove_t03_t06,40409,1.000124841566231,0.6207659908922428,False,18,22,22,0,False,0.0007673775421540574,
warm22_0175,22,warm_alpha_seed,core_mask_111,51215,1.0000159226932537,0.6211218248750926,False,18,22,22,0,False,0.0002861603781517215,
warm22_0112,22,warm_alpha_seed,core_mask_001,50900,1.000056094394861,0.6218319307813708,False,18,22,22,0,False,0.0003435058254441514,
warm22_0050,22,warm_alpha_seed,core_mask_000,50502,1.0001931460286042,0.6248172274598705,False,18,22,22,0,False,0.0013894060966497604,
warm22_0109,22,warm_alpha_seed,core_mask_110,50813,1.0000471505965924,0.6253220342074209,False,18,22,22,0,False,0.0008351651753520864,
warm22_0118,22,warm_alpha_seed,core_mask_001,50906,1.000077071337755,0.6258931323791312,False,18,22,22,0,False,0.000917600282848212,
warm22_0026,22,warm_alpha_seed,remove_t09_t12,40410,1.0000473397371243,0.6328080871993036,False,18,22,22,0,False,0.0006655584324828431,
warm22_0062,22,warm_alpha_seed,core_mask_000,50514,1.0000685890206937,0.6382079823751077,False,18,22,22,0,False,0.0004548768948382014,
warm22_0138,22,warm_alpha_seed,core_mask_101,51010,1.000218370249903,0.6409180073075553,False,18,22,22,0,False,0.0027744962187312983,
warm22_0021,22,warm_alpha_seed,remove_t09_t12,40405,1.0000171977817216,0.6409990043460947,False,18,22,22,0,False,0.00034610412178165406,
warm22_0168,22,warm_alpha_seed,core_mask_111,51208,1.001311341762274,0.6440388448382438,False,18,22,22,0,False,0.0019132731925499006,
warm22_0171,22,warm_alpha_seed,core_mask_111,51211,1.0000041288456953,0.6460912848414871,False,18,22,22,0,False,0.00010742190163538085,
warm22_0034,22,warm_alpha_seed,remove_t15_t17,40402,1.0000129431118279,0.6472398060472697,False,18,22,22,0,False,0.0003777404751820262,
